,AST,CFGA,CFGM,CFG_PCT,COMMENT,DFGA,DFGM,DFG_PCT,DIST,DRBC,FG_PCT,FTAST,GAME_ID,MIN,ORBC,PASS,PLAYER_ID,PLAYER_NAME,RBC,SAST,SPD,START_POSITION,TCHS,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,UFGA,UFGM,UFG_PCT
0,1,8,1,0.125,,3,1,0.333,2.13,5,0.133,0,0021501199,28:54,3,29,202711,Bojan Bogdanovic,8,0,4.43,F,47,BKN,Brooklyn,1610612751,7,1,0.143
1,1,2,0,0.0,,3,3,1.0,1.05,2,0.5,0,0021501199,12:43,6,20,1626191,Chris McCullough,8,0,4.96,F,29,BKN,Brooklyn,1610612751,2,2,1.0
2,0,1,0,0.0,,1,1,1.0,0.65,3,0.5,0,0021501199,9:20,3,17,203080,Thomas Robinson,6,0,4.18,C,22,BKN,Brooklyn,1610612751,1,1,1.0
3,1,2,0,0.0,,5,4,0.8,1.73,4,0.0,0,0021501199,24:44,0,26,201961,Wayne Ellington,4,0,4.2,G,36,BKN,Brooklyn,1610612751,4,0,0.0
4,8,8,2,0.25,,0,0,0.0,2.61,5,0.417,0,0021501199,35:15,1,58,203499,Shane Larkin,6,1,4.44,G,73,BKN,Brooklyn,1610612751,4,3,0.75
5,4,12,6,0.5,,9,5,0.556,2.43,11,0.5,1,0021501199,33:56,6,37,203900,Markel Brown,17,1,4.29,,58,BKN,Brooklyn,1610612751,2,1,0.5
6,2,8,4,0.5,,1,0,0.0,1.98,4,0.556,0,0021501199,28:23,4,17,203930,Sean Kilpatrick,8,0,4.18,,38,BKN,Brooklyn,1610612751,10,6,0.6
7,1,3,1,0.333,,2,2,1.0,1.36,2,0.25,0,0021501199,18:53,11,19,203156,Henry Sims,13,0,4.32,,24,BKN,Brooklyn,1610612751,1,0,0.0
8,5,4,2,0.5,,4,2,0.5,2.56,5,0.462,0,0021501199,34:35,0,70,202388,Donald Sloan,5,1,4.44,,88,BKN,Brooklyn,1610612751,9,4,0.444
9,1,2,1,0.5,,2,1,0.5,1.03,5,0.333,0,0021501199,13:17,3,12,203508,Sergey Karasev,8,0,4.64,,17,BKN,Brooklyn,1610612751,1,0,0.0
10,0,0,0,0.0,DNP - Coach's Decision                  ,0,0,0.0,0.0,0,0.0,0,0021501199,0:00,0,0,1626178,Rondae Hollis-Jefferson,0,0,0.0,,0,BKN,Brooklyn,1610612751,0,0,0.0
11,0,0,0,0.0,NWT - Rest                              ,0,0,0.0,0.0,0,0.0,0,0021501199,0:00,0,0,201572,Brook Lopez,0,0,0.0,,0,BKN,Brooklyn,1610612751,0,0,0.0
12,6,1,0,0.0,,1,0,0.0,1.62,5,0.556,2,0021501199,22:28,3,30,202331,Paul George,8,0,4.33,F,50,IND,Indiana,1610612754,8,5,0.625
13,0,1,1,1.0,,1,0,0.0,0.99,7,1.0,0,0021501199,14:03,1,15,202730,Lavoy Allen,8,1,4.24,F,18,IND,Indiana,1610612754,0,0,0.0
14,1,10,7,0.7,,7,0,0.0,1.49,8,0.7,0,0021501199,21:36,3,27,101133,Ian Mahinmi,11,1,4.14,C,40,IND,Indiana,1610612754,0,0,0.0
15,3,1,0,0.0,,0,0,0.0,1.51,0,0.4,0,0021501199,21:41,1,43,101145,Monta Ellis,1,1,4.18,G,51,IND,Indiana,1610612754,4,2,0.5
16,4,3,2,0.667,,2,0,0.0,1.45,6,0.6,0,0021501199,21:04,0,34,201588,George Hill,6,0,4.13,G,48,IND,Indiana,1610612754,7,4,0.571
17,2,1,1,1.0,,0,0,0.0,1.05,4,0.5,0,0021501199,14:56,1,16,201155,Rodney Stuckey,5,0,4.22,,25,IND,Indiana,1610612754,3,1,0.333
18,1,1,1,1.0,,0,0,0.0,1.02,4,0.571,0,0021501199,15:51,0,12,101139,CJ Miles,4,0,3.86,,19,IND,Indiana,1610612754,6,3,0.5
19,3,6,4,0.667,,1,0,0.0,2.36,16,0.667,1,0021501199,31:38,4,59,203524,Solomon Hill,20,2,4.47,,73,IND,Indiana,1610612754,3,2,0.667
20,9,3,3,1.0,,1,0,0.0,1.94,4,0.5,0,0021501199,26:19,4,53,201951,Ty Lawson,8,2,4.42,,62,IND,Indiana,1610612754,3,0,0.0
21,1,11,7,0.636,,7,3,0.429,1.98,17,0.647,0,0021501199,26:24,4,27,1626167,Myles Turner,21,1,4.5,,50,IND,Indiana,1610612754,6,4,0.667
22,1,1,0,0.0,,3,1,0.333,0.88,3,0.25,0,0021501199,12:00,1,8,203922,Glenn Robinson,4,1,4.39,,15,IND,Indiana,1610612754,3,1,0.333
23,3,1,0,0.0,,0,0,0.0,0.94,1,0.0,0,0021501199,12:00,0,16,1626202,Joe Young,1,0,4.69,,22,IND,Indiana,1610612754,3,0,0.0
24,0,0,0,0.0,DNP - Coach's Decision                  ,0,0,0.0,0.0,0,0.0,0,0021501199,0:00,0,0,201941,Jordan Hill,0,0,0.0,,0,IND,Indiana,1610612754,0,0,0.0
