,GAMECODE,GAME_DATE_EST,GAME_ID,GAME_SEQUENCE,GAME_STATUS_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,HOME_TEAM_LOSSES,HOME_TEAM_WINS,LARGEST_LEAD,LEAD_CHANGES,LEAGUE_ID,LIVE_PC_TIME,LIVE_PERIOD,LIVE_PERIOD_TIME_BCAST,NATL_TV_BROADCASTER_ABBREVIATION,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,SEASON,SERIES_LEADER,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TIMES_TIED,VISITOR_TEAM_ID,WH_STATUS
0,20160117/INDDEN,2016-01-17T00:00:00,0021500613,4.0,3.0,Final,1610612743.0,,,,,,     ,4.0,Q4       - ,,,,,2015,,,,,,1610612754.0,1.0
0,,,,,,,,,,15.0,13.0,00,,,,,15.0,16.0,38.0,,,IND,Indiana,1610612754.0,9.0,,
1,,,,,,,,,,4.0,13.0,00,,,,,28.0,21.0,54.0,,,DEN,Denver,1610612743.0,9.0,,
0,,2016-01-17T00:00:00,0021500613,,,,1610612743.0,1.0,1.0,,,,,,,,,,,,Tied,,,,,1610612754.0,
