,AST,BLK,BLKA,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_ID,GROUP_NAME,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,W,W_PCT
104,0.0,0.0,0.0,2.02638,-2.02638,0.0,0.0,-1.01319,2.02638,0.256,-4.05276,-4.05276,-1.0,2,202329 - 201945 - 2549 - 203081 - 203486,"Aminu,Al-Farouq - Henderson,Gerald - Kaman,Chris - Lillard,Damian - Plumlee,Mason",Lineups,,2,6.0,0.0,3.03957,-3.03957,0.0,0.0,2.02638,1.01319,,,,2.02638,0,0.0
105,-2.02638,-1.01319,1.01319,1.01319,-1.01319,-1.01319,-0.333,2.02638,-1.01319,-0.225,-2.02638,-1.01319,-0.5,3,202329 - 202334 - 201945 - 203468 - 203486,"Aminu,Al-Farouq - Davis,Ed - Henderson,Gerald - McCollum,CJ - Plumlee,Mason",Lineups,,2,5.98,2.02638,0.0,0.0,-4.05276,-4.05276,3.03957,0.0,,,,0.0,1,0.333
106,-3.03957,0.0,0.0,-4.05276,1.01319,0.0,-0.083,2.02638,0.0,-0.101,-5.06595,-3.03957,0.333,4,203459 - 203090 - 201945 - 203086 - 203468,"Crabbe,Allen - Harkless,Maurice - Henderson,Gerald - Leonard,Meyers - McCollum,CJ",Lineups,,2,5.80833333333,-2.02638,3.03957,-3.03957,-3.03957,-3.03957,-6.07914,0.0,,,,0.0,2,0.5
107,-2.02638,-1.01319,1.01319,-2.02638,0.0,-2.02638,-0.667,-1.01319,-2.02638,-0.136,-4.05276,-5.06595,-0.333,6,203459 - 203090 - 203081 - 203468 - 203486,"Crabbe,Allen - Harkless,Maurice - Lillard,Damian - McCollum,CJ - Plumlee,Mason",Lineups,,5,5.71833333333,-2.02638,2.02638,-2.02638,-11.14509,-11.14509,-4.05276,-1.01319,,,,4.05276,1,0.167
108,0.0,2.02638,-2.02638,1.01319,-2.02638,0.0,0.0,-5.06595,-3.03957,-0.131,3.03957,2.02638,0.0,1,202329 - 203459 - 204025 - 203090 - 203486,"Aminu,Al-Farouq - Crabbe,Allen - Frazier,Tim - Harkless,Maurice - Plumlee,Mason",Lineups,,1,5.495,-1.01319,-2.02638,2.02638,-4.05276,-4.05276,0.0,-1.01319,,,,1.01319,0,0.0
109,2.02638,0.0,0.0,5.06595,-2.02638,-1.01319,0.0,2.02638,3.03957,0.183,-2.02638,-2.02638,0.0,1,203459 - 202334 - 204025 - 201945 - 203943,"Crabbe,Allen - Davis,Ed - Frazier,Tim - Henderson,Gerald - Vonleh,Noah",Lineups,,0,5.44666666667,2.02638,0.0,0.0,3.03957,3.03957,7.09233,1.01319,,,,-2.02638,1,1.0
110,0.0,0.0,0.0,6.07914,1.01319,2.02638,0.417,2.02638,5.06595,0.425,-1.01319,0.0,0.25,2,202334 - 203090 - 201945 - 203081 - 203486,"Davis,Ed - Harkless,Maurice - Henderson,Gerald - Lillard,Damian - Plumlee,Mason",Lineups,,0,5.38166666667,2.02638,0.0,0.0,12.15828,12.15828,8.10552,-1.01319,,,,2.02638,2,1.0
111,-2.02638,0.0,0.0,-2.02638,-1.01319,0.0,0.0,-1.01319,-3.03957,-0.339,2.02638,1.01319,-0.25,4,203459 - 203090 - 203086 - 203468 - 203486,"Crabbe,Allen - Harkless,Maurice - Leonard,Meyers - McCollum,CJ - Plumlee,Mason",Lineups,,1,5.33333333333,0.0,-2.02638,2.02638,-5.06595,-5.06595,-2.02638,-1.01319,,,,-1.01319,3,0.75
112,0.0,0.0,0.0,-2.02638,3.03957,1.01319,-0.1,5.06595,2.02638,0.01,-1.01319,-1.01319,-0.1,5,203459 - 202334 - 203090 - 203081 - 203468,"Crabbe,Allen - Davis,Ed - Harkless,Maurice - Lillard,Damian - McCollum,CJ",Lineups,,3,5.33,1.01319,2.02638,-2.02638,4.05276,4.05276,-1.01319,2.02638,,,,-1.01319,2,0.4
113,1.01319,1.01319,-1.01319,0.0,-2.02638,1.01319,1.0,1.01319,1.01319,0.089,-1.01319,-2.02638,-0.19,1,1626192 - 203459 - 203086 - 203148 - 203943,"Connaughton,Pat - Crabbe,Allen - Leonard,Meyers - Roberts,Brian - Vonleh,Noah",Lineups,,1,5.05,0.0,1.01319,-1.01319,1.01319,1.01319,0.0,0.0,,,,0.0,0,0.0
