,BLK,BLKA,COMMENT,GAME_ID,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID
0,0.0,0.0,,0021500982,26:24,6.0,2.0,21.0,22.0,1.0,3.0,203095,Evan Fournier,3.0,0.0,2.0,8.0,F,ORL,Orlando,1610612753
1,1.0,1.0,,0021500982,32:41,6.0,7.0,23.0,36.0,2.0,6.0,203932,Aaron Gordon,3.0,2.0,5.0,8.0,F,ORL,Orlando,1610612753
2,1.0,0.0,,0021500982,15:21,2.0,0.0,7.0,10.0,1.0,0.0,203473,Dewayne Dedmon,0.0,0.0,0.0,2.0,C,ORL,Orlando,1610612753
3,1.0,1.0,,0021500982,23:47,6.0,5.0,15.0,26.0,2.0,0.0,203506,Victor Oladipo,0.0,4.0,4.0,6.0,G,ORL,Orlando,1610612753
4,1.0,1.0,,0021500982,24:03,6.0,5.0,19.0,22.0,1.0,1.0,201228,CJ Watson,0.0,0.0,3.0,2.0,G,ORL,Orlando,1610612753
5,0.0,0.0,,0021500982,28:44,10.0,7.0,14.0,34.0,3.0,4.0,101141,Ersan Ilyasova,4.0,0.0,0.0,2.0,,ORL,Orlando,1610612753
6,0.0,0.0,,0021500982,11:20,0.0,2.0,8.0,8.0,3.0,2.0,201160,Jason Smith,0.0,0.0,2.0,0.0,,ORL,Orlando,1610612753
7,0.0,0.0,,0021500982,26:31,4.0,7.0,11.0,30.0,2.0,1.0,1626209,Mario Hezonja,0.0,3.0,3.0,2.0,,ORL,Orlando,1610612753
8,0.0,0.0,,0021500982,19:18,4.0,4.0,5.0,22.0,1.0,1.0,203906,Devyn Marble,1.0,0.0,0.0,2.0,,ORL,Orlando,1610612753
9,0.0,0.0,,0021500982,23:57,4.0,4.0,7.0,28.0,0.0,2.0,203894,Shabazz Napier,0.0,0.0,0.0,0.0,,ORL,Orlando,1610612753
10,0.0,0.0,,0021500982,7:54,2.0,2.0,0.0,12.0,0.0,0.0,203094,Andrew Nicholson,2.0,0.0,0.0,0.0,,ORL,Orlando,1610612753
11,,,DND - Sore left achilles                ,0021500982,,,,,,,,201943,Brandon Jennings,,,,,,ORL,Orlando,1610612753
12,,,DND - sprained right elbow              ,0021500982,,,,,,,,203901,Elfrid Payton,,,,,,ORL,Orlando,1610612753
13,1.0,1.0,,0021500982,23:15,2.0,2.0,9.0,16.0,2.0,2.0,202329,Al-Farouq Aminu,2.0,0.0,2.0,2.0,F,POR,Portland,1610612757
14,1.0,1.0,,0021500982,20:54,3.0,3.0,7.0,14.0,3.0,0.0,203943,Noah Vonleh,2.0,0.0,0.0,4.0,F,POR,Portland,1610612757
15,0.0,0.0,,0021500982,26:39,6.0,2.0,10.0,20.0,4.0,3.0,203486,Mason Plumlee,2.0,2.0,3.0,8.0,C,POR,Portland,1610612757
16,0.0,0.0,,0021500982,29:03,3.0,6.0,17.0,20.0,0.0,0.0,203468,CJ McCollum,2.0,0.0,5.0,10.0,G,POR,Portland,1610612757
17,0.0,1.0,,0021500982,29:46,6.0,4.0,11.0,22.0,1.0,6.0,203081,Damian Lillard,0.0,0.0,4.0,4.0,G,POR,Portland,1610612757
18,0.0,1.0,,0021500982,21:20,8.0,6.0,12.0,14.0,2.0,0.0,203086,Meyers Leonard,0.0,2.0,0.0,4.0,,POR,Portland,1610612757
19,0.0,0.0,,0021500982,13:10,3.0,6.0,9.0,10.0,1.0,0.0,202334,Ed Davis,2.0,0.0,0.0,4.0,,POR,Portland,1610612757
20,0.0,0.0,,0021500982,23:48,9.0,6.0,10.0,18.0,2.0,3.0,203459,Allen Crabbe,0.0,0.0,9.0,4.0,,POR,Portland,1610612757
21,1.0,0.0,,0021500982,20:29,9.0,6.0,10.0,18.0,2.0,2.0,201945,Gerald Henderson,0.0,3.0,3.0,2.0,,POR,Portland,1610612757
22,0.0,0.0,,0021500982,7:54,4.0,1.0,0.0,2.0,0.0,0.0,203148,Brian Roberts,0.0,0.0,0.0,0.0,,POR,Portland,1610612757
23,0.0,0.0,,0021500982,7:54,4.0,1.0,0.0,2.0,2.0,0.0,203090,Maurice Harkless,0.0,2.0,0.0,2.0,,POR,Portland,1610612757
24,0.0,0.0,,0021500982,7:54,4.0,1.0,0.0,2.0,0.0,0.0,1626192,Pat Connaughton,0.0,0.0,0.0,4.0,,POR,Portland,1610612757
25,0.0,0.0,,0021500982,7:54,4.0,1.0,0.0,2.0,1.0,0.0,2549,Chris Kaman,0.0,0.0,0.0,2.0,,POR,Portland,1610612757
