,AST,BLK,BLKA,COURT_STATUS,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,VS_PLAYER_ID,VS_PLAYER_NAME,W,W_PCT
14,-10.1319,-2.02638,2.02638,On,-11.14509,-8.10552,-4.05276,-0.025,-17.22423,-12.15828,-0.02,-22.29018,-16.21104,-0.001,21,On/Off Court,,10,136.665,-15.19785,14.18466,-14.18466,-44.58036,-44.58036,-26.34294,-12.15828,POR,1610612757,Portland Trail Blazers,16.21104,203148.0,"Roberts, Brian",11,0.524
15,-58.76502,-25.32975,25.32975,On,1.01319,117.53004,56.73864,0.021,54.71226,-21.27699,-0.022,-107.39814,-73.96287,0.01,78,On/Off Court,,37,1173.50166667,33.43527,113.47728,-113.47728,-59.77821,-59.77821,34.44846,-11.14509,POR,1610612757,Portland Trail Blazers,30.3957,203943.0,"Vonleh, Noah",41,0.526
0,-15.19785,-44.58036,44.58036,Off,61.80459,467.08059,174.26868,0.001,102.33219,25.32975,-0.003,-245.19198,-142.85979,0.019,82,On/Off Court,,38,3925.04166667,88.14753,185.41377,-185.41377,82.06839,82.06839,149.95212,-67.88373,POR,1610612757,Portland Trail Blazers,116.51685,1626146.0,"Alexander, Cliff",44,0.537
1,-9.11871,0.0,0.0,Off,40.5276,116.51685,8.10552,-0.038,61.80459,48.63312,0.007,-142.85979,-95.23986,0.012,82,On/Off Court,,38,1620.11166667,43.56717,71.93649,-71.93649,10.1319,10.1319,84.09477,-41.54079,POR,1610612757,Portland Trail Blazers,79.02882,202329.0,"Aminu, Al-Farouq",44,0.537
2,-21.27699,-40.5276,40.5276,Off,62.81778,456.94869,171.22911,0.0,93.21348,17.22423,-0.004,-210.74352,-123.60918,0.017,82,On/Off Court,,38,3817.53333333,87.13434,170.21592,-170.21592,82.06839,82.06839,149.95212,-56.73864,POR,1610612757,Portland Trail Blazers,100.30581,1626192.0,"Connaughton, Pat",44,0.537
3,-46.60674,-30.3957,30.3957,Off,36.47484,242.15241,104.35857,0.013,7.09233,-27.35613,-0.009,-51.67269,-24.31656,0.015,82,On/Off Court,,38,1856.075,53.69907,61.80459,-61.80459,25.32975,25.32975,90.17391,-44.58036,POR,1610612757,Portland Trail Blazers,51.67269,203459.0,"Crabbe, Allen",44,0.537
4,-31.40889,-51.67269,51.67269,Off,6.07914,311.04933,145.89936,0.023,43.56717,-26.34294,-0.011,-137.79384,-50.6595,0.044,82,On/Off Court,,38,2276.63,8.10552,138.80703,-138.80703,42.55398,42.55398,14.18466,-68.89692,POR,1610612757,Portland Trail Blazers,65.85735,202334.0,"Davis, Ed",44,0.537
5,-29.38251,-41.54079,41.54079,Off,48.63312,454.92231,174.26868,0.001,89.16072,17.22423,-0.004,-217.83585,-118.54323,0.023,82,On/Off Court,,38,3689.16166667,64.84416,171.22911,-171.22911,90.17391,90.17391,113.47728,-66.87054,POR,1610612757,Portland Trail Blazers,106.38495,204025.0,"Frazier, Tim",44,0.537
6,-19.25061,-41.54079,41.54079,Off,15.19785,360.69564,142.85979,0.007,101.319,-12.15828,-0.013,-156.03126,-79.02882,0.03,82,On/Off Court,,38,2503.98833333,52.68588,137.79384,-137.79384,39.51441,39.51441,67.88373,-42.55398,POR,1610612757,Portland Trail Blazers,61.80459,203090.0,"Harkless, Maurice",44,0.537
7,-34.44846,-61.80459,61.80459,Off,18.23742,371.84073,167.17635,0.021,99.29262,7.09233,-0.008,-210.74352,-137.79384,0.016,82,On/Off Court,,38,2529.9,36.47484,188.45334,-188.45334,43.56717,43.56717,54.71226,-52.68588,POR,1610612757,Portland Trail Blazers,70.9233,201945.0,"Henderson, Gerald",44,0.537
8,-7.09233,-43.56717,43.56717,Off,51.67269,470.12016,171.22911,-0.002,114.49047,32.42208,-0.003,-232.02051,-135.76746,0.018,82,On/Off Court,,38,3849.23333333,75.98925,173.25549,-173.25549,100.30581,100.30581,127.66194,-52.68588,POR,1610612757,Portland Trail Blazers,86.12115,2549.0,"Kaman, Chris",44,0.537
9,-71.93649,-16.21104,16.21104,Off,27.35613,240.12603,89.16072,0.0,1.01319,-45.59355,-0.01,-57.75183,-29.38251,0.01,82,On/Off Court,,38,2628.40666667,63.83097,88.14753,-88.14753,-31.40889,-31.40889,91.1871,-16.21104,POR,1610612757,Portland Trail Blazers,39.51441,203086.0,"Leonard, Meyers",44,0.537
10,-2.02638,-2.02638,2.02638,Off,53.69907,6.07914,-18.23742,-0.03,50.6595,51.67269,0.013,-162.1104,-111.4509,0.014,82,On/Off Court,,38,1285.38,36.47484,100.30581,-100.30581,-26.34294,-26.34294,90.17391,-8.10552,POR,1610612757,Portland Trail Blazers,34.44846,203081.0,"Lillard, Damian",44,0.537
11,19.25061,-3.03957,3.03957,Off,64.84416,84.09477,21.27699,-0.013,-84.09477,-35.46165,0.001,-71.93649,-37.48803,0.023,82,On/Off Court,,38,1181.105,-5.06595,42.55398,-42.55398,-87.13434,-87.13434,59.77821,-46.60674,POR,1610612757,Portland Trail Blazers,95.23986,203468.0,"McCollum, CJ",44,0.537
12,-10.1319,-43.56717,43.56717,Off,71.93649,453.90912,174.26868,0.003,95.23986,34.44846,-0.001,-234.04689,-134.75427,0.02,82,On/Off Court,,38,3918.96333333,84.09477,181.36101,-181.36101,108.41133,108.41133,156.03126,-65.85735,POR,1610612757,Portland Trail Blazers,104.35857,1626242.0,"Montero, Luis",44,0.537
13,9.11871,-8.10552,8.10552,Off,32.42208,159.07083,22.29018,-0.033,128.67513,70.9233,0.004,-187.44015,-127.66194,0.011,82,On/Off Court,,38,1877.63666667,66.87054,103.34538,-103.34538,36.47484,36.47484,99.29262,-12.15828,POR,1610612757,Portland Trail Blazers,55.72545,203486.0,"Plumlee, Mason",44,0.537
14,-24.31656,2.02638,-2.02638,Off,8.10552,181.36101,82.06839,0.013,-48.63312,-35.46165,-0.006,40.5276,71.93649,0.063,28,On/Off Court,,11,1217.335,-5.06595,-10.1319,10.1319,83.08158,83.08158,3.03957,-15.19785,POR,1610612757,Portland Trail Blazers,20.2638,203148.0,"Roberts, Brian",17,0.607
15,36.47484,-19.25061,19.25061,Off,65.85735,336.37908,109.42452,-0.009,41.54079,42.55398,0.005,-135.76746,-65.85735,0.023,82,On/Off Court,,38,2787.49833333,48.63312,73.96287,-73.96287,128.67513,128.67513,114.49047,-57.75183,POR,1610612757,Portland Trail Blazers,83.08158,203943.0,"Vonleh, Noah",44,0.537
