,AST,CFGA,CFGM,CFG_PCT,COMMENT,DFGA,DFGM,DFG_PCT,DIST,DRBC,FG_PCT,FTAST,GAME_ID,MIN,ORBC,PASS,PLAYER_ID,PLAYER_NAME,RBC,SAST,SPD,START_POSITION,TCHS,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,UFGA,UFGM,UFG_PCT
0,3,3,2,0.667,,3,2,0.667,2.15,5,0.5,0,0021500815,28:46,3,24,203084,Harrison Barnes,8,1,4.49,F,29,GSW,Golden State,1610612744,1,0,0.0
1,8,5,3,0.6,,9,7,0.778,2.09,15,0.714,0,0021500815,31:08,4,67,203110,Draymond Green,19,2,4.03,F,86,GSW,Golden State,1610612744,2,2,1.0
2,0,2,0,0.0,,6,5,0.833,0.86,5,0.333,0,0021500815,14:02,0,21,101106,Andrew Bogut,5,1,3.68,C,26,GSW,Golden State,1610612744,1,1,1.0
3,1,12,6,0.5,,1,0,0.0,2.07,3,0.5,0,0021500815,28:28,1,15,202691,Klay Thompson,4,0,4.37,G,37,GSW,Golden State,1610612744,4,2,0.5
4,5,12,6,0.5,,0,0,0.0,1.91,2,0.522,0,0021500815,26:18,3,50,201939,Stephen Curry,5,2,4.36,G,76,GSW,Golden State,1610612744,11,6,0.545
5,4,3,1,0.333,,0,0,0.0,1.7,3,0.167,0,0021500815,23:10,1,30,2738,Andre Iguodala,4,2,4.4,,42,GSW,Golden State,1610612744,3,0,0.0
6,1,4,1,0.25,,0,0,0.0,1.43,1,0.143,0,0021500815,19:33,1,18,2571,Leandro Barbosa,2,0,4.38,,30,GSW,Golden State,1610612744,3,0,0.0
7,1,4,1,0.25,,0,0,0.0,0.81,4,0.25,0,0021500815,12:45,5,18,201578,Marreese Speights,9,0,3.81,,28,GSW,Golden State,1610612744,4,1,0.25
8,1,1,0,0.0,,1,1,1.0,1.13,2,0.0,1,0021500815,15:16,0,34,2733,Shaun Livingston,2,1,4.45,,39,GSW,Golden State,1610612744,1,0,0.0
9,1,1,0,0.0,,1,1,1.0,1.36,3,0.0,1,0021500815,17:51,1,23,201575,Brandon Rush,4,0,4.56,,29,GSW,Golden State,1610612744,5,0,0.0
10,0,1,1,1.0,,2,1,0.5,0.67,4,0.5,0,0021500815,8:49,7,17,1626172,Kevon Looney,11,0,4.55,,19,GSW,Golden State,1610612744,1,0,0.0
11,0,5,2,0.4,,1,1,1.0,0.58,0,0.429,0,0021500815,7:33,2,10,203546,Ian Clark,2,0,4.6,,18,GSW,Golden State,1610612744,2,1,0.5
12,0,1,0,0.0,,0,0,0.0,0.48,1,0.0,0,0021500815,6:21,4,13,201574,Jason Thompson,5,0,4.51,,16,GSW,Golden State,1610612744,0,0,0.0
13,0,0,0,0.0,,6,4,0.667,1.96,9,0.333,0,0021500815,25:17,3,27,202329,Al-Farouq Aminu,12,0,4.66,F,33,POR,Portland,1610612757,3,1,0.333
14,0,4,2,0.5,,3,0,0.0,1.65,7,0.5,0,0021500815,21:46,3,21,203943,Noah Vonleh,10,0,4.55,F,27,POR,Portland,1610612757,2,1,0.5
15,5,4,2,0.5,,5,1,0.2,1.49,11,0.714,0,0021500815,20:00,5,33,203486,Mason Plumlee,16,0,4.48,C,44,POR,Portland,1610612757,3,3,1.0
16,7,7,3,0.429,,2,2,1.0,2.48,5,0.5,0,0021500815,32:02,0,40,203468,CJ McCollum,5,1,4.65,G,64,POR,Portland,1610612757,11,6,0.545
17,7,14,10,0.714,,4,2,0.5,2.25,6,0.643,1,0021500815,31:06,0,53,203081,Damian Lillard,6,1,4.34,G,84,POR,Portland,1610612757,14,8,0.571
18,2,4,2,0.5,,1,0,0.0,1.9,9,0.375,0,0021500815,25:23,0,21,203459,Allen Crabbe,9,0,4.48,,31,POR,Portland,1610612757,4,1,0.25
19,2,5,4,0.8,,7,4,0.571,1.91,9,0.833,0,0021500815,25:23,4,24,203090,Maurice Harkless,13,1,4.51,,34,POR,Portland,1610612757,1,1,1.0
20,2,3,1,0.333,,4,1,0.25,1.91,6,0.364,0,0021500815,25:13,0,15,201945,Gerald Henderson,6,0,4.55,,33,POR,Portland,1610612757,8,3,0.375
21,1,3,1,0.333,,3,2,0.667,1.12,10,0.333,0,0021500815,15:44,5,23,202334,Ed Davis,15,0,4.27,,27,POR,Portland,1610612757,0,0,0.0
22,0,0,0,0.0,,0,0,0.0,0.31,2,0.0,0,0021500815,4:45,0,8,2549,Chris Kaman,2,0,3.9,,10,POR,Portland,1610612757,2,0,0.0
23,0,1,1,1.0,,0,0,0.0,0.37,0,0.75,0,0021500815,4:45,0,6,203148,Brian Roberts,0,0,4.66,,11,POR,Portland,1610612757,3,2,0.667
24,2,0,0,0.0,,0,0,0.0,0.32,1,0.0,0,0021500815,4:45,1,7,203086,Meyers Leonard,2,0,4.03,,10,POR,Portland,1610612757,0,0,0.0
25,0,0,0,0.0,,0,0,0.0,0.32,1,0.0,0,0021500815,3:51,0,5,1626192,Pat Connaughton,1,0,4.93,,7,POR,Portland,1610612757,1,0,0.0
