,BLK,BLKA,COMMENT,GAME_ID,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID
0,1.0,1.0,,0021500391,57:17,14.0,13.0,11.0,52.0,6.0,7.0,202694,Marcus Morris,0.0,2.0,0.0,6.0,F,DET,Detroit,1610612765
1,0.0,1.0,,0021500391,53:57,14.0,15.0,10.0,52.0,5.0,7.0,101141,Ersan Ilyasova,3.0,2.0,0.0,6.0,F,DET,Detroit,1610612765
2,2.0,4.0,,0021500391,54:12,13.0,17.0,10.0,54.0,6.0,5.0,203083,Andre Drummond,9.0,1.0,4.0,26.0,C,DET,Detroit,1610612765
3,1.0,0.0,,0021500391,48:45,10.0,15.0,10.0,48.0,5.0,4.0,203484,Kentavious Caldwell-Pope,2.0,0.0,2.0,8.0,G,DET,Detroit,1610612765
4,0.0,3.0,,0021500391,49:30,10.0,13.0,10.0,46.0,4.0,5.0,202704,Reggie Jackson,2.0,2.0,0.0,16.0,G,DET,Detroit,1610612765
5,0.0,0.0,,0021500391,19:22,7.0,4.0,3.0,18.0,0.0,3.0,2581,Steve Blake,0.0,0.0,5.0,0.0,,DET,Detroit,1610612765
6,0.0,0.0,,0021500391,30:24,10.0,6.0,5.0,30.0,6.0,2.0,1626169,Stanley Johnson,4.0,0.0,0.0,4.0,,DET,Detroit,1610612765
7,0.0,0.0,,0021500391,12:58,3.0,2.0,3.0,10.0,1.0,0.0,201229,Anthony Tolliver,0.0,0.0,0.0,2.0,,DET,Detroit,1610612765
8,0.0,0.0,,0021500391,13:35,4.0,0.0,3.0,10.0,2.0,2.0,201202,Joel Anthony,0.0,0.0,0.0,0.0,,DET,Detroit,1610612765
9,,,DNP - Coach's Decision                  ,0021500391,,,,,,,,203382,Aron Baynes,,,,,,DET,Detroit,1610612765
10,,,DNP - Coach's Decision                  ,0021500391,,,,,,,,203493,Reggie Bullock,,,,,,DET,Detroit,1610612765
11,,,DNP - Coach's Decision                  ,0021500391,,,,,,,,203915,Spencer Dinwiddie,,,,,,DET,Detroit,1610612765
12,,,DNP - Coach's Decision                  ,0021500391,,,,,,,,1626199,Darrun Hilliard,,,,,,DET,Detroit,1610612765
13,0.0,0.0,,0021500391,38:11,10.0,5.0,3.0,42.0,5.0,1.0,203503,Tony Snell,0.0,0.0,0.0,0.0,F,CHI,Chicago,1610612741
14,2.0,0.0,,0021500391,44:06,10.0,7.0,5.0,48.0,2.0,7.0,201959,Taj Gibson,6.0,0.0,2.0,8.0,F,CHI,Chicago,1610612741
15,5.0,0.0,,0021500391,48:03,12.0,5.0,5.0,50.0,5.0,8.0,2200,Pau Gasol,3.0,3.0,4.0,12.0,C,CHI,Chicago,1610612741
16,2.0,2.0,,0021500391,55:33,19.0,5.0,4.0,62.0,5.0,11.0,202710,Jimmy Butler,3.0,6.0,5.0,18.0,G,CHI,Chicago,1610612741
17,0.0,2.0,,0021500391,54:13,14.0,5.0,7.0,58.0,5.0,2.0,201565,Derrick Rose,2.0,4.0,2.0,18.0,G,CHI,Chicago,1610612741
18,0.0,0.0,,0021500391,22:19,10.0,2.0,6.0,16.0,3.0,0.0,203926,Doug McDermott,0.0,0.0,0.0,2.0,,CHI,Chicago,1610612741
19,0.0,0.0,,0021500391,25:40,10.0,2.0,6.0,22.0,1.0,1.0,201149,Joakim Noah,0.0,4.0,0.0,6.0,,CHI,Chicago,1610612741
20,0.0,0.0,,0021500391,23:56,8.0,2.0,8.0,20.0,3.0,2.0,202703,Nikola Mirotic,0.0,0.0,0.0,0.0,,CHI,Chicago,1610612741
21,0.0,0.0,,0021500391,11:30,2.0,2.0,4.0,8.0,2.0,0.0,201166,Aaron Brooks,0.0,0.0,0.0,0.0,,CHI,Chicago,1610612741
22,0.0,0.0,,0021500391,3:21,0.0,0.0,4.0,0.0,1.0,1.0,202734,E'Twaun Moore,3.0,0.0,0.0,0.0,,CHI,Chicago,1610612741
23,0.0,0.0,,0021500391,13:08,5.0,0.0,3.0,14.0,3.0,2.0,2550,Kirk Hinrich,0.0,0.0,0.0,0.0,,CHI,Chicago,1610612741
24,,,DNP - Coach's Decision                  ,0021500391,,,,,,,,203946,Cameron Bairstow,,,,,,CHI,Chicago,1610612741
25,,,DNP - Coach's Decision                  ,0021500391,,,,,,,,1626171,Bobby Portis,,,,,,CHI,Chicago,1610612741
