,AST,BLK,COMMENT,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_ID,MIN,OREB,PF,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,START_POSITION,STL,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TO
10,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021500976,,,,201202,Joel Anthony,,,,,,DET,Detroit,1610612765,
11,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021500976,,,,1626199,Darrun Hilliard,,,,,,DET,Detroit,1610612765,
12,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021500976,,,,201975,Jodie Meeks,,,,,,DET,Detroit,1610612765,
13,3.0,0.0,,6.0,4.0,1.0,0.25,7.0,1.0,0.143,0.0,0.0,0.0,0021500976,34:30,1.0,2.0,203138,Hollis Thompson,-4.0,3.0,7.0,F,0.0,PHI,Philadelphia,1610612755,0.0
14,1.0,0.0,,4.0,2.0,1.0,0.5,13.0,7.0,0.538,4.0,3.0,0.75,0021500976,24:35,2.0,2.0,201171,Carl Landry,-10.0,18.0,6.0,F,1.0,PHI,Philadelphia,1610612755,0.0
15,4.0,1.0,,4.0,0.0,0.0,0.0,7.0,3.0,0.429,8.0,6.0,0.75,0021500976,37:17,2.0,2.0,203457,Nerlens Noel,-15.0,12.0,6.0,C,2.0,PHI,Philadelphia,1610612755,2.0
16,1.0,0.0,,1.0,5.0,4.0,0.8,8.0,5.0,0.625,9.0,8.0,0.889,0021500976,32:36,0.0,2.0,203477,Isaiah Canaan,-21.0,22.0,1.0,G,2.0,PHI,Philadelphia,1610612755,3.0
17,2.0,0.0,,4.0,4.0,2.0,0.5,14.0,6.0,0.429,2.0,2.0,1.0,0021500976,30:37,0.0,2.0,202397,Ish Smith,-18.0,16.0,4.0,G,0.0,PHI,Philadelphia,1610612755,3.0
18,3.0,1.0,,3.0,0.0,0.0,0.0,9.0,5.0,0.556,0.0,0.0,0.0,0021500976,14:50,0.0,1.0,1882,Elton Brand,-1.0,10.0,3.0,,3.0,PHI,Philadelphia,1610612755,1.0
19,4.0,0.0,,2.0,5.0,1.0,0.2,10.0,5.0,0.5,4.0,4.0,1.0,0021500976,26:11,0.0,2.0,203917,Nik Stauskas,-11.0,15.0,2.0,,1.0,PHI,Philadelphia,1610612755,0.0
20,3.0,0.0,,1.0,3.0,1.0,0.333,5.0,3.0,0.6,0.0,0.0,0.0,0021500976,14:13,0.0,1.0,203088,Kendall Marshall,5.0,7.0,1.0,,0.0,PHI,Philadelphia,1610612755,0.0
21,3.0,0.0,,2.0,1.0,0.0,0.0,6.0,3.0,0.5,0.0,0.0,0.0,0021500976,17:23,0.0,0.0,204456,TJ McConnell,4.0,6.0,2.0,,2.0,PHI,Philadelphia,1610612755,2.0
22,0.0,0.0,,3.0,1.0,0.0,0.0,5.0,1.0,0.2,0.0,0.0,0.0,0021500976,7:48,1.0,2.0,201603,Sonny Weems,1.0,2.0,4.0,,0.0,PHI,Philadelphia,1610612755,1.0
23,,,DND - Concussion Protocol               ,,,,,,,,,,,0021500976,,,,203496,Robert Covington,,,,,,PHI,Philadelphia,1610612755,
24,,,DND - Concussion Protocol               ,,,,,,,,,,,0021500976,,,,203924,Jerami Grant,,,,,,PHI,Philadelphia,1610612755,
25,,,DND - Right Achilles Strain             ,,,,,,,,,,,0021500976,,,,1626158,Richaun Holmes,,,,,,PHI,Philadelphia,1610612755,
