,AST_PCT,AST_RATIO,AST_TOV,COMMENT,DEF_RATING,DREB_PCT,EFG_PCT,GAME_ID,MIN,NET_RATING,OFF_RATING,OREB_PCT,PACE,PIE,PLAYER_ID,PLAYER_NAME,REB_PCT,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TM_TOV_PCT,TS_PCT,USG_PCT
0,0.038,5.8,0.33,,113.4,0.233,0.75,0021500976,32:59,17.4,130.8,0.042,98.29,0.12,202699,Tobias Harris,0.148,F,DET,Detroit,1610612765,17.3,0.788,0.22
1,0.125,20.1,0.0,,101.6,0.167,0.567,0021500976,39:31,16.4,118.0,0.0,101.26,0.109,202694,Marcus Morris,0.091,F,DET,Detroit,1610612765,0.0,0.598,0.173
2,0.036,6.0,0.5,,120.4,0.387,0.667,0021500976,34:46,10.3,130.7,0.12,99.51,0.133,203083,Andre Drummond,0.268,C,DET,Detroit,1610612765,11.9,0.69,0.2
3,0.171,18.6,2.0,,109.3,0.053,0.452,0021500976,40:14,21.1,130.4,0.065,102.55,0.079,203484,Kentavious Caldwell-Pope,0.058,G,DET,Detroit,1610612765,9.3,0.496,0.279
4,0.435,39.0,5.0,,106.9,0.067,0.864,0021500976,30:14,21.3,128.2,0.042,98.4,0.196,202704,Reggie Jackson,0.056,G,DET,Detroit,1610612765,7.8,0.88,0.226
5,0.125,22.2,1.0,,112.0,0.0,0.4,0021500976,17:46,2.2,114.2,0.0,107.53,0.0,2581,Steve Blake,0.0,,DET,Detroit,1610612765,22.2,0.4,0.157
6,0.1,25.0,1.0,,117.0,0.308,0.0,0021500976,13:45,-26.9,90.1,0.059,105.98,0.042,1626169,Stanley Johnson,0.167,,DET,Detroit,1610612765,25.0,0.0,0.083
7,0.067,12.5,0.0,,111.7,0.143,0.571,0021500976,16:49,15.8,127.5,0.059,103.9,0.094,203493,Reggie Bullock,0.097,,DET,Detroit,1610612765,0.0,0.571,0.166
8,0.0,0.0,0.0,,81.0,0.267,0.5,0021500976,13:14,23.2,104.2,0.176,107.76,0.183,203382,Aron Baynes,0.219,,DET,Detroit,1610612765,0.0,0.509,0.198
9,0.0,0.0,0.0,,69.4,0.0,0.0,0021500976,0:42,80.6,150.0,0.0,117.38,0.0,201229,Anthony Tolliver,0.0,,DET,Detroit,1610612765,0.0,0.0,0.0
10,,0.0,,DNP - Coach's Decision                  ,,,,0021500976,,,,,,,201202,Joel Anthony,,,DET,Detroit,1610612765,,,0.0
11,,0.0,,DNP - Coach's Decision                  ,,,,0021500976,,,,,,,1626199,Darrun Hilliard,,,DET,Detroit,1610612765,,,0.0
12,,0.0,,DNP - Coach's Decision                  ,,,,0021500976,,,,,,,201975,Jodie Meeks,,,DET,Detroit,1610612765,,,0.0
13,0.111,30.0,0.0,,118.2,0.194,0.214,0021500976,34:30,-7.5,110.7,0.029,99.66,0.029,203138,Hollis Thompson,0.108,F,PHI,Philadelphia,1610612755,0.0,0.214,0.089
14,0.111,6.3,0.0,,118.6,0.19,0.577,0021500976,24:35,-20.3,98.3,0.074,102.72,0.15,201171,Carl Landry,0.125,F,PHI,Philadelphia,1610612755,0.0,0.61,0.259
15,0.16,24.2,2.0,,124.0,0.129,0.429,0021500976,37:17,-19.1,104.9,0.053,101.81,0.075,203457,Nerlens Noel,0.087,C,PHI,Philadelphia,1610612755,12.1,0.57,0.149
16,0.056,6.3,0.33,,131.6,0.033,0.875,0021500976,32:36,-30.7,100.9,0.0,101.99,0.107,203477,Isaiah Canaan,0.016,G,PHI,Philadelphia,1610612755,18.8,0.92,0.204
17,0.133,10.1,0.67,,129.2,0.167,0.5,0021500976,30:37,-27.3,101.9,0.0,98.99,0.066,202397,Ish Smith,0.074,G,PHI,Philadelphia,1610612755,15.1,0.538,0.268
18,0.273,23.1,3.0,,132.7,0.231,0.556,0021500976,14:50,-0.8,131.9,0.0,101.46,0.164,1882,Elton Brand,0.13,,PHI,Philadelphia,1610612755,7.7,0.556,0.322
19,0.222,25.4,0.0,,132.7,0.105,0.55,0021500976,26:11,-16.9,115.7,0.0,103.98,0.106,203917,Nik Stauskas,0.048,,PHI,Philadelphia,1610612755,0.0,0.638,0.202
20,0.231,37.5,0.0,,115.2,0.091,0.7,0021500976,14:13,12.1,127.3,0.0,101.56,0.116,203088,Kendall Marshall,0.045,,PHI,Philadelphia,1610612755,0.0,0.7,0.158
21,0.2,27.3,1.5,,112.6,0.111,0.5,0021500976,17:23,7.7,120.3,0.0,106.7,0.086,204456,TJ McConnell,0.059,,PHI,Philadelphia,1610612755,18.2,0.5,0.195
22,0.0,0.0,0.0,,77.6,0.25,0.2,0021500976,7:48,9.9,87.5,0.1,100.8,-0.063,201603,Sonny Weems,0.182,,PHI,Philadelphia,1610612755,16.7,0.2,0.333
23,,0.0,,DND - Concussion Protocol               ,,,,0021500976,,,,,,,203496,Robert Covington,,,PHI,Philadelphia,1610612755,,,0.0
24,,0.0,,DND - Concussion Protocol               ,,,,0021500976,,,,,,,203924,Jerami Grant,,,PHI,Philadelphia,1610612755,,,0.0
25,,0.0,,DND - Right Achilles Strain             ,,,,0021500976,,,,,,,1626158,Richaun Holmes,,,PHI,Philadelphia,1610612755,,,0.0
