,COMMENT,EFG_PCT,FTA_RATE,GAME_ID,MIN,OPP_EFG_PCT,OPP_FTA_RATE,OPP_OREB_PCT,OPP_TOV_PCT,OREB_PCT,PLAYER_ID,PLAYER_NAME,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TM_TOV_PCT
0,,0.658,0.281,0021500976,32:59,0.543,0.276,0.133,0.089,0.25,202699,Tobias Harris,F,DET,Detroit,1610612765,0.147
1,,0.567,0.213,0021500976,39:31,0.479,0.314,0.143,0.12,0.257,202694,Marcus Morris,F,DET,Detroit,1610612765,0.12
2,,0.648,0.295,0021500976,34:46,0.566,0.344,0.129,0.083,0.28,203083,Andre Drummond,C,DET,Detroit,1610612765,0.139
3,,0.647,0.24,0021500976,40:14,0.529,0.368,0.105,0.128,0.258,203484,Kentavious Caldwell-Pope,G,DET,Detroit,1610612765,0.128
4,,0.616,0.25,0021500976,30:14,0.48,0.4,0.133,0.099,0.25,202704,Reggie Jackson,G,DET,Detroit,1610612765,0.111
5,,0.543,0.229,0021500976,17:46,0.588,0.206,0.125,0.146,0.333,2581,Steve Blake,,DET,Detroit,1610612765,0.156
6,,0.389,0.333,0021500976,13:45,0.593,0.148,0.154,0.13,0.353,1626169,Stanley Johnson,,DET,Detroit,1610612765,0.167
7,,0.556,0.194,0021500976,16:49,0.536,0.464,0.143,0.136,0.353,203493,Reggie Bullock,,DET,Detroit,1610612765,0.083
8,,0.467,0.133,0021500976,13:14,0.413,0.261,0.133,0.202,0.294,203382,Aron Baynes,,DET,Detroit,1610612765,0.101
9,,0.5,0.0,0021500976,0:42,0.0,1.0,0.0,0.0,0.5,201229,Anthony Tolliver,,DET,Detroit,1610612765,0.0
10,DNP - Coach's Decision                  ,,,0021500976,,,,,,,201202,Joel Anthony,,DET,Detroit,1610612765,
11,DNP - Coach's Decision                  ,,,0021500976,,,,,,,1626199,Darrun Hilliard,,DET,Detroit,1610612765,
12,DNP - Coach's Decision                  ,,,0021500976,,,,,,,201975,Jodie Meeks,,DET,Detroit,1610612765,
13,,0.484,0.333,0021500976,34:30,0.555,0.25,0.29,0.127,0.176,203138,Hollis Thompson,F,PHI,Philadelphia,1610612755,0.083
14,,0.43,0.419,0021500976,24:35,0.552,0.25,0.238,0.077,0.148,201171,Carl Landry,F,PHI,Philadelphia,1610612755,0.113
15,,0.492,0.354,0021500976,37:17,0.6,0.229,0.258,0.127,0.132,203457,Nerlens Noel,C,PHI,Philadelphia,1610612755,0.114
16,,0.491,0.345,0021500976,32:36,0.598,0.212,0.3,0.087,0.129,203477,Isaiah Canaan,G,PHI,Philadelphia,1610612755,0.144
17,,0.461,0.392,0021500976,30:37,0.609,0.309,0.208,0.095,0.133,202397,Ish Smith,G,PHI,Philadelphia,1610612755,0.111
18,,0.7,0.28,0021500976,14:50,0.685,0.222,0.308,0.19,0.0,1882,Elton Brand,,PHI,Philadelphia,1610612755,0.097
19,,0.616,0.326,0021500976,26:11,0.673,0.245,0.316,0.157,0.087,203917,Nik Stauskas,,PHI,Philadelphia,1610612755,0.16
20,,0.654,0.231,0021500976,14:13,0.609,0.348,0.273,0.203,0.091,203088,Kendall Marshall,,PHI,Philadelphia,1610612755,0.098
21,,0.621,0.212,0021500976,17:23,0.556,0.139,0.389,0.183,0.125,204456,TJ McConnell,,PHI,Philadelphia,1610612755,0.128
22,,0.438,0.0,0021500976,7:48,0.294,0.235,0.333,0.119,0.2,201603,Sonny Weems,,PHI,Philadelphia,1610612755,0.125
23,DND - Concussion Protocol               ,,,0021500976,,,,,,,203496,Robert Covington,,PHI,Philadelphia,1610612755,
24,DND - Concussion Protocol               ,,,0021500976,,,,,,,203924,Jerami Grant,,PHI,Philadelphia,1610612755,
25,DND - Right Achilles Strain             ,,,0021500976,,,,,,,1626158,Richaun Holmes,,PHI,Philadelphia,1610612755,
