,AST,BLK,COMMENT,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_ID,MIN,OREB,PF,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,START_POSITION,STL,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TO
0,2.0,1.0,,5.0,6.0,3.0,0.5,17.0,7.0,0.412,6.0,3.0,0.5,0021500391,57:17,2.0,6.0,202694,Marcus Morris,7.0,20.0,7.0,F,0.0,DET,Detroit,1610612765,2.0
1,4.0,0.0,,6.0,8.0,1.0,0.125,17.0,6.0,0.353,8.0,5.0,0.625,0021500391,53:57,3.0,5.0,101141,Ersan Ilyasova,-3.0,18.0,9.0,F,0.0,DET,Detroit,1610612765,2.0
2,3.0,2.0,,11.0,0.0,0.0,0.0,25.0,14.0,0.56,10.0,5.0,0.5,0021500391,54:12,10.0,6.0,203083,Andre Drummond,-3.0,33.0,21.0,C,3.0,DET,Detroit,1610612765,2.0
3,3.0,1.0,,6.0,7.0,2.0,0.286,18.0,7.0,0.389,4.0,1.0,0.25,0021500391,48:45,1.0,5.0,203484,Kentavious Caldwell-Pope,-6.0,17.0,7.0,G,1.0,DET,Detroit,1610612765,1.0
4,13.0,0.0,,5.0,2.0,0.0,0.0,27.0,12.0,0.444,10.0,7.0,0.7,0021500391,49:30,1.0,4.0,202704,Reggie Jackson,-1.0,31.0,6.0,G,1.0,DET,Detroit,1610612765,2.0
5,2.0,0.0,,2.0,2.0,1.0,0.5,5.0,3.0,0.6,2.0,1.0,0.5,0021500391,19:22,1.0,0.0,2581,Steve Blake,3.0,8.0,3.0,,1.0,DET,Detroit,1610612765,0.0
6,1.0,0.0,,6.0,2.0,1.0,0.5,11.0,6.0,0.545,4.0,3.0,0.75,0021500391,30:24,1.0,6.0,1626169,Stanley Johnson,6.0,16.0,7.0,,1.0,DET,Detroit,1610612765,2.0
7,0.0,0.0,,1.0,2.0,0.0,0.0,4.0,1.0,0.25,0.0,0.0,0.0,0021500391,12:58,0.0,1.0,201229,Anthony Tolliver,5.0,2.0,1.0,,0.0,DET,Detroit,1610612765,0.0
8,0.0,0.0,,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0021500391,13:35,0.0,2.0,201202,Joel Anthony,7.0,2.0,3.0,,0.0,DET,Detroit,1610612765,0.0
9,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021500391,,,,203382,Aron Baynes,,,,,,DET,Detroit,1610612765,
10,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021500391,,,,203493,Reggie Bullock,,,,,,DET,Detroit,1610612765,
11,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021500391,,,,203915,Spencer Dinwiddie,,,,,,DET,Detroit,1610612765,
12,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021500391,,,,1626199,Darrun Hilliard,,,,,,DET,Detroit,1610612765,
13,0.0,0.0,,3.0,7.0,1.0,0.143,7.0,1.0,0.143,0.0,0.0,0.0,0021500391,38:11,1.0,5.0,203503,Tony Snell,9.0,3.0,4.0,F,1.0,CHI,Chicago,1610612741,2.0
14,0.0,2.0,,6.0,0.0,0.0,0.0,7.0,4.0,0.571,7.0,6.0,0.857,0021500391,44:06,6.0,2.0,201959,Taj Gibson,-2.0,14.0,12.0,F,0.0,CHI,Chicago,1610612741,2.0
15,5.0,5.0,,9.0,1.0,0.0,0.0,23.0,10.0,0.435,12.0,10.0,0.833,0021500391,48:03,6.0,5.0,2200,Pau Gasol,9.0,30.0,15.0,C,0.0,CHI,Chicago,1610612741,1.0
16,2.0,2.0,,7.0,4.0,1.0,0.25,29.0,14.0,0.483,16.0,14.0,0.875,0021500391,55:33,1.0,5.0,202710,Jimmy Butler,-5.0,43.0,8.0,G,2.0,CHI,Chicago,1610612741,3.0
17,8.0,0.0,,4.0,3.0,1.0,0.333,34.0,14.0,0.412,5.0,5.0,1.0,0021500391,54:13,0.0,5.0,201565,Derrick Rose,5.0,34.0,4.0,G,1.0,CHI,Chicago,1610612741,4.0
18,0.0,0.0,,1.0,2.0,0.0,0.0,3.0,1.0,0.333,0.0,0.0,0.0,0021500391,22:19,0.0,3.0,203926,Doug McDermott,-10.0,2.0,1.0,,0.0,CHI,Chicago,1610612741,0.0
19,4.0,0.0,,6.0,0.0,0.0,0.0,5.0,3.0,0.6,0.0,0.0,0.0,0021500391,25:40,5.0,1.0,201149,Joakim Noah,-10.0,6.0,11.0,,1.0,CHI,Chicago,1610612741,3.0
20,0.0,0.0,,5.0,3.0,1.0,0.333,6.0,1.0,0.167,2.0,2.0,1.0,0021500391,23:56,0.0,3.0,202703,Nikola Mirotic,-7.0,5.0,5.0,,0.0,CHI,Chicago,1610612741,0.0
21,2.0,0.0,,1.0,0.0,0.0,0.0,3.0,1.0,0.333,0.0,0.0,0.0,0021500391,11:30,1.0,2.0,201166,Aaron Brooks,-6.0,2.0,2.0,,0.0,CHI,Chicago,1610612741,1.0
22,0.0,0.0,,0.0,1.0,1.0,1.0,2.0,1.0,0.5,2.0,2.0,1.0,0021500391,3:21,0.0,1.0,202734,E'Twaun Moore,0.0,5.0,0.0,,0.0,CHI,Chicago,1610612741,0.0
23,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0021500391,13:08,0.0,3.0,2550,Kirk Hinrich,2.0,0.0,0.0,,0.0,CHI,Chicago,1610612741,0.0
24,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021500391,,,,203946,Cameron Bairstow,,,,,,CHI,Chicago,1610612741,
25,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021500391,,,,1626171,Bobby Portis,,,,,,CHI,Chicago,1610612741,
