,AST,BLK,BLKA,COURT_STATUS,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,VS_PLAYER_ID,VS_PLAYER_NAME,W,W_PCT
13,-36.47484,86.12115,-86.12115,On,-134.75427,78.01563,38.50122,0.015,-142.85979,-53.69907,0.004,-73.96287,-85.10796,-0.039,66,On/Off Court,,25,1443.07833333,-147.92574,54.71226,-54.71226,-154.00488,-154.00488,-282.68001,28.36932,LAC,1610612746,Los Angeles Clippers,-66.87054,203085.0,"Rivers, Austin",41,0.621
14,-24.31656,25.32975,-25.32975,On,-62.81778,46.60674,-6.07914,-0.086,-37.48803,-31.40889,-0.02,-29.38251,-31.40889,-0.043,32,On/Off Court,,13,459.026666667,-40.5276,20.2638,-20.2638,-100.30581,-100.30581,-103.34538,10.1319,LAC,1610612746,Los Angeles Clippers,-11.14509,2746.0,"Smith, Josh",19,0.594
15,13.17147,39.51441,-39.51441,On,-12.15828,-18.23742,1.01319,0.021,-38.50122,17.22423,0.029,-52.68588,-71.93649,-0.097,43,On/Off Court,,16,680.328333333,-44.58036,44.58036,-44.58036,-36.47484,-36.47484,-56.73864,1.01319,LAC,1610612746,Los Angeles Clippers,-6.07914,202362.0,"Stephenson, Lance",27,0.628
16,3.03957,2.02638,-2.02638,On,2.02638,5.06595,5.06595,0.5,3.03957,2.02638,0.048,-2.02638,-5.06595,-0.542,4,On/Off Court,,2,11.5416666667,1.01319,2.02638,-2.02638,4.05276,4.05276,3.03957,4.05276,LAC,1610612746,Los Angeles Clippers,-2.02638,1627293.0,"Stepheson, Alex",2,0.5
17,20.2638,7.09233,-7.09233,On,6.07914,8.10552,9.11871,0.068,-4.05276,18.23742,0.067,-34.44846,-23.30337,0.04,23,On/Off Court,,8,166.818333333,-18.23742,27.35613,-27.35613,22.29018,22.29018,-12.15828,10.1319,LAC,1610612746,Los Angeles Clippers,-7.09233,203912.0,"Wilcox, CJ",15,0.652
0,135.76746,164.13678,-164.13678,Off,-75.98925,239.11284,125.63556,0.024,-198.58524,112.46409,0.037,219.86223,19.25061,-0.079,81,On/Off Court,,29,3128.96333333,-187.44015,-207.70395,207.70395,369.81435,369.81435,-263.4294,66.87054,LAC,1610612746,Los Angeles Clippers,-137.79384,202332.0,"Aldrich, Cole",52,0.642
1,46.60674,113.47728,-113.47728,Off,-44.58036,190.47972,93.21348,0.028,-104.35857,70.9233,0.038,91.1871,-3.03957,-0.075,39,On/Off Court,,14,1780.38166667,-130.70151,-35.46165,35.46165,232.02051,232.02051,-175.28187,109.42452,LAC,1610612746,Los Angeles Clippers,-115.50366,201965.0,"Ayres, Jeff",25,0.641
2,124.62237,86.12115,-86.12115,Off,52.68588,85.10796,83.08158,0.056,-190.47972,91.1871,0.055,1.01319,-81.0552,-0.094,81,On/Off Court,,29,1813.80333333,-112.46409,-46.60674,46.60674,184.40058,184.40058,-59.77821,41.54079,LAC,1610612746,Los Angeles Clippers,-73.96287,2037.0,"Crawford, Jamal",52,0.642
3,142.85979,199.59843,-199.59843,Off,-137.79384,277.61406,149.95212,0.026,-181.36101,136.78065,0.032,99.29262,-58.76502,-0.062,81,On/Off Court,,29,3889.135,-251.27112,-90.17391,90.17391,364.7484,364.7484,-389.06496,131.7147,LAC,1610612746,Los Angeles Clippers,-205.67757,1626183.0,"Dawson, Branden",52,0.642
4,43.56717,29.38251,-29.38251,Off,-17.22423,56.73864,29.38251,0.028,-61.80459,42.55398,0.061,59.77821,18.23742,-0.077,28,On/Off Court,,11,639.69,-83.08158,-31.40889,31.40889,132.72789,132.72789,-100.30581,41.54079,LAC,1610612746,Los Angeles Clippers,-47.61993,201145.0,"Green, Jeff",17,0.607
