,AST_PCT,AST_RATIO,AST_TOV,COMMENT,DEF_RATING,DREB_PCT,EFG_PCT,GAME_ID,MIN,NET_RATING,OFF_RATING,OREB_PCT,PACE,PIE,PLAYER_ID,PLAYER_NAME,REB_PCT,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TM_TOV_PCT,TS_PCT,USG_PCT
0,0.167,16.7,1.0,,123.6,0.063,0.563,0021500505,22:60,-41.7,81.9,0.0,100.79,0.045,203960,JaKarr Sampson,0.022,F,PHI,Philadelphia,1610612755,16.7,0.563,0.182
1,0.0,0.0,0.0,,136.5,0.056,0.438,0021500505,25:36,-36.9,99.6,0.0,100.01,0.008,203924,Jerami Grant,0.023,F,PHI,Philadelphia,1610612755,0.0,0.45,0.15
2,0.1,8.1,1.0,,132.4,0.313,0.667,0021500505,22:20,-55.9,76.5,0.12,100.93,0.143,203457,Nerlens Noel,0.195,C,PHI,Philadelphia,1610612755,8.1,0.63,0.217
3,0.083,16.7,0.0,,141.9,0.0,0.0,0021500505,15:03,-55.7,86.2,0.105,100.53,-0.082,203477,Isaiah Canaan,0.071,G,PHI,Philadelphia,1610612755,0.0,0.0,0.142
4,0.556,47.6,5.0,,131.7,0.059,0.222,0021500505,23:08,-40.0,91.7,0.0,100.55,0.047,202397,Ish Smith,0.024,G,PHI,Philadelphia,1610612755,9.5,0.222,0.203
5,0.176,21.4,3.0,,134.5,0.25,0.9,0021500505,28:18,-33.1,101.4,0.0,102.51,0.126,203917,Nik Stauskas,0.085,,PHI,Philadelphia,1610612755,7.1,0.9,0.171
6,0.125,5.4,1.0,,147.9,0.182,0.714,0021500505,17:53,-20.4,127.5,0.154,94.43,0.192,1626143,Jahlil Okafor,0.167,,PHI,Philadelphia,1610612755,5.4,0.691,0.47
7,0.056,20.0,1.0,,130.5,0.5,0.333,0021500505,17:11,2.8,133.3,0.0,94.3,0.04,203496,Robert Covington,0.217,,PHI,Philadelphia,1610612755,20.0,0.333,0.112
8,0.368,63.6,7.0,,130.2,0.111,0.0,0021500505,18:33,-1.6,128.6,0.0,96.93,0.052,204456,TJ McConnell,0.038,,PHI,Philadelphia,1610612755,9.1,0.0,0.103
9,0.25,25.0,1.5,,109.9,0.0,0.214,0021500505,17:12,-19.5,90.4,0.0,103.03,-0.028,203088,Kendall Marshall,0.0,,PHI,Philadelphia,1610612755,16.7,0.214,0.234
10,0.111,8.6,1.0,,107.6,0.333,0.571,0021500505,16:01,-12.0,95.6,0.059,104.65,0.125,201171,Carl Landry,0.154,,PHI,Philadelphia,1610612755,8.6,0.571,0.291
11,0.0,0.0,0.0,,110.7,0.125,0.667,0021500505,15:46,-12.6,98.1,0.059,103.45,0.118,1626158,Richaun Holmes,0.08,,PHI,Philadelphia,1610612755,0.0,0.667,0.168
12,,0.0,,DND - Right eye corneal abrasion.       ,,,,0021500505,,,,,,,203138,Hollis Thompson,,,PHI,Philadelphia,1610612755,,,0.0
13,0.0,0.0,0.0,,83.5,0.13,0.75,0021500505,22:37,52.2,135.8,0.059,101.36,0.077,201601,Luc Mbah a Moute,0.1,F,LAC,Los Angeles,1610612746,0.0,0.717,0.099
14,0.053,10.0,1.0,,94.0,0.083,0.75,0021500505,24:19,39.9,133.9,0.0,99.8,0.117,202325,Wesley Johnson,0.048,F,LAC,Los Angeles,1610612746,10.0,0.75,0.17
15,0.043,6.6,1.0,,101.5,0.379,0.9,0021500505,29:52,38.4,139.9,0.1,99.27,0.193,201599,DeAndre Jordan,0.265,C,LAC,Los Angeles,1610612746,6.6,0.841,0.218
16,0.105,14.3,2.0,,92.0,0.043,0.727,0021500505,24:07,44.4,136.4,0.0,101.19,0.105,200755,JJ Redick,0.025,G,LAC,Los Angeles,1610612746,7.1,0.727,0.224
17,0.609,45.7,7.0,,92.6,0.185,0.375,0021500505,26:02,41.1,133.7,0.0,101.11,0.192,101108,Chris Paul,0.109,G,LAC,Los Angeles,1610612746,6.5,0.512,0.289
18,0.118,17.9,2.0,,112.3,0.048,0.667,0021500505,17:56,27.7,140.0,0.0,103.42,0.147,2037,Jamal Crawford,0.036,,LAC,Los Angeles,1610612746,8.9,0.793,0.226
19,0.071,5.7,0.0,,111.3,0.074,0.781,0021500505,24:30,7.9,119.2,0.0,100.18,0.209,203085,Austin Rivers,0.05,,LAC,Los Angeles,1610612746,0.0,0.791,0.294
20,0.143,42.9,1.0,,108.1,0.087,1.0,0021500505,21:58,14.7,122.8,0.091,99.2,0.035,203143,Pablo Prigioni,0.088,,LAC,Los Angeles,1610612746,42.9,1.0,0.081
21,0.125,10.0,0.33,,73.4,0.5,0.667,0021500505,11:31,47.5,120.9,0.0,104.53,0.217,202332,Cole Aldrich,0.36,,LAC,Los Angeles,1610612746,30.0,0.667,0.338
22,0.15,30.7,1.5,,96.8,0.16,0.667,0021500505,21:14,21.9,118.6,0.0,100.51,0.123,202362,Lance Stephenson,0.108,,LAC,Los Angeles,1610612746,20.5,0.735,0.139
23,0.0,0.0,0.0,,128.6,0.143,0.5,0021500505,9:24,-33.6,95.1,0.333,91.3,0.071,1626183,Branden Dawson,0.231,,LAC,Los Angeles,1610612746,0.0,0.5,0.096
24,0.0,0.0,0.0,,139.8,0.0,0.0,0021500505,6:31,-38.8,100.9,0.0,94.87,-0.092,2746,Josh Smith,0.0,,LAC,Los Angeles,1610612746,0.0,0.0,0.134
25,,0.0,,DNP - Coach's Decision                  ,,,,0021500505,,,,,,,1718,Paul Pierce,,,LAC,Los Angeles,1610612746,,,0.0
