,AST,BLK,COMMENT,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_ID,MIN,OREB,PF,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,START_POSITION,STL,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TO
0,1.0,0.0,,2.0,11.0,4.0,0.364,22.0,10.0,0.455,11.0,11.0,1.0,0021501195,27:26,0.0,1.0,977,Kobe Bryant,-10.0,35.0,2.0,F,2.0,LAL,Los Angeles,1610612747,4.0
1,4.0,0.0,,7.0,1.0,0.0,0.0,8.0,4.0,0.5,3.0,3.0,1.0,0021501195,29:52,0.0,4.0,203944,Julius Randle,-19.0,11.0,7.0,F,1.0,LAL,Los Angeles,1610612747,4.0
2,1.0,2.0,,3.0,0.0,0.0,0.0,6.0,1.0,0.167,0.0,0.0,0.0,0021501195,24:00,0.0,3.0,201579,Roy Hibbert,-13.0,2.0,3.0,C,1.0,LAL,Los Angeles,1610612747,1.0
3,4.0,0.0,,6.0,8.0,3.0,0.375,17.0,9.0,0.529,0.0,0.0,0.0,0021501195,35:54,2.0,0.0,203903,Jordan Clarkson,-24.0,21.0,8.0,G,0.0,LAL,Los Angeles,1610612747,3.0
4,4.0,0.0,,4.0,3.0,2.0,0.667,5.0,2.0,0.4,2.0,2.0,1.0,0021501195,35:03,1.0,2.0,1626156,D'Angelo Russell,-18.0,8.0,5.0,G,3.0,LAL,Los Angeles,1610612747,5.0
5,7.0,0.0,,2.0,1.0,1.0,1.0,9.0,4.0,0.444,1.0,0.0,0.0,0021501195,25:03,0.0,0.0,1626273,Marcelo Huertas,2.0,9.0,2.0,,1.0,LAL,Los Angeles,1610612747,0.0
6,3.0,0.0,,1.0,1.0,0.0,0.0,5.0,4.0,0.8,0.0,0.0,0.0,0021501195,18:08,2.0,1.0,1626204,Larry Nance Jr.,-1.0,8.0,3.0,,2.0,LAL,Los Angeles,1610612747,1.0
7,0.0,1.0,,5.0,0.0,0.0,0.0,6.0,4.0,0.667,2.0,0.0,0.0,0021501195,24:00,2.0,2.0,204028,Tarik Black,-7.0,8.0,7.0,,0.0,LAL,Los Angeles,1610612747,0.0
8,1.0,0.0,,1.0,3.0,2.0,0.667,5.0,3.0,0.6,0.0,0.0,0.0,0021501195,18:08,0.0,2.0,1897,Metta World Peace,-11.0,8.0,1.0,,0.0,LAL,Los Angeles,1610612747,0.0
9,0.0,0.0,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0021501195,2:26,0.0,0.0,203527,Ryan Kelly,1.0,0.0,2.0,,0.0,LAL,Los Angeles,1610612747,0.0
10,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021501195,,,,101138,Brandon Bass,,,,,,LAL,Los Angeles,1610612747,
11,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021501195,,,,203135,Robert Sacre,,,,,,LAL,Los Angeles,1610612747,
12,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021501195,,,,101150,Lou Williams,,,,,,LAL,Los Angeles,1610612747,
13,3.0,1.0,,6.0,7.0,3.0,0.429,14.0,8.0,0.571,0.0,0.0,0.0,0021501195,37:38,1.0,2.0,2772,Trevor Ariza,24.0,19.0,7.0,F,1.0,HOU,Houston,1610612745,3.0
14,2.0,0.0,,1.0,1.0,0.0,0.0,8.0,3.0,0.375,2.0,2.0,1.0,0021501195,19:14,4.0,1.0,202700,Donatas Motiejunas,12.0,8.0,5.0,F,0.0,HOU,Houston,1610612745,1.0
15,1.0,3.0,,11.0,0.0,0.0,0.0,7.0,4.0,0.571,3.0,1.0,0.333,0021501195,33:04,2.0,3.0,2730,Dwight Howard,23.0,9.0,13.0,C,2.0,HOU,Houston,1610612745,0.0
16,13.0,0.0,,3.0,14.0,6.0,0.429,31.0,14.0,0.452,8.0,6.0,0.75,0021501195,41:23,1.0,2.0,201935,James Harden,23.0,40.0,4.0,G,4.0,HOU,Houston,1610612745,4.0
17,6.0,0.0,,5.0,6.0,3.0,0.5,11.0,7.0,0.636,2.0,2.0,1.0,0021501195,33:26,2.0,4.0,201976,Patrick Beverley,10.0,19.0,7.0,G,1.0,HOU,Houston,1610612745,2.0
18,1.0,0.0,,1.0,1.0,0.0,0.0,5.0,3.0,0.6,0.0,0.0,0.0,0021501195,9:25,2.0,0.0,201563,Michael Beasley,-5.0,6.0,3.0,,1.0,HOU,Houston,1610612745,1.0
19,0.0,1.0,,2.0,0.0,0.0,0.0,4.0,2.0,0.5,1.0,1.0,1.0,0021501195,14:57,3.0,1.0,203991,Clint Capela,-3.0,5.0,5.0,,0.0,HOU,Houston,1610612745,1.0
20,2.0,0.0,,0.0,7.0,3.0,0.429,8.0,4.0,0.5,0.0,0.0,0.0,0021501195,20:38,0.0,0.0,1891,Jason Terry,7.0,11.0,0.0,,1.0,HOU,Houston,1610612745,1.0
21,1.0,0.0,,0.0,0.0,0.0,0.0,4.0,2.0,0.5,0.0,0.0,0.0,0021501195,8:41,1.0,0.0,201147,Corey Brewer,-9.0,4.0,1.0,,0.0,HOU,Houston,1610612745,0.0
22,1.0,0.0,,3.0,5.0,2.0,0.4,6.0,3.0,0.5,2.0,1.0,0.5,0021501195,19:21,0.0,2.0,2746,Josh Smith,13.0,9.0,3.0,,1.0,HOU,Houston,1610612745,0.0
23,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0021501195,1:41,0.0,0.0,203909,KJ McDaniels,5.0,0.0,0.0,,0.0,HOU,Houston,1610612745,0.0
24,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0021501195,0:34,0.0,0.0,202726,Andrew Goudelock,0.0,0.0,0.0,,0.0,HOU,Houston,1610612745,0.0
25,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021501195,,,,203093,Terrence Jones,,,,,,HOU,Houston,1610612745,
