,GAMECODE,GAME_DATE_EST,GAME_ID,GAME_SEQUENCE,GAME_STATUS_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,HOME_TEAM_LOSSES,HOME_TEAM_WINS,LARGEST_LEAD,LEAD_CHANGES,LEAGUE_ID,LIVE_PC_TIME,LIVE_PERIOD,LIVE_PERIOD_TIME_BCAST,NATL_TV_BROADCASTER_ABBREVIATION,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,SEASON,SERIES_LEADER,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TIMES_TIED,VISITOR_TEAM_ID,WH_STATUS
0,20160411/HOUMIN,2016-04-11T00:00:00,0021501207,5.0,3.0,Final,1610612750.0,,,,,,     ,4.0,Q4       - ,,,,,2015,,,,,,1610612745.0,1.0
0,,,,,,,,,,33.0,0.0,00,,,,,12.0,17.0,54.0,,,HOU,Houston,1610612745.0,1.0,,
1,,,,,,,,,,0.0,0.0,00,,,,,8.0,19.0,54.0,,,MIN,Minnesota,1610612750.0,1.0,,
0,,2016-04-11T00:00:00,0021501207,,,,1610612750.0,3.0,0.0,,,,,,,,,,,,Houston,,,,,1610612745.0,
