,AST,CFGA,CFGM,CFG_PCT,COMMENT,DFGA,DFGM,DFG_PCT,DIST,DRBC,FG_PCT,FTAST,GAME_ID,MIN,ORBC,PASS,PLAYER_ID,PLAYER_NAME,RBC,SAST,SPD,START_POSITION,TCHS,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,UFGA,UFGM,UFG_PCT
0,1,5,3,0.6,,4,3,0.75,2.1,7,0.308,0,0021500975,31:03,1,37,2772,Trevor Ariza,8,0,4.05,F,52,HOU,Houston,1610612745,8,1,0.125
1,0,2,2,1.0,,0,0,0.0,0.38,1,0.667,0,0021500975,4:58,1,3,202700,Donatas Motiejunas,2,0,4.59,F,6,HOU,Houston,1610612745,1,0,0.0
2,4,9,7,0.778,,6,6,1.0,2.13,10,0.8,0,0021500975,33:54,10,48,2730,Dwight Howard,20,0,3.76,C,63,HOU,Houston,1610612745,1,1,1.0
3,10,10,2,0.2,,1,0,0.0,2.11,3,0.143,0,0021500975,33:42,4,55,201935,James Harden,7,2,3.75,G,79,HOU,Houston,1610612745,4,0,0.0
4,1,1,0,0.0,,1,1,1.0,2.11,4,0.0,0,0021500975,29:12,1,47,201976,Patrick Beverley,5,1,4.33,G,55,HOU,Houston,1610612745,4,0,0.0
5,0,7,5,0.714,,2,2,1.0,1.1,2,0.667,0,0021500975,15:00,2,28,201563,Michael Beasley,4,1,4.4,,41,HOU,Houston,1610612745,2,1,0.5
6,1,5,4,0.8,,5,2,0.4,0.97,5,0.571,0,0021500975,14:06,4,15,203991,Clint Capela,9,0,4.11,,25,HOU,Houston,1610612745,2,0,0.0
7,2,4,1,0.25,,0,0,0.0,1.38,0,0.444,0,0021500975,19:52,2,27,1891,Jason Terry,2,1,4.15,,36,HOU,Houston,1610612745,5,3,0.6
8,0,9,6,0.667,,2,1,0.5,1.9,6,0.6,0,0021500975,27:25,3,19,201147,Corey Brewer,9,0,4.14,,35,HOU,Houston,1610612745,6,3,0.5
9,1,2,1,0.5,,0,0,0.0,0.94,1,0.667,0,0021500975,12:21,2,10,1626149,Montrezl Harrell,3,0,4.54,,14,HOU,Houston,1610612745,1,1,1.0
10,1,1,0,0.0,,1,1,1.0,0.95,2,0.333,0,0021500975,13:47,1,6,203909,KJ McDaniels,3,0,4.12,,10,HOU,Houston,1610612745,2,1,0.5
11,0,1,1,1.0,,0,0,0.0,0.3,0,0.5,0,0021500975,4:40,0,5,202726,Andrew Goudelock,0,0,3.83,,7,HOU,Houston,1610612745,1,0,0.0
12,0,0,0,0.0,DNP - Coach's Decision                  ,0,0,0.0,0.0,0,0.0,0,0021500975,0:00,0,0,2746,Josh Smith,0,0,0.0,,0,HOU,Houston,1610612745,0,0,0.0
13,8,5,1,0.2,,6,2,0.333,2.37,8,0.5,1,0021500975,33:31,1,60,201587,Nicolas Batum,9,1,4.23,F,76,CHA,Charlotte,1610612766,5,4,0.8
14,0,7,5,0.714,,8,4,0.5,1.93,5,0.563,0,0021500975,27:24,5,35,101107,Marvin Williams,10,0,4.21,F,57,CHA,Charlotte,1610612766,9,4,0.444
15,3,3,3,1.0,,10,6,0.6,1.14,6,0.75,0,0021500975,15:11,2,12,203469,Cody Zeller,8,0,4.49,C,20,CHA,Charlotte,1610612766,1,0,0.0
16,1,3,2,0.667,,0,0,0.0,1.77,4,0.556,0,0021500975,25:47,0,12,201584,Courtney Lee,4,0,4.11,G,22,CHA,Charlotte,1610612766,6,3,0.5
17,6,9,6,0.667,,2,2,1.0,2.23,8,0.688,0,0021500975,33:10,0,59,202689,Kemba Walker,8,3,4.03,G,83,CHA,Charlotte,1610612766,7,5,0.714
18,3,8,3,0.375,,17,8,0.471,1.88,13,0.455,0,0021500975,30:03,5,23,2744,Al Jefferson,18,0,3.75,,37,CHA,Charlotte,1610612766,3,2,0.667
19,4,5,2,0.4,,2,0,0.0,1.75,8,0.444,0,0021500975,25:36,2,33,202391,Jeremy Lin,10,0,4.09,,52,CHA,Charlotte,1610612766,4,2,0.5
20,0,0,0,0.0,,2,2,1.0,0.59,3,1.0,0,0021500975,7:48,1,7,203087,Jeremy Lamb,4,1,4.52,,9,CHA,Charlotte,1610612766,1,1,1.0
21,1,1,1,1.0,,3,3,1.0,1.49,1,0.333,0,0021500975,20:36,1,36,1626163,Frank Kaminsky,2,0,4.33,,44,CHA,Charlotte,1610612766,5,1,0.2
22,1,2,0,0.0,,2,1,0.5,0.94,5,0.5,0,0021500975,12:36,1,15,203584,Troy Daniels,6,0,4.47,,19,CHA,Charlotte,1610612766,2,2,1.0
23,1,0,0,0.0,,0,0,0.0,0.18,2,0.0,0,0021500975,2:46,0,7,203268,Jorge Gutierrez,2,0,3.87,,8,CHA,Charlotte,1610612766,0,0,0.0
24,0,1,1,1.0,,1,1,1.0,0.19,1,1.0,0,0021500975,2:46,0,3,201946,Tyler Hansbrough,1,0,4.08,,4,CHA,Charlotte,1610612766,0,0,0.0
25,0,1,0,0.0,,0,0,0.0,0.18,1,0.0,0,0021500975,2:46,0,1,1626151,Aaron Harrison,1,0,3.87,,2,CHA,Charlotte,1610612766,0,0,0.0
