,COMMENT,EFG_PCT,FTA_RATE,GAME_ID,MIN,OPP_EFG_PCT,OPP_FTA_RATE,OPP_OREB_PCT,OPP_TOV_PCT,OREB_PCT,PLAYER_ID,PLAYER_NAME,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TM_TOV_PCT
0,,0.448,0.224,0021500975,31:03,0.615,0.148,0.269,0.094,0.258,2772,Trevor Ariza,F,HOU,Houston,1610612745,0.097
1,,0.5,0.0,0021500975,4:58,0.542,0.0,0.2,0.0,0.4,202700,Donatas Motiejunas,F,HOU,Houston,1610612745,0.111
2,,0.492,0.185,0021500975,33:54,0.609,0.141,0.292,0.103,0.25,2730,Dwight Howard,C,HOU,Houston,1610612745,0.114
3,,0.447,0.197,0021500975,33:42,0.648,0.141,0.269,0.103,0.314,201935,James Harden,G,HOU,Houston,1610612745,0.103
4,,0.5,0.19,0021500975,29:12,0.63,0.167,0.238,0.102,0.286,201976,Patrick Beverley,G,HOU,Houston,1610612745,0.127
5,,0.315,0.259,0021500975,15:00,0.697,0.152,0.545,0.064,0.222,201563,Michael Beasley,,HOU,Houston,1610612745,0.133
6,,0.482,0.571,0021500975,14:06,0.688,0.292,0.25,0.172,0.375,203991,Clint Capela,,HOU,Houston,1610612745,0.033
7,,0.5,0.268,0021500975,19:52,0.667,0.194,0.385,0.105,0.35,1891,Jason Terry,,HOU,Houston,1610612745,0.072
8,,0.536,0.345,0021500975,27:25,0.589,0.267,0.316,0.199,0.333,201147,Corey Brewer,,HOU,Houston,1610612745,0.084
9,,0.667,0.583,0021500975,12:21,0.583,0.222,0.125,0.21,0.3,1626149,Montrezl Harrell,,HOU,Houston,1610612745,0.069
10,,0.52,0.6,0021500975,13:47,0.652,0.304,0.182,0.142,0.231,203909,KJ McDaniels,,HOU,Houston,1610612745,0.0
11,,0.625,1.125,0021500975,4:40,0.583,0.333,0.0,0.304,0.2,202726,Andrew Goudelock,,HOU,Houston,1610612745,0.0
12,DNP - Coach's Decision                  ,,,0021500975,,,,,,,2746,Josh Smith,,HOU,Houston,1610612745,
13,,0.575,0.233,0021500975,33:31,0.515,0.25,0.294,0.084,0.222,201587,Nicolas Batum,F,CHA,Charlotte,1610612766,0.117
14,,0.608,0.176,0021500975,27:24,0.447,0.175,0.355,0.09,0.261,101107,Marvin Williams,F,CHA,Charlotte,1610612766,0.109
15,,0.574,0.111,0021500975,15:10,0.484,0.097,0.313,0.155,0.154,203469,Cody Zeller,C,CHA,Charlotte,1610612766,0.102
16,,0.609,0.152,0021500975,25:47,0.46,0.26,0.269,0.093,0.19,201584,Courtney Lee,G,CHA,Charlotte,1610612766,0.134
17,,0.659,0.076,0021500975,33:10,0.418,0.23,0.257,0.107,0.296,202689,Kemba Walker,G,CHA,Charlotte,1610612766,0.091
18,,0.658,0.228,0021500975,30:04,0.482,0.351,0.276,0.065,0.381,2744,Al Jefferson,,CHA,Charlotte,1610612766,0.113
19,,0.66,0.277,0021500975,25:36,0.52,0.294,0.304,0.073,0.438,202391,Jeremy Lin,,CHA,Charlotte,1610612766,0.116
20,,0.615,0.154,0021500975,7:48,0.605,0.105,0.625,0.168,0.5,203087,Jeremy Lamb,,CHA,Charlotte,1610612766,0.144
21,,0.662,0.189,0021500975,20:36,0.556,0.5,0.176,0.089,0.308,1626163,Frank Kaminsky,,CHA,Charlotte,1610612766,0.143
22,,0.688,0.292,0021500975,12:36,0.45,0.65,0.167,0.078,0.333,203584,Troy Daniels,,CHA,Charlotte,1610612766,0.111
23,,0.625,0.0,0021500975,2:46,0.6,1.0,0.333,0.0,0.0,203268,Jorge Gutierrez,,CHA,Charlotte,1610612766,0.333
24,,0.625,0.0,0021500975,2:46,0.6,1.0,0.333,0.0,0.0,201946,Tyler Hansbrough,,CHA,Charlotte,1610612766,0.333
25,,0.625,0.0,0021500975,2:46,0.6,1.0,0.333,0.0,0.0,1626151,Aaron Harrison,,CHA,Charlotte,1610612766,0.333
