,BLK,BLKA,COMMENT,GAME_ID,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID
0,0.0,0.0,,0021500975,31:03,11.0,9.0,10.0,30.0,2.0,1.0,2772,Trevor Ariza,2.0,2.0,2.0,6.0,F,HOU,Houston,1610612745
1,0.0,0.0,,0021500975,4:58,4.0,0.0,2.0,6.0,0.0,0.0,202700,Donatas Motiejunas,2.0,0.0,0.0,4.0,F,HOU,Houston,1610612745
2,0.0,0.0,,0021500975,33:54,16.0,13.0,14.0,40.0,2.0,3.0,2730,Dwight Howard,8.0,2.0,0.0,14.0,C,HOU,Houston,1610612745
3,0.0,1.0,,0021500975,33:42,13.0,11.0,12.0,32.0,3.0,5.0,201935,James Harden,0.0,1.0,2.0,2.0,G,HOU,Houston,1610612745
4,2.0,0.0,,0021500975,29:12,13.0,11.0,14.0,32.0,5.0,2.0,201976,Patrick Beverley,0.0,0.0,0.0,0.0,G,HOU,Houston,1610612745
5,1.0,0.0,,0021500975,15:00,8.0,13.0,6.0,18.0,0.0,2.0,201563,Michael Beasley,2.0,0.0,0.0,10.0,,HOU,Houston,1610612745
6,1.0,1.0,,0021500975,14:06,2.0,2.0,2.0,12.0,0.0,3.0,203991,Clint Capela,2.0,0.0,0.0,8.0,,HOU,Houston,1610612745
7,0.0,1.0,,0021500975,19:52,7.0,6.0,6.0,28.0,4.0,1.0,1891,Jason Terry,0.0,5.0,2.0,4.0,,HOU,Houston,1610612745
8,1.0,1.0,,0021500975,27:25,11.0,6.0,10.0,30.0,1.0,5.0,201147,Corey Brewer,0.0,6.0,4.0,16.0,,HOU,Houston,1610612745
9,0.0,1.0,,0021500975,12:21,2.0,2.0,4.0,18.0,1.0,2.0,1626149,Montrezl Harrell,0.0,2.0,2.0,4.0,,HOU,Houston,1610612745
10,0.0,0.0,,0021500975,13:47,3.0,2.0,0.0,10.0,2.0,1.0,203909,KJ McDaniels,5.0,2.0,2.0,0.0,,HOU,Houston,1610612745
11,0.0,0.0,,0021500975,4:40,0.0,0.0,0.0,4.0,0.0,0.0,202726,Andrew Goudelock,0.0,0.0,2.0,2.0,,HOU,Houston,1610612745
12,,,DNP - Coach's Decision                  ,0021500975,,,,,,,,2746,Josh Smith,,,,,,HOU,Houston,1610612745
13,1.0,1.0,,0021500975,33:31,17.0,11.0,8.0,52.0,1.0,1.0,201587,Nicolas Batum,0.0,0.0,0.0,2.0,F,CHA,Charlotte,1610612766
14,0.0,0.0,,0021500975,27:24,17.0,9.0,8.0,40.0,2.0,3.0,101107,Marvin Williams,6.0,2.0,4.0,10.0,F,CHA,Charlotte,1610612766
15,0.0,0.0,,0021500975,15:10,11.0,4.0,4.0,22.0,3.0,1.0,203469,Cody Zeller,2.0,0.0,2.0,6.0,C,CHA,Charlotte,1610612766
16,0.0,0.0,,0021500975,25:47,13.0,9.0,8.0,38.0,0.0,1.0,201584,Courtney Lee,3.0,2.0,0.0,2.0,G,CHA,Charlotte,1610612766
17,0.0,2.0,,0021500975,33:10,13.0,9.0,8.0,40.0,2.0,4.0,202689,Kemba Walker,2.0,7.0,6.0,10.0,G,CHA,Charlotte,1610612766
18,2.0,1.0,,0021500975,30:04,8.0,12.0,8.0,42.0,5.0,1.0,2744,Al Jefferson,2.0,2.0,2.0,10.0,,CHA,Charlotte,1610612766
19,0.0,1.0,,0021500975,25:36,8.0,12.0,8.0,40.0,5.0,7.0,202391,Jeremy Lin,0.0,0.0,0.0,6.0,,CHA,Charlotte,1610612766
20,2.0,0.0,,0021500975,7:48,4.0,7.0,4.0,12.0,1.0,0.0,203087,Jeremy Lamb,0.0,0.0,0.0,2.0,,CHA,Charlotte,1610612766
21,0.0,0.0,,0021500975,20:36,4.0,11.0,8.0,30.0,4.0,0.0,1626163,Frank Kaminsky,0.0,2.0,2.0,2.0,,CHA,Charlotte,1610612766
22,0.0,0.0,,0021500975,12:36,4.0,4.0,4.0,16.0,1.0,2.0,203584,Troy Daniels,3.0,0.0,0.0,0.0,,CHA,Charlotte,1610612766
23,0.0,0.0,,0021500975,2:46,2.0,4.0,4.0,6.0,0.0,0.0,203268,Jorge Gutierrez,0.0,0.0,0.0,0.0,,CHA,Charlotte,1610612766
24,0.0,0.0,,0021500975,2:46,2.0,4.0,4.0,6.0,0.0,0.0,201946,Tyler Hansbrough,0.0,0.0,0.0,2.0,,CHA,Charlotte,1610612766
25,0.0,0.0,,0021500975,2:46,2.0,4.0,4.0,6.0,1.0,0.0,1626151,Aaron Harrison,0.0,0.0,0.0,0.0,,CHA,Charlotte,1610612766
