,COMMENT,EFG_PCT,FTA_RATE,GAME_ID,MIN,OPP_EFG_PCT,OPP_FTA_RATE,OPP_OREB_PCT,OPP_TOV_PCT,OREB_PCT,PLAYER_ID,PLAYER_NAME,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TM_TOV_PCT
0,,0.579,0.246,0021500795,33:05,0.618,0.139,0.375,0.072,0.185,977,Kobe Bryant,F,LAL,Los Angeles,1610612747,0.147
1,,0.45,0.24,0021500795,26:40,0.586,0.241,0.379,0.036,0.286,203944,Julius Randle,F,LAL,Los Angeles,1610612747,0.145
2,,0.468,0.226,0021500795,16:54,0.592,0.132,0.471,0.058,0.333,201579,Roy Hibbert,C,LAL,Los Angeles,1610612747,0.176
3,,0.523,0.25,0021500795,35:47,0.59,0.167,0.294,0.082,0.182,203903,Jordan Clarkson,G,LAL,Los Angeles,1610612747,0.133
4,,0.531,0.297,0021500795,35:33,0.605,0.158,0.343,0.042,0.267,101150,Lou Williams,G,LAL,Los Angeles,1610612747,0.111
5,,0.529,0.373,0021500795,28:14,0.554,0.304,0.2,0.113,0.308,1626156,D'Angelo Russell,,LAL,Los Angeles,1610612747,0.072
6,,0.545,0.364,0021500795,31:06,0.571,0.232,0.172,0.081,0.192,101138,Brandon Bass,,LAL,Los Angeles,1610612747,0.078
7,,0.397,0.448,0021500795,14:55,0.455,0.364,0.071,0.075,0.353,1897,Metta World Peace,,LAL,Los Angeles,1610612747,0.034
8,,0.569,0.517,0021500795,17:46,0.517,0.067,0.067,0.118,0.2,204028,Tarik Black,,LAL,Los Angeles,1610612747,0.084
9,DNP - Coach's Decision                  ,,,0021500795,,,,,,,1626273,Marcelo Huertas,,LAL,Los Angeles,1610612747,
10,DNP - Coach's Decision                  ,,,0021500795,,,,,,,203527,Ryan Kelly,,LAL,Los Angeles,1610612747,
11,DNP - Coach's Decision                  ,,,0021500795,,,,,,,203135,Robert Sacre,,LAL,Los Angeles,1610612747,
12,DNP - Coach's Decision                  ,,,0021500795,,,,,,,201156,Nick Young,,LAL,Los Angeles,1610612747,
13,,0.589,0.152,0021500795,36:40,0.516,0.413,0.219,0.118,0.324,2544,LeBron James,F,CLE,Cleveland,1610612739,0.052
14,,0.658,0.237,0021500795,19:40,0.473,0.135,0.2,0.102,0.278,201567,Kevin Love,F,CLE,Cleveland,1610612739,0.026
15,,0.61,0.164,0021500795,34:24,0.517,0.383,0.276,0.114,0.375,202684,Tristan Thompson,C,CLE,Cleveland,1610612739,0.057
16,,0.603,0.206,0021500795,32:48,0.509,0.362,0.25,0.13,0.333,2747,J.R. Smith,G,CLE,Cleveland,1610612739,0.06
17,,0.6,0.243,0021500795,35:50,0.579,0.238,0.214,0.147,0.314,202681,Kyrie Irving,G,CLE,Cleveland,1610612739,0.07
18,,0.475,0.125,0021500795,18:35,0.567,0.433,0.154,0.172,0.304,2760,Anderson Varejao,,CLE,Cleveland,1610612739,0.102
19,,0.5,0.0,0021500795,8:55,0.294,0.529,0.385,0.0,0.143,2590,Mo Williams,,CLE,Cleveland,1610612739,0.063
20,,0.529,0.147,0021500795,18:27,0.529,0.265,0.211,0.056,0.176,202697,Iman Shumpert,,CLE,Cleveland,1610612739,0.108
21,,0.5,0.276,0021500795,18:42,0.486,0.27,0.333,0.082,0.063,202389,Timofey Mozgov,,CLE,Cleveland,1610612739,0.113
22,,0.609,0.348,0021500795,15:23,0.569,0.138,0.286,0.07,0.167,2210,Richard Jefferson,,CLE,Cleveland,1610612739,0.109
23,,0.0,0.0,0021500795,0:37,0.5,0.0,0.0,0.0,0.0,203099,Jared Cunningham,,CLE,Cleveland,1610612739,0.0
24,DNP - Coach's Decision                  ,,,0021500795,,,,,,,2592,James Jones,,CLE,Cleveland,1610612739,
25,DNP - Coach's Decision                  ,,,0021500795,,,,,,,201619,Sasha Kaun,,CLE,Cleveland,1610612739,
