,AST,BLK,COMMENT,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_ID,MIN,OREB,PF,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,START_POSITION,STL,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TO
0,3.0,0.0,,6.0,7.0,3.0,0.429,16.0,5.0,0.313,4.0,4.0,1.0,0021500795,33:05,0.0,2.0,977,Kobe Bryant,-19.0,17.0,6.0,F,1.0,LAL,Los Angeles,1610612747,3.0
1,0.0,0.0,,7.0,0.0,0.0,0.0,7.0,2.0,0.286,4.0,3.0,0.75,0021500795,26:40,1.0,3.0,203944,Julius Randle,-25.0,7.0,8.0,F,0.0,LAL,Los Angeles,1610612747,1.0
2,0.0,0.0,,1.0,0.0,0.0,0.0,6.0,4.0,0.667,2.0,1.0,0.5,0021500795,16:54,2.0,2.0,201579,Roy Hibbert,-17.0,9.0,3.0,C,0.0,LAL,Los Angeles,1610612747,1.0
3,7.0,0.0,,5.0,5.0,3.0,0.6,15.0,8.0,0.533,3.0,3.0,1.0,0021500795,35:47,1.0,1.0,203903,Jordan Clarkson,-11.0,22.0,6.0,G,1.0,LAL,Los Angeles,1610612747,2.0
4,2.0,1.0,,3.0,6.0,4.0,0.667,15.0,9.0,0.6,7.0,6.0,0.857,0021500795,35:33,1.0,0.0,101150,Lou Williams,-19.0,28.0,4.0,G,0.0,LAL,Los Angeles,1610612747,0.0
5,3.0,0.0,,1.0,5.0,3.0,0.6,11.0,5.0,0.455,2.0,2.0,1.0,0021500795,28:14,1.0,2.0,1626156,D'Angelo Russell,11.0,15.0,2.0,,2.0,LAL,Los Angeles,1610612747,4.0
6,1.0,1.0,,5.0,0.0,0.0,0.0,5.0,2.0,0.4,3.0,3.0,1.0,0021500795,31:06,2.0,2.0,101138,Brandon Bass,8.0,7.0,7.0,,0.0,LAL,Los Angeles,1610612747,0.0
7,0.0,0.0,,2.0,5.0,0.0,0.0,8.0,1.0,0.125,2.0,0.0,0.0,0021500795,14:55,1.0,3.0,1897,Metta World Peace,10.0,2.0,3.0,,0.0,LAL,Los Angeles,1610612747,0.0
8,0.0,1.0,,3.0,0.0,0.0,0.0,3.0,2.0,0.667,0.0,0.0,0.0,0021500795,17:46,2.0,4.0,204028,Tarik Black,17.0,4.0,5.0,,1.0,LAL,Los Angeles,1610612747,0.0
9,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021500795,,,,1626273,Marcelo Huertas,,,,,,LAL,Los Angeles,1610612747,
10,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021500795,,,,203527,Ryan Kelly,,,,,,LAL,Los Angeles,1610612747,
11,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021500795,,,,203135,Robert Sacre,,,,,,LAL,Los Angeles,1610612747,
12,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021500795,,,,201156,Nick Young,,,,,,LAL,Los Angeles,1610612747,
