,GAMECODE,GAME_DATE_EST,GAME_ID,GAME_SEQUENCE,GAME_STATUS_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,HOME_TEAM_LOSSES,HOME_TEAM_WINS,LARGEST_LEAD,LEAD_CHANGES,LEAGUE_ID,LIVE_PC_TIME,LIVE_PERIOD,LIVE_PERIOD_TIME_BCAST,NATL_TV_BROADCASTER_ABBREVIATION,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,SEASON,SERIES_LEADER,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TIMES_TIED,VISITOR_TEAM_ID,WH_STATUS
0,20160321/DENCLE,2016-03-21T00:00:00,0021501044,2.0,3.0,Final,1610612739.0,,,,,,     ,4.0,Q4       - ,,,,,2015,,,,,,1610612743.0,1.0
0,,,,,,,,,,36.0,3.0,00,,,,,12.0,20.0,58.0,,,CLE,Cleveland,1610612739.0,1.0,,
1,,,,,,,,,,2.0,3.0,00,,,,,13.0,8.0,38.0,,,DEN,Denver,1610612743.0,1.0,,
0,,2016-03-21T00:00:00,0021501044,,,,1610612739.0,0.0,2.0,,,,,,,,,,,,Cleveland,,,,,1610612743.0,
