,AST,BLK,COMMENT,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_ID,MIN,OREB,PF,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,START_POSITION,STL,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TO
10,0.0,0.0,,0.0,2.0,1.0,0.5,2.0,1.0,0.5,0.0,0.0,0.0,0021501044,5:18,0.0,0.0,2034,Mike Miller,-5.0,3.0,0.0,,0.0,DEN,Denver,1610612743,1.0
11,,,DND - Low Back Soreness                 ,,,,,,,,,,,0021501044,,,,202702,Kenneth Faried,,,,,,DEN,Denver,1610612743,
12,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021501044,,,,2749,Jameer Nelson,,,,,,DEN,Denver,1610612743,
13,11.0,0.0,,8.0,2.0,1.0,0.5,19.0,12.0,0.632,11.0,8.0,0.727,0021501044,33:26,3.0,2.0,2544,LeBron James,38.0,33.0,11.0,F,0.0,CLE,Cleveland,1610612739,3.0
14,2.0,1.0,,3.0,7.0,3.0,0.429,9.0,5.0,0.556,2.0,1.0,0.5,0021501044,25:06,0.0,2.0,101112,Channing Frye,20.0,14.0,3.0,F,0.0,CLE,Cleveland,1610612739,0.0
15,0.0,0.0,,2.0,0.0,0.0,0.0,4.0,3.0,0.75,3.0,3.0,1.0,0021501044,21:12,2.0,1.0,202389,Timofey Mozgov,26.0,9.0,4.0,C,2.0,CLE,Cleveland,1610612739,2.0
16,5.0,0.0,,3.0,6.0,3.0,0.5,12.0,6.0,0.5,0.0,0.0,0.0,0021501044,28:47,1.0,3.0,2747,J.R. Smith,21.0,15.0,4.0,G,4.0,CLE,Cleveland,1610612739,1.0
17,3.0,0.0,,1.0,1.0,0.0,0.0,12.0,4.0,0.333,0.0,0.0,0.0,0021501044,23:56,1.0,1.0,202681,Kyrie Irving,6.0,8.0,2.0,G,0.0,CLE,Cleveland,1610612739,2.0
18,1.0,1.0,,6.0,0.0,0.0,0.0,5.0,4.0,0.8,0.0,0.0,0.0,0021501044,21:30,1.0,3.0,202684,Tristan Thompson,2.0,8.0,7.0,,2.0,CLE,Cleveland,1610612739,0.0
19,7.0,0.0,,3.0,5.0,3.0,0.6,7.0,3.0,0.429,1.0,1.0,1.0,0021501044,22:31,0.0,2.0,203521,Matthew Dellavedova,20.0,10.0,3.0,,0.0,CLE,Cleveland,1610612739,0.0
20,0.0,1.0,,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0021501044,8:15,0.0,0.0,2592,James Jones,10.0,6.0,1.0,,0.0,CLE,Cleveland,1610612739,0.0
21,4.0,1.0,,4.0,2.0,1.0,0.5,4.0,2.0,0.5,0.0,0.0,0.0,0021501044,23:08,0.0,3.0,202697,Iman Shumpert,10.0,5.0,4.0,,1.0,CLE,Cleveland,1610612739,1.0
22,2.0,0.0,,2.0,5.0,1.0,0.2,9.0,4.0,0.444,0.0,0.0,0.0,0021501044,21:33,0.0,2.0,2210,Richard Jefferson,2.0,9.0,2.0,,0.0,CLE,Cleveland,1610612739,2.0
23,2.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0021501044,5:18,0.0,0.0,203895,Jordan McRae,5.0,3.0,0.0,,0.0,CLE,Cleveland,1610612739,1.0
24,1.0,0.0,,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0021501044,5:18,0.0,0.0,201619,Sasha Kaun,5.0,4.0,2.0,,1.0,CLE,Cleveland,1610612739,0.0
25,,,DND - Illness                           ,,,,,,,,,,,0021501044,,,,201567,Kevin Love,,,,,,CLE,Cleveland,1610612739,
