,BLK,BLKA,COMMENT,GAME_ID,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID
0,0.0,0.0,,0021500795,33:05,23.0,12.0,13.0,40.0,2.0,2.0,977,Kobe Bryant,0.0,0.0,0.0,2.0,F,LAL,Los Angeles,1610612747
1,0.0,1.0,,0021500795,26:40,23.0,12.0,11.0,38.0,3.0,3.0,203944,Julius Randle,0.0,2.0,1.0,4.0,F,LAL,Los Angeles,1610612747
2,0.0,0.0,,0021500795,16:54,15.0,10.0,11.0,26.0,2.0,1.0,201579,Roy Hibbert,2.0,0.0,0.0,8.0,C,LAL,Los Angeles,1610612747
3,0.0,0.0,,0021500795,35:47,17.0,12.0,11.0,36.0,1.0,3.0,203903,Jordan Clarkson,0.0,5.0,3.0,10.0,G,LAL,Los Angeles,1610612747
4,1.0,0.0,,0021500795,35:33,23.0,12.0,13.0,40.0,0.0,4.0,101150,Lou Williams,3.0,1.0,0.0,2.0,G,LAL,Los Angeles,1610612747
5,0.0,0.0,,0021500795,28:14,10.0,0.0,2.0,20.0,2.0,2.0,1626156,D'Angelo Russell,0.0,5.0,5.0,2.0,,LAL,Los Angeles,1610612747
6,1.0,0.0,,0021500795,31:06,10.0,2.0,2.0,22.0,2.0,4.0,101138,Brandon Bass,0.0,0.0,0.0,2.0,,LAL,Los Angeles,1610612747
7,0.0,0.0,,0021500795,14:55,2.0,0.0,0.0,8.0,3.0,1.0,1897,Metta World Peace,0.0,0.0,0.0,2.0,,LAL,Los Angeles,1610612747
8,1.0,0.0,,0021500795,17:46,2.0,0.0,2.0,10.0,4.0,0.0,204028,Tarik Black,0.0,0.0,2.0,4.0,,LAL,Los Angeles,1610612747
9,,,DNP - Coach's Decision                  ,0021500795,,,,,,,,1626273,Marcelo Huertas,,,,,,LAL,Los Angeles,1610612747
10,,,DNP - Coach's Decision                  ,0021500795,,,,,,,,203527,Ryan Kelly,,,,,,LAL,Los Angeles,1610612747
11,,,DNP - Coach's Decision                  ,0021500795,,,,,,,,203135,Robert Sacre,,,,,,LAL,Los Angeles,1610612747
12,,,DNP - Coach's Decision                  ,0021500795,,,,,,,,201156,Nick Young,,,,,,LAL,Los Angeles,1610612747
13,0.0,0.0,,0021500795,36:40,2.0,10.0,6.0,28.0,1.0,4.0,2544,LeBron James,2.0,10.0,2.0,16.0,F,CLE,Cleveland,1610612739
14,0.0,1.0,,0021500795,19:40,0.0,7.0,3.0,14.0,2.0,1.0,201567,Kevin Love,3.0,0.0,0.0,0.0,F,CLE,Cleveland,1610612739
15,1.0,0.0,,0021500795,34:24,5.0,5.0,3.0,28.0,2.0,4.0,202684,Tristan Thompson,7.0,0.0,2.0,12.0,C,CLE,Cleveland,1610612739
16,0.0,0.0,,0021500795,32:48,2.0,9.0,5.0,30.0,1.0,0.0,2747,J.R. Smith,0.0,0.0,0.0,0.0,G,CLE,Cleveland,1610612739
17,0.0,1.0,,0021500795,35:50,5.0,9.0,7.0,34.0,5.0,5.0,202681,Kyrie Irving,9.0,2.0,5.0,14.0,G,CLE,Cleveland,1610612739
18,0.0,0.0,,0021500795,18:35,2.0,5.0,7.0,16.0,4.0,1.0,2760,Anderson Varejao,4.0,0.0,2.0,4.0,,CLE,Cleveland,1610612739
19,0.0,1.0,,0021500795,8:55,0.0,1.0,1.0,2.0,0.0,0.0,2590,Mo Williams,0.0,0.0,0.0,0.0,,CLE,Cleveland,1610612739
20,0.0,0.0,,0021500795,18:27,3.0,7.0,9.0,6.0,4.0,0.0,202697,Iman Shumpert,0.0,0.0,0.0,0.0,,CLE,Cleveland,1610612739
21,0.0,0.0,,0021500795,18:42,3.0,9.0,9.0,8.0,1.0,4.0,202389,Timofey Mozgov,0.0,0.0,2.0,2.0,,CLE,Cleveland,1610612739
22,0.0,0.0,,0021500795,15:23,3.0,3.0,5.0,12.0,0.0,0.0,2210,Richard Jefferson,0.0,0.0,0.0,0.0,,CLE,Cleveland,1610612739
23,0.0,0.0,,0021500795,0:37,0.0,0.0,0.0,2.0,0.0,0.0,203099,Jared Cunningham,0.0,0.0,0.0,0.0,,CLE,Cleveland,1610612739
24,,,DNP - Coach's Decision                  ,0021500795,,,,,,,,2592,James Jones,,,,,,CLE,Cleveland,1610612739
25,,,DNP - Coach's Decision                  ,0021500795,,,,,,,,201619,Sasha Kaun,,,,,,CLE,Cleveland,1610612739
