,COMMENT,GAME_ID,MIN,PCT_AST,PCT_BLK,PCT_BLKA,PCT_DREB,PCT_FG3A,PCT_FG3M,PCT_FGA,PCT_FGM,PCT_FTA,PCT_FTM,PCT_OREB,PCT_PF,PCT_PFD,PCT_PTS,PCT_REB,PCT_STL,PCT_TOV,PLAYER_ID,PLAYER_NAME,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,USG_PCT
0,,0021500882,30:23,0.091,0.0,0.2,0.111,0.1,0.0,0.226,0.217,0.471,0.5,0.111,0.182,0.286,0.259,0.111,0.0,0.333,203952,Andrew Wiggins,F,MIN,Minnesota,1610612750,0.261
1,,0021500882,25:20,0.0,1.0,0.25,0.2,0.0,0.0,0.216,0.158,0.333,0.333,0.438,0.3,0.417,0.18,0.323,0.0,0.25,203476,Gorgui Dieng,F,MIN,Minnesota,1610612750,0.232
2,,0021500882,25:54,0.3,0.0,0.0,0.412,0.0,0.0,0.173,0.316,0.133,0.0,0.286,0.333,0.231,0.24,0.355,0.0,0.5,1626157,Karl-Anthony Towns,C,MIN,Minnesota,1610612750,0.208
3,,0021500882,41:25,0.25,0.0,0.0,0.259,0.261,0.143,0.178,0.115,0.108,0.115,0.059,0.286,0.08,0.118,0.182,0.4,0.077,203897,Zach LaVine,G,MIN,Minnesota,1610612750,0.154
4,,0021500882,24:53,0.556,0.0,0.25,0.063,0.5,1.0,0.22,0.278,0.2,0.3,0.067,0.0,0.167,0.298,0.065,0.0,0.0,201937,Ricky Rubio,G,MIN,Minnesota,1610612750,0.191
5,,0021500882,34:29,0.0,0.333,0.2,0.0,0.235,0.333,0.203,0.259,0.345,0.4,0.357,0.167,0.368,0.3,0.139,0.0,0.3,203498,Shabazz Muhammad,,MIN,Minnesota,1610612750,0.235
6,,0021500882,23:07,0.6,0.0,1.0,0.214,0.267,0.333,0.225,0.125,0.045,0.063,0.0,0.0,0.0,0.13,0.136,0.4,0.0,1626145,Tyus Jones,,MIN,Minnesota,1610612750,0.167
7,,0021500882,20:49,0.0,0.0,0.0,0.385,0.0,0.0,0.167,0.133,0.2,0.188,0.375,0.0,0.25,0.137,0.381,0.0,0.143,203940,Adreian Payne,,MIN,Minnesota,1610612750,0.169
8,,0021500882,13:40,0.0,0.0,0.0,0.25,0.364,0.333,0.182,0.143,0.0,0.0,0.0,0.6,0.0,0.1,0.154,0.25,0.2,204014,Damjan Rudez,,MIN,Minnesota,1610612750,0.149
9,DND - Right Foot Strain                 ,0021500882,,,,,,,,,,,,,,,,,,,202357,Nemanja Bjelica,,MIN,Minnesota,1610612750,0.0
10,DNP - Coach's Decision                  ,0021500882,,,,,,,,,,,,,,,,,,,2755,Kevin Martin,,MIN,Minnesota,1610612750,0.0
11,DNP - Coach's Decision                  ,0021500882,,,,,,,,,,,,,,,,,,,2419,Tayshaun Prince,,MIN,Minnesota,1610612750,0.0
12,,0021500882,26:58,0.174,0.0,0.5,0.263,0.292,0.364,0.278,0.345,0.5,0.5,0.167,0.067,0.25,0.367,0.24,0.25,0.0,202718,Chandler Parsons,F,DAL,Dallas,1610612742,0.29
13,,0021500882,17:13,0.091,0.5,0.0,0.333,0.25,0.5,0.258,0.267,0.0,0.0,0.0,0.571,0.125,0.227,0.286,0.0,0.5,1717,Dirk Nowitzki,F,DAL,Dallas,1610612742,0.241
14,,0021500882,20:08,0.167,0.25,0.5,0.364,0.0,0.0,0.095,0.095,0.222,0.222,0.5,0.273,0.143,0.102,0.412,0.333,0.0,2585,Zaza Pachulia,C,DAL,Dallas,1610612742,0.106
15,,0021500882,24:14,0.105,0.333,0.0,0.0,0.273,0.333,0.213,0.2,0.167,0.167,0.0,0.2,0.333,0.211,0.0,0.25,0.0,202083,Wesley Matthews,G,DAL,Dallas,1610612742,0.204
16,,0021500882,24:38,0.45,0.0,0.0,0.133,0.19,0.0,0.208,0.16,0.182,0.182,0.4,0.308,0.111,0.143,0.2,0.0,0.0,101114,Deron Williams,G,DAL,Dallas,1610612742,0.202
17,,0021500882,26:44,0.15,0.0,0.0,0.136,0.211,0.2,0.135,0.107,0.0,0.0,0.0,0.0,0.1,0.097,0.111,0.167,0.0,101109,Raymond Felton,,DAL,Dallas,1610612742,0.113
18,,0021500882,22:04,0.071,1.0,1.0,0.381,0.0,0.0,0.231,0.273,0.125,0.125,0.5,0.25,0.125,0.232,0.391,0.4,0.286,101135,David Lee,,DAL,Dallas,1610612742,0.231
19,,0021500882,23:46,0.467,0.0,0.0,0.059,0.214,0.0,0.238,0.227,0.222,0.222,0.333,0.091,0.125,0.211,0.1,0.0,0.429,200826,Jose Juan Barea,,DAL,Dallas,1610612742,0.262
20,,0021500882,17:28,0.2,0.0,0.0,0.0,0.182,0.25,0.121,0.105,0.0,0.0,0.0,0.286,0.286,0.104,0.0,0.25,0.0,2734,Devin Harris,,DAL,Dallas,1610612742,0.104
