,BLK,BLKA,COMMENT,GAME_ID,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID
0,0.0,1.0,,0021500882,30:23,6.0,23.0,18.0,36.0,2.0,4.0,203952,Andrew Wiggins,2.0,2.0,0.0,4.0,F,MIN,Minnesota,1610612750
1,2.0,1.0,,0021500882,25:20,4.0,14.0,14.0,24.0,3.0,5.0,203476,Gorgui Dieng,2.0,2.0,0.0,6.0,F,MIN,Minnesota,1610612750
2,0.0,0.0,,0021500882,25:54,4.0,23.0,15.0,32.0,3.0,3.0,1626157,Karl-Anthony Towns,8.0,0.0,0.0,10.0,C,MIN,Minnesota,1610612750
3,0.0,0.0,,0021500882,41:25,8.0,25.0,17.0,52.0,4.0,2.0,203897,Zach LaVine,0.0,7.0,5.0,4.0,G,MIN,Minnesota,1610612750
4,0.0,1.0,,0021500882,24:53,6.0,19.0,16.0,26.0,0.0,2.0,201937,Ricky Rubio,2.0,5.0,0.0,6.0,G,MIN,Minnesota,1610612750
5,1.0,1.0,,0021500882,34:29,8.0,15.0,9.0,42.0,2.0,7.0,203498,Shabazz Muhammad,9.0,6.0,4.0,10.0,,MIN,Minnesota,1610612750
6,0.0,2.0,,0021500882,23:07,4.0,8.0,4.0,30.0,0.0,0.0,1626145,Tyus Jones,0.0,3.0,0.0,0.0,,MIN,Minnesota,1610612750
7,0.0,0.0,,0021500882,20:49,6.0,4.0,5.0,22.0,0.0,3.0,203940,Adreian Payne,0.0,0.0,0.0,2.0,,MIN,Minnesota,1610612750
8,0.0,0.0,,0021500882,13:40,4.0,4.0,2.0,16.0,3.0,0.0,204014,Damjan Rudez,0.0,0.0,0.0,0.0,,MIN,Minnesota,1610612750
9,,,DND - Right Foot Strain                 ,0021500882,,,,,,,,202357,Nemanja Bjelica,,,,,,MIN,Minnesota,1610612750
10,,,DNP - Coach's Decision                  ,0021500882,,,,,,,,2755,Kevin Martin,,,,,,MIN,Minnesota,1610612750
11,,,DNP - Coach's Decision                  ,0021500882,,,,,,,,2419,Tayshaun Prince,,,,,,MIN,Minnesota,1610612750
12,0.0,1.0,,0021500882,26:58,14.0,9.0,0.0,26.0,1.0,2.0,202718,Chandler Parsons,0.0,8.0,5.0,8.0,F,DAL,Dallas,1610612742
13,2.0,0.0,,0021500882,17:13,8.0,5.0,1.0,14.0,4.0,1.0,1717,Dirk Nowitzki,0.0,0.0,3.0,2.0,F,DAL,Dallas,1610612742
14,1.0,1.0,,0021500882,20:08,10.0,9.0,0.0,20.0,3.0,1.0,2585,Zaza Pachulia,2.0,0.0,0.0,4.0,C,DAL,Dallas,1610612742
15,1.0,0.0,,0021500882,24:14,12.0,7.0,0.0,18.0,3.0,3.0,202083,Wesley Matthews,0.0,5.0,3.0,4.0,G,DAL,Dallas,1610612742
16,0.0,0.0,,0021500882,24:38,16.0,9.0,0.0,26.0,4.0,1.0,101114,Deron Williams,2.0,4.0,0.0,4.0,G,DAL,Dallas,1610612742
17,0.0,0.0,,0021500882,26:44,12.0,16.0,5.0,26.0,0.0,1.0,101109,Raymond Felton,0.0,4.0,2.0,4.0,,DAL,Dallas,1610612742
18,1.0,1.0,,0021500882,22:04,10.0,11.0,7.0,18.0,3.0,1.0,101135,David Lee,4.0,2.0,2.0,12.0,,DAL,Dallas,1610612742
19,0.0,0.0,,0021500882,23:46,11.0,18.0,9.0,24.0,1.0,1.0,200826,Jose Juan Barea,0.0,2.0,0.0,10.0,,DAL,Dallas,1610612742
20,0.0,0.0,,0021500882,17:28,8.0,9.0,3.0,20.0,2.0,2.0,2734,Devin Harris,2.0,0.0,3.0,2.0,,DAL,Dallas,1610612742
21,0.0,0.0,,0021500882,13:16,5.0,11.0,8.0,6.0,3.0,2.0,101111,Charlie Villanueva,0.0,0.0,0.0,2.0,,DAL,Dallas,1610612742
22,0.0,0.0,,0021500882,9:06,3.0,9.0,6.0,4.0,0.0,2.0,1626147,Justin Anderson,0.0,0.0,2.0,0.0,,DAL,Dallas,1610612742
23,0.0,0.0,,0021500882,8:37,3.0,7.0,4.0,4.0,0.0,0.0,203939,Dwight Powell,0.0,0.0,0.0,2.0,,DAL,Dallas,1610612742
24,1.0,0.0,,0021500882,5:48,3.0,5.0,2.0,4.0,2.0,0.0,1626257,Salah Mejri,0.0,2.0,0.0,2.0,,DAL,Dallas,1610612742
