,AST,BLK,COMMENT,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_ID,MIN,OREB,PF,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,START_POSITION,STL,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TO
0,5.0,0.0,,4.0,12.0,4.0,0.333,12.0,4.0,0.333,0.0,0.0,0.0,0021501037,34:43,1.0,2.0,202329,Al-Farouq Aminu,-9.0,12.0,5.0,F,0.0,POR,Portland,1610612757,1.0
1,0.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0021501037,14:05,2.0,2.0,203943,Noah Vonleh,-1.0,0.0,3.0,F,0.0,POR,Portland,1610612757,0.0
2,2.0,1.0,,9.0,0.0,0.0,0.0,9.0,5.0,0.556,9.0,4.0,0.444,0021501037,31:44,10.0,5.0,203486,Mason Plumlee,-20.0,14.0,19.0,C,1.0,POR,Portland,1610612757,1.0
3,8.0,1.0,,1.0,8.0,3.0,0.375,22.0,9.0,0.409,2.0,1.0,0.5,0021501037,43:04,0.0,2.0,203468,CJ McCollum,-24.0,22.0,1.0,G,2.0,POR,Portland,1610612757,4.0
4,8.0,0.0,,2.0,10.0,4.0,0.4,26.0,8.0,0.308,6.0,6.0,1.0,0021501037,44:05,2.0,2.0,203081,Damian Lillard,-5.0,26.0,4.0,G,1.0,POR,Portland,1610612757,5.0
5,0.0,1.0,,2.0,5.0,1.0,0.2,11.0,3.0,0.273,2.0,1.0,0.5,0021501037,25:01,2.0,0.0,201945,Gerald Henderson,-3.0,8.0,4.0,,2.0,POR,Portland,1610612757,1.0
6,0.0,0.0,,3.0,1.0,0.0,0.0,6.0,4.0,0.667,0.0,0.0,0.0,0021501037,15:10,0.0,3.0,203090,Maurice Harkless,5.0,8.0,3.0,,1.0,POR,Portland,1610612757,0.0
7,2.0,1.0,,4.0,0.0,0.0,0.0,3.0,2.0,0.667,4.0,2.0,0.5,0021501037,20:02,3.0,2.0,202334,Ed Davis,7.0,6.0,7.0,,2.0,POR,Portland,1610612757,1.0
8,0.0,0.0,,4.0,10.0,6.0,0.6,13.0,7.0,0.538,5.0,4.0,0.8,0021501037,36:25,1.0,4.0,203459,Allen Crabbe,-6.0,24.0,5.0,,0.0,POR,Portland,1610612757,1.0
9,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0021501037,0:40,1.0,0.0,203148,Brian Roberts,-4.0,0.0,1.0,,0.0,POR,Portland,1610612757,0.0
