,AST,BLK,BLKA,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_ID,GROUP_NAME,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,W,W_PCT
78,1.01319,2.02638,-2.02638,0.0,0.0,0.0,0.0,1.01319,3.03957,0.151,-2.02638,-3.03957,-0.143,5,203500 - 201142 - 202683 - 203460 - 201566,"Adams,Steven - Durant,Kevin - Kanter,Enes - Roberson,Andre - Westbrook,Russell",Lineups,,1,9.9,2.02638,3.03957,-3.03957,3.03957,3.03957,2.02638,-2.02638,,,,2.02638,4,0.8
79,0.0,-1.01319,1.01319,0.0,-1.01319,1.01319,0.5,-4.05276,-2.02638,-0.013,-5.06595,-5.06595,0.0,4,200751 - 201586 - 202683 - 202713 - 201566,"Foye,Randy - Ibaka,Serge - Kanter,Enes - Singler,Kyle - Westbrook,Russell",Lineups,,2,9.6,-1.01319,5.06595,-5.06595,-8.10552,-8.10552,-1.01319,-2.02638,,,,4.05276,2,0.5
80,-3.03957,-2.02638,2.02638,0.0,1.01319,-1.01319,-0.3,3.03957,-2.02638,-0.231,-2.02638,2.02638,0.667,1,203500 - 2555 - 1626166 - 203460 - 203079,"Adams,Steven - Collison,Nick - Payne,Cameron - Roberson,Andre - Waiters,Dion",Lineups,,1,9.5,4.05276,2.02638,-2.02638,-3.03957,-3.03957,4.05276,0.0,,,,1.01319,0,0.0
81,-2.02638,3.03957,-3.03957,5.06595,-2.02638,1.01319,0.417,-5.06595,0.0,0.15,10.1319,7.09233,-0.273,4,201142 - 201586 - 202683 - 202713 - 203079,"Durant,Kevin - Ibaka,Serge - Kanter,Enes - Singler,Kyle - Waiters,Dion",Lineups,,3,9.285,1.01319,-1.01319,1.01319,8.10552,8.10552,6.07914,-2.02638,,,,5.06595,1,0.25
82,-2.02638,-1.01319,1.01319,1.01319,1.01319,-1.01319,-0.233,1.01319,1.01319,0.037,-4.05276,-2.02638,-0.5,3,201571 - 2555 - 202683 - 201627 - 203460,"Augustin,D.J. - Collison,Nick - Kanter,Enes - Morrow,Anthony - Roberson,Andre",Lineups,,1,9.28333333333,1.01319,3.03957,-3.03957,-1.01319,-1.01319,2.02638,1.01319,,,,0.0,2,0.667
83,0.0,2.02638,-2.02638,2.02638,2.02638,3.03957,0.429,-7.09233,-2.02638,0.018,4.05276,1.01319,-0.5,2,203500 - 201142 - 201586 - 1626166 - 203460,"Adams,Steven - Durant,Kevin - Ibaka,Serge - Payne,Cameron - Roberson,Andre",Lineups,,1,9.18333333333,-2.02638,0.0,0.0,0.0,0.0,0.0,-2.02638,,,,3.03957,1,0.5
84,-2.02638,0.0,0.0,3.03957,-5.06595,-1.01319,-0.125,-3.03957,-2.02638,-0.067,2.02638,3.03957,0.5,2,2555 - 201142 - 200751 - 202683 - 202713,"Collison,Nick - Durant,Kevin - Foye,Randy - Kanter,Enes - Singler,Kyle",Lineups,,2,9.13333333333,1.01319,3.03957,-3.03957,-2.02638,-2.02638,4.05276,-1.01319,,,,3.03957,0,0.0
85,3.03957,1.01319,-1.01319,-1.01319,2.02638,1.01319,0.067,-1.01319,1.01319,0.085,-4.05276,-3.03957,-0.75,2,203500 - 200751 - 202683 - 203079 - 201566,"Adams,Steven - Foye,Randy - Kanter,Enes - Waiters,Dion - Westbrook,Russell",Lineups,,2,9.13166666667,-3.03957,2.02638,-2.02638,0.0,0.0,-4.05276,2.02638,,,,-1.01319,0,0.0
86,-5.06595,1.01319,-1.01319,-2.02638,1.01319,1.01319,0.25,-5.06595,-2.02638,0.017,0.0,-3.03957,-0.429,6,2555 - 202683 - 202713 - 203079 - 201566,"Collison,Nick - Kanter,Enes - Singler,Kyle - Waiters,Dion - Westbrook,Russell",Lineups,,2,9.07833333333,1.01319,0.0,0.0,-6.07914,-6.07914,-1.01319,-4.05276,,,,2.02638,4,0.667
87,3.03957,1.01319,-1.01319,4.05276,-2.02638,2.02638,0.583,-2.02638,6.07914,0.503,-3.03957,-2.02638,0.05,2,201571 - 201142 - 202683 - 203079 - 201566,"Augustin,D.J. - Durant,Kevin - Kanter,Enes - Waiters,Dion - Westbrook,Russell",Lineups,,0,9.07166666667,-3.03957,2.02638,-2.02638,12.15828,12.15828,1.01319,1.01319,,,,-1.01319,2,1.0
