,AST,BLK,BLKA,COURT_STATUS,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,VS_PLAYER_ID,VS_PLAYER_NAME,W,W_PCT
2,139.82022,136.78065,-136.78065,Off,454.92231,2.02638,14.18466,0.008,-139.82022,202.638,0.044,180.34782,161.09721,0.013,82,On/Off Court,,27,3266.73833333,60.7914,-18.23742,18.23742,580.55787,580.55787,515.71371,-68.89692,OKC,1610612760,Oklahoma City Thunder,172.2423,2555.0,"Collison, Nick",55,0.671
3,-59.77821,-1.01319,1.01319,Off,75.98925,37.48803,-5.06595,-0.028,58.76502,8.10552,-0.007,-72.94968,-61.80459,-0.011,82,On/Off Court,,27,1388.41333333,111.4509,78.01563,-78.01563,-50.6595,-50.6595,187.44015,-24.31656,OKC,1610612760,Oklahoma City Thunder,74.97606,201142.0,"Durant, Kevin",55,0.671
4,23.30337,16.21104,-16.21104,Off,132.72789,-7.09233,-23.30337,-0.049,1.01319,37.48803,0.026,39.51441,31.40889,0.003,28,On/Off Court,,13,781.995,66.87054,-14.18466,14.18466,83.08158,83.08158,199.59843,-54.71226,OKC,1610612760,Oklahoma City Thunder,78.01563,200751.0,"Foye, Randy",15,0.536
5,120.56961,115.50366,-115.50366,Off,544.08303,-7.09233,7.09233,0.005,-113.47728,215.80947,0.038,135.76746,164.13678,0.03,82,On/Off Court,,27,3911.01666667,150.96531,34.44846,-34.44846,602.84805,602.84805,695.04834,-106.38495,OKC,1610612760,Oklahoma City Thunder,229.99413,203962.0,"Huestis, Josh",55,0.671
6,-55.72545,-19.25061,19.25061,Off,190.47972,34.44846,23.30337,0.016,1.01319,32.42208,0.012,-74.97606,-22.29018,0.043,82,On/Off Court,,27,1465.70666667,95.23986,94.22667,-94.22667,65.85735,65.85735,285.71958,-61.80459,OKC,1610612760,Oklahoma City Thunder,140.83341,201586.0,"Ibaka, Serge",55,0.671
7,151.9785,139.82022,-139.82022,Off,293.8251,-19.25061,7.09233,0.012,-90.17391,179.33463,0.053,129.68832,110.43771,0.009,82,On/Off Court,,27,2245.32166667,36.47484,-16.21104,16.21104,476.1993,476.1993,330.29994,-31.40889,OKC,1610612760,Oklahoma City Thunder,69.91011,202683.0,"Kanter, Enes",55,0.671
8,122.59599,115.50366,-115.50366,Off,553.20174,4.05276,21.27699,0.01,-105.37176,236.07327,0.04,141.8466,161.09721,0.026,82,On/Off Court,,27,3893.55,157.04445,33.43527,-33.43527,654.52074,654.52074,710.24619,-115.50366,OKC,1610612760,Oklahoma City Thunder,229.99413,203956.0,"McGary, Mitch",55,0.671
9,51.67269,14.18466,-14.18466,Off,174.26868,-2.02638,4.05276,0.009,-24.31656,74.97606,0.05,43.56717,29.38251,-0.008,20,On/Off Court,,7,945.541666667,48.63312,5.06595,-5.06595,183.38739,183.38739,222.9018,-37.48803,OKC,1610612760,Oklahoma City Thunder,85.10796,1737.0,"Mohammed, Nazr",13,0.65
10,105.37176,114.49047,-114.49047,Off,462.01464,-77.00244,-44.58036,-0.012,-115.50366,171.22911,0.04,200.61162,195.54567,0.027,82,On/Off Court,,27,3039.56833333,145.89936,-22.29018,22.29018,493.42353,493.42353,607.914,-87.13434,OKC,1610612760,Oklahoma City Thunder,172.2423,201627.0,"Morrow, Anthony",55,0.671
11,118.54323,116.51685,-116.51685,Off,544.08303,-8.10552,8.10552,0.006,-112.46409,220.87542,0.038,121.5828,147.92574,0.027,82,On/Off Court,,27,3941.53333333,149.95212,38.50122,-38.50122,597.7821,597.7821,694.03515,-121.5828,OKC,1610612760,Oklahoma City Thunder,239.11284,200779.0,"Novak, Steve",55,0.671
12,116.51685,115.50366,-115.50366,Off,517.74009,-57.75183,-2.02638,0.011,-162.1104,211.75671,0.048,203.65119,211.75671,0.032,82,On/Off Court,,27,3268.38666667,107.39814,-10.1319,10.1319,633.24375,633.24375,625.13823,-116.51685,OKC,1610612760,Oklahoma City Thunder,199.59843,1626166.0,"Payne, Cameron",55,0.671
13,32.42208,19.25061,-19.25061,Off,297.87786,54.71226,48.63312,0.024,-2.02638,117.53004,0.027,18.23742,56.73864,0.033,82,On/Off Court,,27,2412.69166667,104.35857,60.7914,-60.7914,340.43184,340.43184,402.23643,-85.10796,OKC,1610612760,Oklahoma City Thunder,166.16316,203460.0,"Roberson, Andre",55,0.671
14,168.18954,121.5828,-121.5828,Off,445.8036,-1.01319,8.10552,0.006,-85.10796,250.25793,0.053,97.26624,118.54323,0.029,82,On/Off Court,,27,2988.865,69.91011,-19.25061,19.25061,627.16461,627.16461,515.71371,-63.83097,OKC,1610612760,Oklahoma City Thunder,149.95212,202713.0,"Singler, Kyle",55,0.671
15,141.8466,81.0552,-81.0552,Off,353.60331,-50.6595,-11.14509,0.006,-84.09477,186.42696,0.067,22.29018,28.36932,0.013,82,On/Off Court,,27,1814.38166667,60.7914,2.02638,-2.02638,390.07815,390.07815,414.39471,-67.88373,OKC,1610612760,Oklahoma City Thunder,122.59599,203079.0,"Waiters, Dion",55,0.671
16,-42.55398,-18.23742,18.23742,Off,117.53004,6.07914,18.23742,0.026,-49.64631,-20.2638,0.001,-38.50122,-16.21104,0.021,82,On/Off Court,,27,1216.53166667,46.60674,63.83097,-63.83097,-38.50122,-38.50122,164.13678,-59.77821,OKC,1610612760,Oklahoma City Thunder,131.7147,201566.0,"Westbrook, Russell",55,0.671
