,BLK,BLKA,COMMENT,GAME_ID,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID
0,0.0,1.0,,0021500892,29:24,4.0,11.0,8.0,44.0,3.0,1.0,2399,Mike Dunleavy,3.0,2.0,2.0,4.0,F,CHI,Chicago,1610612741
1,0.0,1.0,,0021500892,23:03,4.0,9.0,8.0,36.0,2.0,7.0,201959,Taj Gibson,1.0,0.0,0.0,8.0,F,CHI,Chicago,1610612741
2,1.0,1.0,,0021500892,30:26,6.0,11.0,10.0,50.0,2.0,2.0,2200,Pau Gasol,0.0,0.0,0.0,6.0,C,CHI,Chicago,1610612741
3,0.0,0.0,,0021500892,19:10,6.0,9.0,4.0,34.0,4.0,2.0,202734,E'Twaun Moore,2.0,0.0,6.0,2.0,G,CHI,Chicago,1610612741
4,0.0,3.0,,0021500892,24:10,6.0,11.0,10.0,48.0,0.0,4.0,201565,Derrick Rose,2.0,0.0,5.0,8.0,G,CHI,Chicago,1610612741
5,0.0,0.0,,0021500892,14:48,2.0,2.0,4.0,18.0,3.0,0.0,203503,Tony Snell,0.0,2.0,0.0,2.0,,CHI,Chicago,1610612741
6,0.0,3.0,,0021500892,26:24,4.0,8.0,8.0,36.0,0.0,1.0,203926,Doug McDermott,0.0,0.0,2.0,6.0,,CHI,Chicago,1610612741
7,0.0,0.0,,0021500892,26:51,6.0,8.0,8.0,38.0,4.0,1.0,1626171,Bobby Portis,2.0,2.0,2.0,6.0,,CHI,Chicago,1610612741
8,0.0,1.0,,0021500892,21:54,0.0,6.0,4.0,24.0,2.0,2.0,201166,Aaron Brooks,3.0,3.0,5.0,4.0,,CHI,Chicago,1610612741
9,0.0,1.0,,0021500892,6:16,0.0,4.0,0.0,12.0,1.0,0.0,1626245,Cristiano Felicio,0.0,0.0,0.0,0.0,,CHI,Chicago,1610612741
10,1.0,0.0,,0021500892,16:19,2.0,6.0,6.0,28.0,1.0,2.0,203200,Justin Holiday,0.0,2.0,2.0,2.0,,CHI,Chicago,1610612741
11,0.0,0.0,,0021500892,1:15,0.0,0.0,0.0,2.0,0.0,1.0,203946,Cameron Bairstow,0.0,0.0,0.0,0.0,,CHI,Chicago,1610612741
12,,,NWT - Left Knee Strain                  ,0021500892,,,,,,,,202710,Jimmy Butler,,,,,,CHI,Chicago,1610612741
13,1.0,0.0,,0021500892,32:32,11.0,4.0,11.0,30.0,1.0,1.0,2207,Joe Johnson,2.0,3.0,4.0,14.0,F,MIA,Miami,1610612748
14,0.0,0.0,,0021500892,36:50,13.0,9.0,16.0,38.0,5.0,1.0,2736,Luol Deng,0.0,6.0,4.0,10.0,F,MIA,Miami,1610612748
15,5.0,0.0,,0021500892,14:59,7.0,2.0,0.0,16.0,2.0,3.0,2405,Amar'e Stoudemire,2.0,0.0,2.0,6.0,C,MIA,Miami,1610612748
16,1.0,0.0,,0021500892,34:13,11.0,8.0,17.0,36.0,5.0,3.0,2548,Dwyane Wade,2.0,2.0,0.0,10.0,G,MIA,Miami,1610612748
17,0.0,1.0,,0021500892,34:34,13.0,5.0,10.0,32.0,3.0,3.0,201609,Goran Dragic,0.0,4.0,0.0,12.0,G,MIA,Miami,1610612748
18,0.0,0.0,,0021500892,27:02,2.0,9.0,21.0,28.0,2.0,1.0,1626159,Justise Winslow,0.0,0.0,0.0,4.0,,MIA,Miami,1610612748
19,4.0,1.0,,0021500892,33:01,6.0,9.0,24.0,32.0,1.0,9.0,202355,Hassan Whiteside,2.0,0.0,2.0,14.0,,MIA,Miami,1610612748
20,0.0,0.0,,0021500892,26:49,2.0,9.0,21.0,28.0,4.0,1.0,1626196,Josh Richardson,0.0,2.0,2.0,4.0,,MIA,Miami,1610612748
21,,,DNP - Coach's Decision                  ,0021500892,,,,,,,,101123,Gerald Green,,,,,,MIA,Miami,1610612748
22,,,DNP - Coach's Decision                  ,0021500892,,,,,,,,2617,Udonis Haslem,,,,,,MIA,Miami,1610612748
23,,,DNP - Coach's Decision                  ,0021500892,,,,,,,,201177,Josh McRoberts,,,,,,MIA,Miami,1610612748
