,COMMENT,EFG_PCT,FTA_RATE,GAME_ID,MIN,OPP_EFG_PCT,OPP_FTA_RATE,OPP_OREB_PCT,OPP_TOV_PCT,OREB_PCT,PLAYER_ID,PLAYER_NAME,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TM_TOV_PCT
0,,0.484,0.219,0021500773,17:45,0.641,0.103,0.438,0.192,0.125,202341,James Anderson,F,SAC,Sacramento,1610612758,0.154
1,,0.535,0.181,0021500773,35:59,0.647,0.221,0.357,0.188,0.2,202326,DeMarcus Cousins,F,SAC,Sacramento,1610612758,0.145
2,,0.477,0.114,0021500773,23:20,0.622,0.156,0.333,0.207,0.136,1626161,Willie Cauley-Stein,C,SAC,Sacramento,1610612758,0.139
3,,0.572,0.171,0021500773,37:41,0.649,0.203,0.333,0.194,0.152,201158,Marco Belinelli,G,SAC,Sacramento,1610612758,0.145
4,,0.577,0.218,0021500773,39:02,0.651,0.171,0.333,0.209,0.176,200765,Rajon Rondo,G,SAC,Sacramento,1610612758,0.141
5,,0.549,0.341,0021500773,21:09,0.6,0.05,0.278,0.281,0.105,201585,Kosta Koufos,,SAC,Sacramento,1610612758,0.117
6,,0.586,0.241,0021500773,29:24,0.607,0.179,0.261,0.205,0.148,201956,Omri Casspi,,SAC,Sacramento,1610612758,0.117
7,,0.582,0.164,0021500773,28:29,0.602,0.205,0.222,0.279,0.192,201954,Darren Collison,,SAC,Sacramento,1610612758,0.047
8,,0.286,0.0,0021500773,3:14,1.0,0.0,0.0,0.5,0.25,203112,Quincy Acy,,SAC,Sacramento,1610612758,0.0
9,,0.417,0.333,0021500773,3:57,0.55,0.0,0.5,0.2,0.0,203552,Seth Curry,,SAC,Sacramento,1610612758,0.225
10,DNP - Coach's Decision                  ,,,0021500773,,,,,,,2406,Caron Butler,,SAC,Sacramento,1610612758,
11,DND - Left Ankle Sprain                 ,,,0021500773,,,,,,,200752,Rudy Gay,,SAC,Sacramento,1610612758,
12,DND - Sprained Right Wrist              ,,,0021500773,,,,,,,203463,Ben McLemore,,SAC,Sacramento,1610612758,
13,,0.644,0.227,0021500773,31:16,0.639,0.18,0.13,0.16,0.37,203109,Jae Crowder,F,BOS,Boston,1610612738,0.161
14,,0.574,0.106,0021500773,19:24,0.53,0.333,0.071,0.23,0.409,101161,Amir Johnson,F,BOS,Boston,1610612738,0.148
15,,0.63,0.12,0021500773,23:14,0.543,0.152,0.19,0.166,0.381,203096,Jared Sullinger,C,BOS,Boston,1610612738,0.152
16,,0.664,0.219,0021500773,34:08,0.529,0.132,0.156,0.118,0.36,202340,Avery Bradley,G,BOS,Boston,1610612738,0.186
17,,0.61,0.203,0021500773,28:25,0.574,0.204,0.125,0.177,0.346,202738,Isaiah Thomas,G,BOS,Boston,1610612738,0.166
18,,0.694,0.163,0021500773,28:33,0.542,0.233,0.207,0.091,0.235,203935,Marcus Smart,,BOS,Boston,1610612738,0.259
19,,0.614,0.205,0021500773,26:53,0.546,0.222,0.192,0.1,0.222,202323,Evan Turner,,BOS,Boston,1610612738,0.279
20,,0.569,0.0,0021500773,16:31,0.574,0.235,0.2,0.055,0.333,203482,Kelly Olynyk,,BOS,Boston,1610612738,0.324
21,,0.594,0.0,0021500773,10:01,0.545,0.182,0.091,0.042,0.167,201973,Jonas Jerebko,,BOS,Boston,1610612738,0.348
22,,0.677,0.194,0021500773,21:35,0.419,0.186,0.16,0.045,0.182,203092,Tyler Zeller,,BOS,Boston,1610612738,0.307
23,DNP - Coach's Decision                  ,,,0021500773,,,,,,,1626154,RJ Hunter,,BOS,Boston,1610612738,
24,DNP - Coach's Decision                  ,,,0021500773,,,,,,,101135,David Lee,,BOS,Boston,1610612738,
25,DNP - Coach's Decision                  ,,,0021500773,,,,,,,1626179,Terry Rozier,,BOS,Boston,1610612738,
