,AST_PCT,AST_RATIO,AST_TOV,COMMENT,DEF_RATING,DREB_PCT,EFG_PCT,GAME_ID,MIN,NET_RATING,OFF_RATING,OREB_PCT,PACE,PIE,PLAYER_ID,PLAYER_NAME,REB_PCT,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TM_TOV_PCT,TS_PCT,USG_PCT
0,0.0,0.0,0.0,,124.5,0.125,0.5,0021500773,17:45,-27.3,97.2,0.0,109.28,0.033,202341,James Anderson,0.063,F,SAC,Sacramento,1610612758,33.3,0.5,0.073
1,0.261,15.2,1.2,,126.9,0.25,0.5,0021500773,35:59,-21.7,105.2,0.0,108.27,0.102,202326,DeMarcus Cousins,0.111,F,SAC,Sacramento,1610612758,12.7,0.543,0.374
2,0.0,0.0,0.0,,116.8,0.056,0.778,0021500773,23:20,-23.2,93.6,0.136,106.22,0.113,1626161,Willie Cauley-Stein,0.1,C,SAC,Sacramento,1610612758,9.6,0.794,0.196
3,0.063,10.0,2.0,,124.4,0.133,0.471,0021500773,37:41,-15.2,109.2,0.0,112.93,0.043,201158,Marco Belinelli,0.063,G,SAC,Sacramento,1610612758,5.0,0.471,0.19
4,0.429,48.8,3.75,,121.3,0.133,0.55,0021500773,39:02,-9.9,111.4,0.029,112.64,0.124,200765,Rajon Rondo,0.078,G,SAC,Sacramento,1610612758,13.0,0.595,0.16
5,0.118,25.8,0.0,,98.2,0.111,0.75,0021500773,21:09,9.3,107.5,0.053,114.66,0.138,201585,Kosta Koufos,0.081,,SAC,Sacramento,1610612758,0.0,0.781,0.108
6,0.125,15.0,3.0,,114.0,0.174,0.406,0021500773,29:24,0.4,114.4,0.0,111.49,0.052,201956,Omri Casspi,0.08,,SAC,Sacramento,1610612758,5.0,0.406,0.236
7,0.154,23.7,4.0,,101.7,0.056,0.636,0021500773,28:29,21.3,123.0,0.038,104.79,0.129,201954,Darren Collison,0.045,,SAC,Sacramento,1610612758,5.9,0.673,0.188
8,0.0,0.0,0.0,,100.0,0.0,0.0,0021500773,3:14,-33.3,66.7,0.25,89.07,0.077,203112,Quincy Acy,0.25,,SAC,Sacramento,1610612758,0.0,0.0,0.0
9,0.0,0.0,0.0,,110.0,0.0,1.5,0021500773,3:57,-31.2,78.8,0.0,114.71,0.212,203552,Seth Curry,0.0,,SAC,Sacramento,1610612758,0.0,1.5,0.113
10,,0.0,,DNP - Coach's Decision                  ,,,,0021500773,,,,,,,2406,Caron Butler,,,SAC,Sacramento,1610612758,,,0.0
11,,0.0,,DND - Left Ankle Sprain                 ,,,,0021500773,,,,,,,200752,Rudy Gay,,,SAC,Sacramento,1610612758,,,0.0
12,,0.0,,DND - Sprained Right Wrist              ,,,,0021500773,,,,,,,203463,Ben McLemore,,,SAC,Sacramento,1610612758,,,0.0
13,0.088,23.1,1.0,,116.2,0.174,0.429,0021500773,31:16,15.1,131.4,0.0,114.71,0.036,203109,Jae Crowder,0.08,F,BOS,Boston,1610612738,23.1,0.429,0.118
14,0.2,33.3,2.0,,92.0,0.286,0.667,0021500773,19:24,28.8,120.8,0.227,117.58,0.149,101161,Amir Johnson,0.25,F,BOS,Boston,1610612738,16.7,0.667,0.142
15,0.056,5.9,0.33,,105.4,0.19,0.808,0021500773,23:14,21.9,127.3,0.095,110.25,0.162,203096,Jared Sullinger,0.143,C,BOS,Boston,1610612738,17.6,0.808,0.264
16,0.103,14.4,3.0,,106.6,0.063,0.75,0021500773,34:08,22.4,129.1,0.04,106.26,0.12,202340,Avery Bradley,0.053,G,BOS,Boston,1610612738,4.8,0.741,0.212
17,0.375,29.8,9.0,,104.7,0.083,0.5,0021500773,28:25,19.1,123.7,0.077,113.27,0.134,202738,Isaiah Thomas,0.08,G,BOS,Boston,1610612738,3.3,0.545,0.282
18,0.148,26.7,2.0,,113.4,0.172,0.444,0021500773,28:33,2.6,116.0,0.0,110.69,0.041,203935,Marcus Smart,0.109,,BOS,Boston,1610612738,13.3,0.444,0.158
19,0.45,40.3,2.25,,111.1,0.154,0.5,0021500773,26:53,-7.8,103.3,0.0,108.23,0.118,202323,Evan Turner,0.091,,BOS,Boston,1610612738,17.9,0.59,0.205
20,0.0,0.0,0.0,,123.2,0.2,0.833,0021500773,16:31,-34.0,89.2,0.083,106.83,0.128,203482,Kelly Olynyk,0.148,,BOS,Boston,1610612738,25.0,0.833,0.195
21,0.0,0.0,0.0,,109.4,0.182,0.0,0021500773,10:01,-26.8,82.6,0.167,112.04,0.0,201973,Jonas Jerebko,0.176,,BOS,Boston,1610612738,100.0,0.0,0.083
22,0.077,6.6,0.25,,94.3,0.28,0.75,0021500773,21:35,10.8,105.2,0.0,100.26,0.214,203092,Tyler Zeller,0.194,,BOS,Boston,1610612738,26.3,0.833,0.298
23,,0.0,,DNP - Coach's Decision                  ,,,,0021500773,,,,,,,1626154,RJ Hunter,,,BOS,Boston,1610612738,,,0.0
24,,0.0,,DNP - Coach's Decision                  ,,,,0021500773,,,,,,,101135,David Lee,,,BOS,Boston,1610612738,,,0.0
25,,0.0,,DNP - Coach's Decision                  ,,,,0021500773,,,,,,,1626179,Terry Rozier,,,BOS,Boston,1610612738,,,0.0
