,BLK,BLKA,COMMENT,GAME_ID,MIN,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_OFF_TOV,OPP_PTS_PAINT,PF,PFD,PLAYER_ID,PLAYER_NAME,PTS_2ND_CHANCE,PTS_FB,PTS_OFF_TOV,PTS_PAINT,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID
0,0.0,0.0,,0021500179,18:19,0.0,15.0,14.0,30.0,0.0,0.0,2207,Joe Johnson,0.0,0.0,0.0,0.0,F,BKN,Brooklyn,1610612751
1,0.0,1.0,,0021500179,28:48,0.0,18.0,21.0,34.0,1.0,1.0,201152,Thaddeus Young,2.0,4.0,6.0,14.0,F,BKN,Brooklyn,1610612751
2,0.0,0.0,,0021500179,26:54,2.0,14.0,15.0,38.0,1.0,5.0,201572,Brook Lopez,4.0,0.0,0.0,8.0,C,BKN,Brooklyn,1610612751
3,0.0,0.0,,0021500179,31:23,4.0,17.0,16.0,42.0,2.0,3.0,1626178,Rondae Hollis-Jefferson,2.0,0.0,3.0,6.0,G,BKN,Brooklyn,1610612751
4,0.0,0.0,,0021500179,23:57,0.0,15.0,16.0,34.0,1.0,2.0,101127,Jarrett Jack,2.0,2.0,0.0,2.0,G,BKN,Brooklyn,1610612751
5,0.0,1.0,,0021500179,16:58,4.0,6.0,4.0,24.0,2.0,2.0,203080,Thomas Robinson,2.0,2.0,2.0,4.0,,BKN,Brooklyn,1610612751
6,0.0,0.0,,0021500179,29:41,6.0,5.0,7.0,38.0,0.0,1.0,203499,Shane Larkin,0.0,0.0,4.0,2.0,,BKN,Brooklyn,1610612751
7,0.0,0.0,,0021500179,24:03,6.0,5.0,5.0,34.0,3.0,1.0,203508,Sergey Karasev,0.0,0.0,0.0,0.0,,BKN,Brooklyn,1610612751
8,0.0,1.0,,0021500179,16:37,2.0,3.0,5.0,26.0,1.0,2.0,202711,Bojan Bogdanovic,0.0,0.0,0.0,0.0,,BKN,Brooklyn,1610612751
9,0.0,0.0,,0021500179,14:42,2.0,0.0,2.0,24.0,1.0,1.0,200745,Andrea Bargnani,2.0,0.0,0.0,4.0,,BKN,Brooklyn,1610612751
10,0.0,0.0,,0021500179,3:07,0.0,0.0,0.0,8.0,0.0,0.0,201961,Wayne Ellington,0.0,0.0,0.0,0.0,,BKN,Brooklyn,1610612751
11,0.0,1.0,,0021500179,5:31,4.0,2.0,0.0,8.0,1.0,1.0,203900,Markel Brown,0.0,0.0,2.0,0.0,,BKN,Brooklyn,1610612751
12,,,DNP - Coach's Decision                  ,0021500179,,,,,,,,202388,Donald Sloan,,,,,,BKN,Brooklyn,1610612751
13,0.0,0.0,,0021500179,28:14,6.0,6.0,7.0,24.0,1.0,0.0,203109,Jae Crowder,0.0,9.0,8.0,10.0,F,BOS,Boston,1610612738
14,2.0,0.0,,0021500179,20:28,6.0,4.0,3.0,16.0,1.0,1.0,101161,Amir Johnson,0.0,2.0,0.0,8.0,F,BOS,Boston,1610612738
15,0.0,0.0,,0021500179,19:16,4.0,6.0,2.0,12.0,1.0,1.0,203096,Jared Sullinger,0.0,0.0,2.0,4.0,C,BOS,Boston,1610612738
16,0.0,0.0,,0021500179,21:04,4.0,8.0,4.0,16.0,5.0,2.0,203935,Marcus Smart,0.0,0.0,0.0,2.0,G,BOS,Boston,1610612738
17,0.0,0.0,,0021500179,27:51,4.0,6.0,3.0,16.0,0.0,2.0,202738,Isaiah Thomas,2.0,3.0,3.0,6.0,G,BOS,Boston,1610612738
18,0.0,0.0,,0021500179,25:14,10.0,2.0,7.0,20.0,0.0,0.0,202340,Avery Bradley,0.0,4.0,4.0,10.0,,BOS,Boston,1610612738
19,0.0,0.0,,0021500179,20:49,6.0,0.0,11.0,24.0,6.0,1.0,203482,Kelly Olynyk,0.0,0.0,2.0,4.0,,BOS,Boston,1610612738
20,0.0,0.0,,0021500179,18:51,6.0,2.0,12.0,18.0,1.0,2.0,201973,Jonas Jerebko,0.0,0.0,0.0,0.0,,BOS,Boston,1610612738
21,1.0,0.0,,0021500179,25:37,10.0,2.0,14.0,24.0,0.0,3.0,202323,Evan Turner,0.0,2.0,2.0,8.0,,BOS,Boston,1610612738
22,1.0,0.0,,0021500179,16:57,6.0,4.0,6.0,14.0,3.0,1.0,101135,David Lee,0.0,0.0,0.0,10.0,,BOS,Boston,1610612738
23,0.0,0.0,,0021500179,9:26,4.0,0.0,8.0,8.0,0.0,0.0,203092,Tyler Zeller,4.0,0.0,0.0,6.0,,BOS,Boston,1610612738
24,0.0,0.0,,0021500179,6:13,4.0,0.0,8.0,8.0,1.0,0.0,1626154,RJ Hunter,0.0,0.0,0.0,0.0,,BOS,Boston,1610612738
