,AST,BLK,COMMENT,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_ID,MIN,OREB,PF,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,START_POSITION,STL,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TO
0,1.0,0.0,,2.0,2.0,1.0,0.5,5.0,1.0,0.2,0.0,0.0,0.0,0021500179,18:19,0.0,0.0,2207,Joe Johnson,-19.0,3.0,2.0,F,0.0,BKN,Brooklyn,1610612751,0.0
1,1.0,0.0,,8.0,0.0,0.0,0.0,17.0,7.0,0.412,2.0,0.0,0.0,0021500179,28:48,2.0,1.0,201152,Thaddeus Young,-21.0,14.0,10.0,F,2.0,BKN,Brooklyn,1610612751,0.0
2,2.0,0.0,,4.0,0.0,0.0,0.0,9.0,5.0,0.556,4.0,4.0,1.0,0021500179,26:54,3.0,1.0,201572,Brook Lopez,-15.0,14.0,7.0,C,0.0,BKN,Brooklyn,1610612751,2.0
3,2.0,0.0,,7.0,4.0,1.0,0.25,12.0,5.0,0.417,3.0,2.0,0.667,0021500179,31:23,4.0,2.0,1626178,Rondae Hollis-Jefferson,-15.0,13.0,11.0,G,3.0,BKN,Brooklyn,1610612751,5.0
4,5.0,0.0,,2.0,3.0,1.0,0.333,8.0,3.0,0.375,4.0,4.0,1.0,0021500179,23:57,0.0,1.0,101127,Jarrett Jack,-15.0,11.0,2.0,G,0.0,BKN,Brooklyn,1610612751,7.0
5,0.0,0.0,,3.0,0.0,0.0,0.0,7.0,2.0,0.286,4.0,2.0,0.5,0021500179,16:58,3.0,2.0,203080,Thomas Robinson,-13.0,6.0,6.0,,0.0,BKN,Brooklyn,1610612751,0.0
6,3.0,0.0,,2.0,3.0,1.0,0.333,8.0,4.0,0.5,2.0,1.0,0.5,0021500179,29:41,1.0,0.0,203499,Shane Larkin,-6.0,10.0,3.0,,4.0,BKN,Brooklyn,1610612751,2.0
7,1.0,0.0,,0.0,3.0,1.0,0.333,4.0,2.0,0.5,0.0,0.0,0.0,0021500179,24:03,0.0,3.0,203508,Sergey Karasev,-10.0,5.0,0.0,,1.0,BKN,Brooklyn,1610612751,1.0
8,0.0,0.0,,1.0,3.0,2.0,0.667,7.0,3.0,0.429,2.0,1.0,0.5,0021500179,16:37,0.0,1.0,202711,Bojan Bogdanovic,-10.0,9.0,1.0,,0.0,BKN,Brooklyn,1610612751,2.0
9,1.0,0.0,,1.0,0.0,0.0,0.0,8.0,2.0,0.25,1.0,1.0,1.0,0021500179,14:42,1.0,1.0,200745,Andrea Bargnani,-1.0,5.0,2.0,,0.0,BKN,Brooklyn,1610612751,0.0
10,0.0,0.0,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0021500179,3:07,0.0,0.0,201961,Wayne Ellington,0.0,3.0,0.0,,0.0,BKN,Brooklyn,1610612751,0.0
11,1.0,0.0,,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,1.0,0021500179,5:31,0.0,1.0,203900,Markel Brown,0.0,2.0,0.0,,0.0,BKN,Brooklyn,1610612751,0.0
12,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021500179,,,,202388,Donald Sloan,,,,,,BKN,Brooklyn,1610612751,
13,2.0,0.0,,3.0,6.0,3.0,0.5,12.0,8.0,0.667,0.0,0.0,0.0,0021500179,28:14,2.0,1.0,203109,Jae Crowder,19.0,19.0,5.0,F,3.0,BOS,Boston,1610612738,1.0
14,4.0,2.0,,2.0,0.0,0.0,0.0,6.0,4.0,0.667,0.0,0.0,0.0,0021500179,20:28,0.0,1.0,101161,Amir Johnson,17.0,8.0,2.0,F,0.0,BOS,Boston,1610612738,1.0
15,3.0,0.0,,4.0,0.0,0.0,0.0,6.0,3.0,0.5,2.0,2.0,1.0,0021500179,19:16,0.0,1.0,203096,Jared Sullinger,21.0,8.0,4.0,C,1.0,BOS,Boston,1610612738,0.0
16,4.0,0.0,,2.0,4.0,1.0,0.25,5.0,2.0,0.4,2.0,2.0,1.0,0021500179,21:04,0.0,5.0,203935,Marcus Smart,3.0,7.0,2.0,G,1.0,BOS,Boston,1610612738,2.0
17,9.0,0.0,,1.0,9.0,4.0,0.444,15.0,7.0,0.467,1.0,0.0,0.0,0021500179,27:51,0.0,0.0,202738,Isaiah Thomas,28.0,18.0,1.0,G,1.0,BOS,Boston,1610612738,3.0
18,0.0,0.0,,3.0,1.0,1.0,1.0,13.0,10.0,0.769,0.0,0.0,0.0,0021500179,25:14,0.0,0.0,202340,Avery Bradley,18.0,21.0,3.0,,2.0,BOS,Boston,1610612738,0.0
19,5.0,0.0,,8.0,2.0,0.0,0.0,5.0,2.0,0.4,0.0,0.0,0.0,0021500179,20:49,2.0,6.0,203482,Kelly Olynyk,5.0,4.0,10.0,,0.0,BOS,Boston,1610612738,3.0
20,1.0,0.0,,1.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0021500179,18:51,1.0,1.0,201973,Jonas Jerebko,8.0,1.0,2.0,,1.0,BOS,Boston,1610612738,1.0
21,7.0,1.0,,4.0,1.0,0.0,0.0,7.0,5.0,0.714,2.0,2.0,1.0,0021500179,25:37,1.0,0.0,202323,Evan Turner,1.0,12.0,5.0,,0.0,BOS,Boston,1610612738,2.0
22,3.0,1.0,,3.0,0.0,0.0,0.0,5.0,5.0,1.0,2.0,1.0,0.5,0021500179,16:57,0.0,3.0,101135,David Lee,6.0,11.0,3.0,,1.0,BOS,Boston,1610612738,3.0
23,1.0,0.0,,3.0,0.0,0.0,0.0,5.0,3.0,0.6,0.0,0.0,0.0,0021500179,9:26,1.0,0.0,203092,Tyler Zeller,2.0,6.0,4.0,,0.0,BOS,Boston,1610612738,0.0
24,0.0,0.0,,0.0,4.0,1.0,0.25,5.0,2.0,0.4,0.0,0.0,0.0,0021500179,6:13,0.0,1.0,1626154,RJ Hunter,-3.0,5.0,0.0,,0.0,BOS,Boston,1610612738,0.0
