,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,FROM_YEAR,GAMES_PLAYED_FLAG,PERSON_ID,PLAYERCODE,ROSTERSTATUS,TEAM_ABBREVIATION,TEAM_CITY,TEAM_CODE,TEAM_ID,TEAM_NAME,TO_YEAR
39,1,2,7,0,0,0.0,3,1,0.333,0,0,0.0,"JAN 22, 2016",0021500649,TOR vs. MIA,21,1,2,2,2,202687,8,22015,0,1,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
40,0,3,4,0,0,0.0,1,1,1.0,4,1,0.25,"JAN 20, 2016",0021500633,TOR vs. BOS,16,0,1,-12,3,202687,4,22015,1,2,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
41,0,2,5,0,0,0.0,3,3,1.0,2,1,0.5,"JAN 18, 2016",0021500621,TOR vs. BKN,20,0,4,12,7,202687,5,22015,0,1,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
42,1,1,4,0,0,0.0,4,3,0.75,6,5,0.833,"JAN 14, 2016",0021500588,TOR @ ORL,21,2,3,10,11,202687,6,22015,0,1,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
43,0,2,3,0,0,0.0,1,1,1.0,0,0,0.0,"JAN 09, 2016",0021500554,TOR @ PHI,18,1,1,0,2,202687,4,22015,0,0,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
44,0,4,6,0,0,0.0,1,0,0.0,0,0,0.0,"JAN 08, 2016",0021500540,TOR @ WAS,18,0,3,10,0,202687,6,22015,0,1,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
45,0,1,2,0,0,0.0,3,0,0.0,0,0,0.0,"JAN 06, 2016",0021500529,TOR @ BKN,17,2,3,-4,0,202687,4,22015,0,1,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
46,1,1,4,0,0,0.0,4,3,0.75,5,4,0.8,"JAN 04, 2016",0021500511,TOR @ CLE,18,1,3,2,10,202687,5,22015,0,2,1,L,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
47,0,0,3,0,0,0.0,2,2,1.0,0,0,0.0,"JAN 03, 2016",0021500507,TOR vs. CHI,16,2,4,-2,4,202687,5,22015,0,1,1,L,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
48,0,4,9,0,0,0.0,3,2,0.667,2,2,1.0,"JAN 01, 2016",0021500492,TOR vs. CHA,24,2,1,2,6,202687,11,22015,0,3,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
49,0,2,7,0,0,0.0,3,3,1.0,9,6,0.667,"DEC 30, 2015",0021500477,TOR vs. WAS,27,5,2,3,12,202687,12,22015,0,1,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
50,0,0,8,0,0,0.0,2,0,0.0,0,0,0.0,"DEC 28, 2015",0021500463,TOR @ CHI,18,1,4,-9,0,202687,9,22015,0,0,1,L,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
51,1,4,9,0,0,0.0,7,5,0.714,7,4,0.571,"DEC 26, 2015",0021500441,TOR @ MIL,27,3,2,-11,14,202687,12,22015,0,0,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
52,2,2,13,0,0,0.0,9,4,0.444,2,1,0.5,"DEC 22, 2015",0021500421,TOR vs. DAL,38,7,2,7,9,202687,20,22015,0,2,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
53,0,1,8,0,0,0.0,7,0,0.0,2,2,1.0,"DEC 20, 2015",0021500408,TOR vs. SAC,26,5,2,-22,2,202687,13,22015,0,0,1,L,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
54,0,1,11,0,0,0.0,5,2,0.4,2,1,0.5,"DEC 18, 2015",0021500390,TOR @ MIA,34,4,1,11,5,202687,15,22015,0,1,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
55,0,7,15,0,0,0.0,4,2,0.5,6,4,0.667,"DEC 17, 2015",0021500383,TOR @ CHA,40,3,6,-6,8,202687,18,22015,1,0,1,L,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
56,0,2,8,0,0,0.0,3,1,0.333,8,7,0.875,"DEC 14, 2015",0021500357,TOR @ IND,31,5,3,-6,9,202687,13,22015,1,3,1,L,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
57,0,1,7,0,0,0.0,3,2,0.667,4,2,0.5,"DEC 13, 2015",0021500355,TOR vs. PHI,27,2,3,16,6,202687,9,22015,1,1,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
58,0,1,7,0,0,0.0,3,2,0.667,1,0,0.0,"DEC 11, 2015",0021500337,TOR vs. MIL,34,2,4,11,4,202687,9,22015,1,4,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
59,0,0,5,0,0,0.0,7,5,0.714,1,0,0.0,"DEC 09, 2015",0021500323,TOR vs. SAS,26,2,4,-3,10,202687,7,22015,0,0,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
60,0,2,8,0,0,0.0,8,4,0.5,11,7,0.636,"DEC 07, 2015",0021500308,TOR vs. LAL,29,5,4,10,15,202687,13,22015,0,0,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
61,0,0,4,0,0,0.0,0,0,0.0,0,0,0.0,"DEC 05, 2015",0021500290,TOR vs. GSW,14,1,4,-14,0,202687,5,22015,0,1,1,L,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
62,0,1,5,0,0,0.0,4,2,0.5,2,2,1.0,"DEC 03, 2015",0021500278,TOR vs. DEN,25,2,4,-17,6,202687,7,22015,0,0,1,L,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
63,0,2,3,0,0,0.0,4,3,0.75,2,1,0.5,"DEC 02, 2015",0021500272,TOR @ ATL,27,5,1,-4,7,202687,8,22015,0,2,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
64,0,4,6,0,0,0.0,3,1,0.333,0,0,0.0,"NOV 29, 2015",0021500250,TOR vs. PHX,33,2,3,-1,2,202687,8,22015,0,4,1,L,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
65,2,4,15,0,0,0.0,1,0,0.0,0,0,0.0,"NOV 28, 2015",0021500239,TOR @ WAS,35,1,4,5,0,202687,16,22015,1,2,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
66,0,0,10,0,0,0.0,5,4,0.8,7,3,0.429,"NOV 25, 2015",0021500219,TOR vs. CLE,33,2,2,8,11,202687,12,22015,0,1,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
67,0,0,10,0,0,0.0,5,3,0.6,0,0,0.0,"NOV 22, 2015",0021500196,TOR @ LAC,31,4,4,-4,6,202687,14,22015,0,1,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
68,0,1,2,0,0,0.0,1,0,0.0,2,1,0.5,"NOV 20, 2015",0021500188,TOR @ LAL,16,2,1,4,1,202687,4,22015,0,0,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
69,0,0,2,0,0,0.0,2,1,0.5,2,1,0.5,"NOV 18, 2015",0021500173,TOR @ UTA,15,0,1,3,3,202687,2,22015,0,1,1,L,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
70,0,1,2,0,0,0.0,0,0,0.0,0,0,0.0,"NOV 17, 2015",0021500164,TOR @ GSW,7,0,1,-4,0,202687,2,22015,0,0,1,L,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
71,1,0,5,0,0,0.0,2,1,0.5,2,2,1.0,"NOV 15, 2015",0021500150,TOR @ SAC,27,1,4,-2,4,202687,6,22015,0,1,1,L,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
72,0,0,8,0,0,0.0,1,1,1.0,4,4,1.0,"NOV 13, 2015",0021500131,TOR vs. NOP,20,1,0,3,6,202687,9,22015,0,1,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
73,0,3,5,0,0,0.0,8,3,0.375,4,4,1.0,"NOV 11, 2015",0021500115,TOR @ PHI,21,5,5,-6,10,202687,10,22015,0,0,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
74,2,2,1,0,0,0.0,3,2,0.667,0,0,0.0,"NOV 10, 2015",0021500109,TOR vs. NYK,16,2,2,-1,4,202687,3,22015,0,0,1,L,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
75,0,1,4,0,0,0.0,2,1,0.5,3,3,1.0,"NOV 08, 2015",0021500096,TOR @ MIA,15,3,2,-14,5,202687,7,22015,2,2,1,L,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
76,0,0,4,0,0,0.0,5,1,0.2,1,0,0.0,"NOV 06, 2015",0021500075,TOR @ ORL,16,2,1,-12,2,202687,6,22015,0,0,1,L,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
77,0,1,2,0,0,0.0,4,2,0.5,6,3,0.5,"NOV 04, 2015",0021500066,TOR @ OKC,19,3,2,-1,7,202687,5,22015,0,2,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
78,0,1,4,0,0,0.0,4,2,0.5,2,1,0.5,"NOV 03, 2015",0021500057,TOR @ DAL,14,2,3,-3,5,202687,6,22015,0,2,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
79,0,1,6,0,0,0.0,7,1,0.143,2,1,0.5,"NOV 01, 2015",0021500042,TOR vs. MIL,19,4,4,-2,3,202687,10,22015,0,0,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
80,0,1,4,0,0,0.0,2,1,0.5,2,2,1.0,"OCT 30, 2015",0021500024,TOR @ BOS,16,2,5,6,4,202687,6,22015,0,1,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
81,0,1,2,0,0,0.0,6,3,0.5,1,1,1.0,"OCT 28, 2015",0021500009,TOR vs. IND,16,3,6,-1,7,202687,5,22015,0,0,1,W,Bismack Biyombo,"Biyombo, Bismack",2011,Y,202687,bismack_biyombo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
82,1,1,0,7,1,0.143,9,1,0.111,0,0,0.0,"APR 13, 2016",0021501218,TOR @ BKN,35,1,2,6,3,203998,1,22015,1,3,1,W,Bruno Caboclo,"Caboclo, Bruno",2014,Y,203998,bruno_caboclo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
83,0,0,0,0,0,0.0,1,0,0.0,0,0,0.0,"MAR 26, 2016",0021501084,TOR @ NOP,2,0,0,0,0,203998,0,22015,0,0,1,W,Bruno Caboclo,"Caboclo, Bruno",2014,Y,203998,bruno_caboclo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
84,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,"MAR 18, 2016",0021501023,TOR vs. BOS,2,0,0,-4,0,203998,0,22015,0,0,1,W,Bruno Caboclo,"Caboclo, Bruno",2014,Y,203998,bruno_caboclo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
85,0,0,0,0,0,0.0,1,0,0.0,0,0,0.0,"FEB 08, 2016",0021500779,TOR @ DET,2,0,0,-7,0,203998,0,22015,0,0,1,W,Bruno Caboclo,"Caboclo, Bruno",2014,Y,203998,bruno_caboclo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
86,0,0,1,0,0,0.0,0,0,0.0,0,0,0.0,"JAN 06, 2016",0021500529,TOR @ BKN,1,0,0,-1,0,203998,1,22015,1,1,1,W,Bruno Caboclo,"Caboclo, Bruno",2014,Y,203998,bruno_caboclo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
87,0,0,0,0,0,0.0,1,0,0.0,0,0,0.0,"NOV 11, 2015",0021500115,TOR @ PHI,1,0,0,-2,0,203998,0,22015,0,0,1,W,Bruno Caboclo,"Caboclo, Bruno",2014,Y,203998,bruno_caboclo,1,TOR,Toronto,raptors,1610612761,Raptors,2015
