,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,Game_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,Player_ID,REB,SEASON_ID,STL,TOV,VIDEO_AVAILABLE,WL,DISPLAY_FIRST_LAST,DISPLAY_LAST_COMMA_FIRST,FROM_YEAR,GAMES_PLAYED_FLAG,PERSON_ID,PLAYERCODE,ROSTERSTATUS,TEAM_ABBREVIATION,TEAM_CITY,TEAM_CODE,TEAM_ID,TEAM_NAME,TO_YEAR
273,2,2,3,0,0,0.0,6,2,0.333,4,3,0.75,"MAR 03, 2016",0021500909,SAS @ NOP,22,2,1,14,7,1495,5,22015,0,1,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
274,1,0,5,0,0,0.0,9,6,0.667,1,0,0.0,"MAR 02, 2016",0021500905,SAS vs. DET,20,3,1,17,12,1495,8,22015,1,1,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
275,6,1,5,0,0,0.0,7,3,0.429,0,0,0.0,"FEB 27, 2016",0021500872,SAS @ HOU,25,1,4,18,6,1495,6,22015,0,2,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
276,2,1,8,0,0,0.0,11,7,0.636,0,0,0.0,"FEB 25, 2016",0021500860,SAS @ UTA,32,3,3,12,14,1495,11,22015,1,3,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
277,0,0,2,0,0,0.0,2,0,0.0,0,0,0.0,"FEB 24, 2016",0021500854,SAS @ SAC,12,0,2,-8,0,1495,2,22015,0,0,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
278,2,1,3,0,0,0.0,5,1,0.2,6,4,0.667,"FEB 21, 2016",0021500826,SAS @ PHX,17,0,2,1,6,1495,3,22015,1,0,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
279,1,3,8,0,0,0.0,9,4,0.444,5,4,0.8,"FEB 19, 2016",0021500818,SAS @ LAL,28,5,1,6,12,1495,13,22015,0,0,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
280,1,0,6,0,0,0.0,6,1,0.167,0,0,0.0,"FEB 18, 2016",0021500804,SAS @ LAC,20,0,2,-18,2,1495,6,22015,1,3,1,L,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
281,5,3,5,0,0,0.0,9,2,0.222,1,1,1.0,"FEB 10, 2016",0021500790,SAS @ ORL,18,2,1,4,5,1495,7,22015,0,1,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
282,3,1,2,0,0,0.0,5,1,0.2,2,2,1.0,"JAN 22, 2016",0021500653,SAS @ LAL,21,1,0,8,4,1495,3,22015,1,1,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
283,1,1,5,0,0,0.0,4,0,0.0,2,2,1.0,"JAN 17, 2016",0021500612,SAS vs. DAL,21,0,2,16,2,1495,5,22015,0,0,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
284,3,2,4,1,0,0.0,10,4,0.4,2,1,0.5,"JAN 14, 2016",0021500590,SAS vs. CLE,33,2,3,3,9,1495,6,22015,1,1,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
285,3,2,7,0,0,0.0,8,5,0.625,5,4,0.8,"JAN 12, 2016",0021500570,SAS @ DET,30,2,3,6,14,1495,9,22015,4,2,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
286,2,2,3,0,0,0.0,7,4,0.571,0,0,0.0,"JAN 11, 2016",0021500566,SAS @ BKN,22,1,2,11,8,1495,4,22015,1,1,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
287,1,0,4,0,0,0.0,5,3,0.6,2,1,0.5,"JAN 08, 2016",0021500546,SAS vs. NYK,21,1,1,6,7,1495,5,22015,1,2,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
288,6,0,6,0,0,0.0,13,8,0.615,2,2,1.0,"JAN 06, 2016",0021500532,SAS vs. UTA,26,2,3,27,18,1495,8,22015,1,0,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
289,4,1,8,0,0,0.0,11,7,0.636,1,0,0.0,"JAN 04, 2016",0021500516,SAS @ MIL,27,2,5,12,14,1495,10,22015,2,1,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
290,2,0,4,0,0,0.0,3,0,0.0,0,0,0.0,"JAN 02, 2016",0021500502,SAS vs. HOU,14,0,1,-1,0,1495,4,22015,0,1,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
291,3,0,9,0,0,0.0,10,5,0.5,4,3,0.75,"DEC 25, 2015",0021500439,SAS @ HOU,32,2,4,2,13,1495,11,22015,0,3,1,L,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
292,5,4,3,0,0,0.0,6,1,0.167,0,0,0.0,"DEC 23, 2015",0021500431,SAS @ MIN,24,2,2,17,2,1495,5,22015,1,2,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
293,3,2,4,0,0,0.0,6,3,0.5,1,1,1.0,"DEC 21, 2015",0021500416,SAS vs. IND,23,1,3,1,7,1495,5,22015,2,1,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
294,4,0,2,0,0,0.0,8,5,0.625,6,4,0.667,"DEC 18, 2015",0021500393,SAS vs. LAC,29,3,2,5,14,1495,5,22015,1,2,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
295,1,0,4,0,0,0.0,2,2,1.0,1,1,1.0,"DEC 14, 2015",0021500364,SAS vs. UTA,18,1,2,32,5,1495,5,22015,0,2,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
296,4,0,10,0,0,0.0,6,2,0.333,0,0,0.0,"DEC 12, 2015",0021500347,SAS @ ATL,31,0,2,28,4,1495,10,22015,1,4,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
297,2,1,4,0,0,0.0,5,2,0.4,4,1,0.25,"DEC 11, 2015",0021500342,SAS vs. LAL,20,0,0,13,5,1495,4,22015,1,2,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
298,2,0,0,0,0,0.0,8,4,0.5,0,0,0.0,"DEC 09, 2015",0021500323,SAS @ TOR,20,2,1,-12,8,1495,2,22015,0,1,1,L,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
299,4,1,4,0,0,0.0,5,3,0.6,0,0,0.0,"DEC 05, 2015",0021500296,SAS vs. BOS,24,1,1,1,6,1495,5,22015,0,1,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
300,5,3,9,0,0,0.0,6,3,0.5,0,0,0.0,"DEC 03, 2015",0021500280,SAS @ MEM,31,1,3,12,6,1495,10,22015,1,1,2,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
301,1,0,7,0,0,0.0,11,7,0.636,2,2,1.0,"DEC 02, 2015",0021500275,SAS vs. MIL,20,3,1,11,16,1495,10,22015,1,2,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
302,3,1,8,0,0,0.0,7,3,0.429,0,0,0.0,"NOV 30, 2015",0021500257,SAS @ CHI,30,4,3,10,6,1495,12,22015,0,2,1,L,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
303,4,2,13,0,0,0.0,9,5,0.556,0,0,0.0,"NOV 28, 2015",0021500242,SAS vs. ATL,28,5,3,24,10,1495,18,22015,1,1,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
304,4,2,8,0,0,0.0,4,1,0.25,0,0,0.0,"NOV 25, 2015",0021500224,SAS vs. DAL,28,1,2,13,2,1495,9,22015,0,2,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
305,1,1,5,0,0,0.0,6,2,0.333,4,3,0.75,"NOV 23, 2015",0021500207,SAS vs. PHX,32,3,3,20,7,1495,8,22015,2,2,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
306,4,2,8,0,0,0.0,8,5,0.625,0,0,0.0,"NOV 21, 2015",0021500195,SAS vs. MEM,36,2,5,6,10,1495,10,22015,4,3,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
307,2,1,0,0,0,0.0,6,2,0.333,2,2,1.0,"NOV 20, 2015",0021500182,SAS @ NOP,19,0,2,7,6,1495,0,22015,1,0,1,L,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
308,6,6,6,0,0,0.0,8,5,0.625,2,2,1.0,"NOV 18, 2015",0021500172,SAS vs. DEN,28,5,3,15,12,1495,11,22015,1,2,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
309,2,2,5,0,0,0.0,8,4,0.5,3,2,0.667,"NOV 16, 2015",0021500156,SAS vs. POR,29,4,0,0,10,1495,9,22015,0,2,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
310,2,4,3,0,0,0.0,12,7,0.583,3,1,0.333,"NOV 14, 2015",0021500142,SAS vs. PHI,27,1,2,17,15,1495,4,22015,1,1,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
311,2,2,6,0,0,0.0,7,5,0.714,3,2,0.667,"NOV 11, 2015",0021500123,SAS @ POR,21,0,3,-8,12,1495,6,22015,1,1,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
312,2,0,10,0,0,0.0,8,4,0.5,4,3,0.75,"NOV 09, 2015",0021500103,SAS @ SAC,23,4,3,11,11,1495,14,22015,0,2,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
313,2,0,7,0,0,0.0,5,4,0.8,4,3,0.75,"NOV 07, 2015",0021500090,SAS vs. CHA,24,1,2,-4,11,1495,8,22015,0,3,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
314,5,0,9,0,0,0.0,5,3,0.6,2,2,1.0,"NOV 04, 2015",0021500061,SAS @ WAS,27,2,4,-12,8,1495,11,22015,0,4,1,L,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
315,6,2,9,0,0,0.0,10,6,0.6,6,4,0.667,"NOV 02, 2015",0021500048,SAS @ NYK,35,1,4,20,16,1495,10,22015,1,1,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
316,5,1,8,1,0,0.0,9,3,0.333,2,1,0.5,"NOV 01, 2015",0021500040,SAS @ BOS,29,1,4,5,7,1495,9,22015,0,4,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
317,1,0,8,0,0,0.0,7,4,0.571,7,7,1.0,"OCT 30, 2015",0021500028,SAS vs. BKN,29,0,2,26,15,1495,8,22015,0,2,1,W,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
318,0,3,3,0,0,0.0,8,3,0.375,2,2,1.0,"OCT 28, 2015",0021500013,SAS @ OKC,26,3,2,-6,8,1495,6,22015,2,1,1,L,Tim Duncan,"Duncan, Tim",1997,Y,1495,tim_duncan,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
319,3,1,0,2,1,0.5,7,2,0.286,4,3,0.75,"APR 10, 2016",0021501201,SAS vs. GSW,20,1,1,4,8,1938,1,22015,3,1,1,L,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
320,2,0,1,1,0,0.0,6,3,0.5,0,0,0.0,"APR 07, 2016",0021501177,SAS @ GSW,20,0,1,0,6,1938,1,22015,0,3,1,L,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
321,2,0,2,4,2,0.5,9,5,0.556,2,2,1.0,"APR 05, 2016",0021501161,SAS @ UTA,19,0,1,15,14,1938,2,22015,0,1,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
322,4,1,2,3,1,0.333,6,1,0.167,2,2,1.0,"APR 02, 2016",0021501140,SAS vs. TOR,21,1,2,5,5,1938,3,22015,3,0,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
323,2,0,1,6,5,0.833,10,7,0.7,1,1,1.0,"MAR 30, 2016",0021501118,SAS vs. NOP,24,0,4,1,20,1938,1,22015,3,3,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
324,5,0,0,4,3,0.75,7,5,0.714,0,0,0.0,"MAR 25, 2016",0021501078,SAS vs. MEM,24,0,0,3,13,1938,0,22015,1,3,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
325,5,0,0,0,0,0.0,3,1,0.333,0,0,0.0,"MAR 23, 2016",0021501063,SAS vs. MIA,14,0,1,11,2,1938,0,22015,0,0,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
326,3,1,2,2,1,0.5,3,1,0.333,0,0,0.0,"MAR 21, 2016",0021501043,SAS @ CHA,23,0,2,-1,3,1938,2,22015,1,3,1,L,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
327,0,0,3,5,3,0.6,5,3,0.6,0,0,0.0,"MAR 19, 2016",0021501036,SAS vs. GSW,18,0,3,-10,9,1938,3,22015,1,3,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
328,3,0,2,1,0,0.0,4,0,0.0,2,2,1.0,"MAR 17, 2016",0021501018,SAS vs. POR,18,0,3,-10,2,1938,2,22015,1,2,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
329,2,0,1,5,2,0.4,8,5,0.625,2,1,0.5,"MAR 15, 2016",0021501001,SAS vs. LAC,16,0,3,1,13,1938,1,22015,0,1,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
330,0,0,0,2,0,0.0,3,0,0.0,2,2,1.0,"MAR 12, 2016",0021500979,SAS vs. OKC,16,0,3,7,2,1938,0,22015,3,2,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
331,2,0,1,2,0,0.0,6,2,0.333,0,0,0.0,"MAR 10, 2016",0021500960,SAS vs. CHI,20,0,1,6,4,1938,1,22015,2,1,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
332,1,0,0,4,0,0.0,8,1,0.125,0,0,0.0,"MAR 07, 2016",0021500939,SAS @ IND,20,1,3,-3,2,1938,1,22015,0,2,1,L,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
333,1,0,0,3,1,0.333,11,8,0.727,5,5,1.0,"MAR 05, 2016",0021500928,SAS vs. SAC,15,1,3,10,22,1938,1,22015,0,1,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
334,4,0,3,3,2,0.667,8,2,0.25,0,0,0.0,"FEB 03, 2016",0021500742,SAS vs. NOP,22,0,1,12,6,1938,3,22015,1,4,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
335,2,0,1,4,1,0.25,8,4,0.5,4,4,1.0,"FEB 01, 2016",0021500726,SAS vs. ORL,17,1,0,0,13,1938,2,22015,2,0,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
336,1,0,2,4,2,0.5,10,2,0.2,0,0,0.0,"JAN 30, 2016",0021500713,SAS @ CLE,18,0,3,-10,6,1938,2,22015,1,0,1,L,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
337,3,0,4,1,0,0.0,4,2,0.5,2,2,1.0,"JAN 27, 2016",0021500689,SAS vs. HOU,19,0,4,19,6,1938,4,22015,1,4,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
338,3,1,4,3,0,0.0,6,1,0.167,10,6,0.6,"JAN 25, 2016",0021500675,SAS @ GSW,19,0,1,-9,8,1938,4,22015,1,2,1,L,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
339,4,2,4,2,2,1.0,10,9,0.9,0,0,0.0,"JAN 22, 2016",0021500653,SAS @ LAL,19,0,0,3,20,1938,4,22015,5,2,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
340,0,0,0,0,0,0.0,2,0,0.0,0,0,0.0,"JAN 21, 2016",0021500644,SAS @ PHX,6,0,0,-3,0,1938,0,22015,0,1,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
341,0,0,2,3,0,0.0,8,3,0.375,2,1,0.5,"JAN 17, 2016",0021500612,SAS vs. DAL,18,1,2,6,7,1938,3,22015,1,0,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
342,1,1,3,4,0,0.0,12,4,0.333,2,2,1.0,"JAN 14, 2016",0021500590,SAS vs. CLE,26,0,3,4,10,1938,3,22015,1,1,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
343,2,1,5,5,2,0.4,12,5,0.417,4,3,0.75,"JAN 12, 2016",0021500570,SAS @ DET,27,0,3,8,15,1938,5,22015,1,1,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
344,5,0,1,1,1,1.0,5,4,0.8,0,0,0.0,"JAN 11, 2016",0021500566,SAS @ BKN,18,0,1,7,9,1938,1,22015,2,2,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
345,3,1,4,5,2,0.4,12,6,0.5,2,2,1.0,"JAN 08, 2016",0021500546,SAS vs. NYK,22,1,2,-3,16,1938,5,22015,0,0,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
346,5,0,2,4,2,0.5,10,6,0.6,0,0,0.0,"JAN 06, 2016",0021500532,SAS vs. UTA,23,0,3,8,14,1938,2,22015,1,4,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
347,7,0,3,2,2,1.0,8,3,0.375,0,0,0.0,"JAN 04, 2016",0021500516,SAS @ MIL,22,1,1,12,8,1938,4,22015,2,2,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
348,5,0,0,0,0,0.0,5,2,0.4,4,4,1.0,"JAN 02, 2016",0021500502,SAS vs. HOU,16,2,3,15,8,1938,2,22015,1,0,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
349,3,0,1,0,0,0.0,5,2,0.4,2,1,0.5,"DEC 30, 2015",0021500481,SAS vs. PHX,18,0,0,17,5,1938,1,22015,3,1,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
350,4,0,4,6,3,0.5,11,5,0.455,0,0,0.0,"DEC 28, 2015",0021500465,SAS vs. MIN,24,1,1,16,13,1938,5,22015,0,2,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
351,3,0,4,3,1,0.333,7,3,0.429,2,2,1.0,"DEC 25, 2015",0021500439,SAS @ HOU,26,2,3,1,9,1938,6,22015,1,3,1,L,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
352,4,0,2,4,2,0.5,5,2,0.4,2,2,1.0,"DEC 23, 2015",0021500431,SAS @ MIN,16,0,2,4,8,1938,2,22015,0,2,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
353,4,0,0,2,1,0.5,6,3,0.5,0,0,0.0,"DEC 21, 2015",0021500416,SAS vs. IND,20,0,0,9,7,1938,0,22015,0,0,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
354,5,0,0,2,1,0.5,6,1,0.167,2,2,1.0,"DEC 18, 2015",0021500393,SAS vs. LAC,21,1,3,9,5,1938,1,22015,2,0,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
355,8,0,3,3,1,0.333,7,4,0.571,2,2,1.0,"DEC 16, 2015",0021500379,SAS vs. WAS,18,0,3,15,11,1938,3,22015,1,3,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
356,2,0,0,2,0,0.0,4,1,0.25,2,2,1.0,"DEC 14, 2015",0021500364,SAS vs. UTA,12,1,2,-2,4,1938,1,22015,0,2,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
357,1,0,2,3,3,1.0,7,5,0.714,5,4,0.8,"DEC 12, 2015",0021500347,SAS @ ATL,19,1,1,5,17,1938,3,22015,0,4,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
358,4,0,2,0,0,0.0,2,1,0.5,0,0,0.0,"DEC 11, 2015",0021500342,SAS vs. LAL,5,0,0,6,2,1938,2,22015,0,0,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
359,3,0,3,6,1,0.167,11,5,0.455,8,6,0.75,"DEC 09, 2015",0021500323,SAS @ TOR,25,1,5,9,17,1938,4,22015,2,2,1,L,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
360,4,0,6,5,1,0.2,11,6,0.545,4,2,0.5,"DEC 05, 2015",0021500296,SAS vs. BOS,26,1,1,12,15,1938,7,22015,0,1,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
361,4,0,3,2,2,1.0,7,4,0.571,4,3,0.75,"DEC 03, 2015",0021500280,SAS @ MEM,22,0,2,17,13,1938,3,22015,1,3,2,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
362,3,0,0,2,1,0.5,5,2,0.4,0,0,0.0,"DEC 02, 2015",0021500275,SAS vs. MIL,12,0,1,2,5,1938,0,22015,1,1,1,W,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
363,2,0,1,1,0,0.0,4,1,0.25,2,2,1.0,"NOV 30, 2015",0021500257,SAS @ CHI,18,0,1,-17,4,1938,1,22015,1,1,1,L,Manu Ginobili,"Ginobili, Manu",2002,Y,1938,emanuel_ginobili,1,SAS,San Antonio,spurs,1610612759,Spurs,2015
