,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,GAME_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,REB,SEASON_ID,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,VIDEO_AVAILABLE,WL
251,22,9,29,15,5,0.333,93,45,0.484,13,11,0.846,2015-10-28,0021500013,SAS @ OKC,240,7,18,-6,106,36,22015,11,SAS,1610612759,San Antonio Spurs,13,1,L
263,25,5,29,18,7,0.389,77,44,0.571,18,15,0.833,2016-03-25,0021501078,SAS vs. MEM,240,8,12,6,110,37,22015,7,SAS,1610612759,San Antonio Spurs,14,1,W
269,25,4,30,20,8,0.4,82,44,0.537,16,12,0.75,2016-03-15,0021501001,SAS vs. LAC,240,12,21,21,108,42,22015,6,SAS,1610612759,San Antonio Spurs,10,1,W
272,29,4,31,17,6,0.353,93,44,0.473,19,15,0.789,2016-03-10,0021500960,SAS vs. CHI,240,9,12,8,109,40,22015,14,SAS,1610612759,San Antonio Spurs,8,1,W
276,26,8,44,19,8,0.421,85,44,0.518,15,12,0.8,2016-02-24,0021500854,SAS @ SAC,240,6,16,16,108,50,22015,13,SAS,1610612759,San Antonio Spurs,16,1,W
309,27,4,30,13,4,0.308,82,44,0.537,19,14,0.737,2016-01-11,0021500566,SAS @ BKN,240,10,15,27,106,40,22015,8,SAS,1610612759,San Antonio Spurs,13,1,W
312,24,9,33,24,10,0.417,82,44,0.537,14,10,0.714,2015-12-23,0021500431,SAS @ MIN,240,14,14,25,108,47,22015,7,SAS,1610612759,San Antonio Spurs,17,1,W
317,29,9,35,22,8,0.364,83,44,0.53,23,18,0.783,2015-12-16,0021500379,SAS vs. WAS,240,8,21,19,114,43,22015,10,SAS,1610612759,San Antonio Spurs,13,1,W
322,26,6,38,14,6,0.429,82,44,0.537,25,15,0.6,2015-12-11,0021500342,SAS vs. LAL,240,11,13,22,109,49,22015,9,SAS,1610612759,San Antonio Spurs,13,1,W
325,26,3,36,17,5,0.294,83,44,0.53,22,15,0.682,2015-12-05,0021500296,SAS vs. BOS,240,11,22,3,108,47,22015,3,SAS,1610612759,San Antonio Spurs,15,1,W
368,25,6,36,14,3,0.214,84,43,0.512,9,8,0.889,2016-03-02,0021500905,SAS vs. DET,240,5,20,16,97,41,22015,8,SAS,1610612759,San Antonio Spurs,8,1,W
383,23,9,34,16,10,0.625,82,43,0.524,34,22,0.647,2016-02-21,0021500826,SAS @ PHX,240,8,20,7,118,42,22015,10,SAS,1610612759,San Antonio Spurs,12,1,W
405,26,13,28,21,11,0.524,85,43,0.506,13,11,0.846,2016-01-22,0021500653,SAS @ LAL,240,7,14,13,108,35,22015,10,SAS,1610612759,San Antonio Spurs,7,1,W
430,26,5,40,14,6,0.429,76,43,0.566,33,20,0.606,2015-12-30,0021500481,SAS vs. PHX,240,6,16,33,112,46,22015,13,SAS,1610612759,San Antonio Spurs,13,1,W
443,25,4,34,19,10,0.526,87,43,0.494,24,19,0.792,2015-12-18,0021500393,SAS vs. LAC,240,10,30,8,115,44,22015,7,SAS,1610612759,San Antonio Spurs,9,1,W
494,26,4,34,14,8,0.571,81,42,0.519,24,20,0.833,2016-03-23,0021501063,SAS vs. MIA,240,10,12,24,112,44,22015,7,SAS,1610612759,San Antonio Spurs,10,1,W
534,30,8,32,15,9,0.6,81,42,0.519,18,17,0.944,2016-02-03,0021500742,SAS vs. NOP,240,4,13,13,110,36,22015,6,SAS,1610612759,San Antonio Spurs,14,1,W
542,24,6,33,14,9,0.643,86,42,0.488,28,24,0.857,2016-01-21,0021500644,SAS @ PHX,240,10,21,28,117,43,22015,8,SAS,1610612759,San Antonio Spurs,8,1,W
547,22,5,45,20,5,0.25,90,42,0.467,28,23,0.821,2016-01-17,0021500612,SAS vs. DAL,240,6,21,29,112,51,22015,7,SAS,1610612759,San Antonio Spurs,7,1,W
573,24,2,39,21,9,0.429,75,42,0.56,27,25,0.926,2015-12-14,0021500364,SAS vs. UTA,240,9,17,37,118,48,22015,6,SAS,1610612759,San Antonio Spurs,11,1,W
584,21,3,27,20,9,0.45,82,42,0.512,10,5,0.5,2015-11-23,0021500207,SAS vs. PHX,240,11,20,14,98,38,22015,18,SAS,1610612759,San Antonio Spurs,21,1,W
586,33,13,40,18,9,0.5,86,42,0.488,20,16,0.8,2015-11-18,0021500172,SAS vs. DEN,240,10,13,11,109,50,22015,5,SAS,1610612759,San Antonio Spurs,10,1,W
687,19,4,34,22,12,0.545,80,41,0.513,25,22,0.88,2016-02-05,0021500759,SAS @ DAL,240,8,23,26,116,42,22015,6,SAS,1610612759,San Antonio Spurs,14,1,W
704,20,5,38,14,5,0.357,85,41,0.482,27,22,0.815,2016-01-12,0021500570,SAS @ DET,240,11,20,10,109,49,22015,9,SAS,1610612759,San Antonio Spurs,17,1,W
709,23,9,37,13,4,0.308,93,41,0.441,17,14,0.824,2016-01-08,0021500546,SAS vs. NYK,240,12,16,1,100,49,22015,5,SAS,1610612759,San Antonio Spurs,8,1,W
823,31,5,35,23,8,0.348,81,40,0.494,19,16,0.842,2016-03-05,0021500928,SAS vs. SAC,240,11,21,10,104,46,22015,6,SAS,1610612759,San Antonio Spurs,22,1,W
851,27,10,37,24,9,0.375,78,40,0.513,21,18,0.857,2016-02-01,0021500726,SAS vs. ORL,240,5,14,15,107,42,22015,6,SAS,1610612759,San Antonio Spurs,14,1,W
855,20,2,24,18,6,0.333,81,40,0.494,21,17,0.81,2016-01-30,0021500713,SAS @ CLE,240,8,19,-14,103,32,22015,2,SAS,1610612759,San Antonio Spurs,6,1,L
918,27,8,38,18,10,0.556,80,40,0.5,18,13,0.722,2015-12-03,0021500280,SAS @ MEM,240,10,21,20,103,48,22015,8,SAS,1610612759,San Antonio Spurs,15,2,W
925,25,9,37,17,9,0.529,85,40,0.471,20,19,0.95,2015-11-28,0021500242,SAS vs. ATL,240,12,14,20,108,49,22015,11,SAS,1610612759,San Antonio Spurs,16,1,W
953,23,4,44,22,9,0.409,86,40,0.465,13,13,1.0,2015-10-30,0021500028,SAS vs. BKN,240,12,16,27,102,56,22015,7,SAS,1610612759,San Antonio Spurs,18,1,W
967,28,2,27,16,7,0.438,80,39,0.488,23,16,0.696,2016-04-07,0021501177,SAS @ GSW,240,5,11,-11,101,32,22015,10,SAS,1610612759,San Antonio Spurs,12,1,L
1040,27,6,36,24,8,0.333,88,39,0.443,25,20,0.8,2016-02-06,0021500767,SAS vs. LAL,240,15,19,4,106,51,22015,4,SAS,1610612759,San Antonio Spurs,10,1,W
1087,21,12,31,10,7,0.7,81,39,0.481,17,16,0.941,2015-12-26,0021500450,SAS vs. DEN,240,10,10,15,101,41,22015,11,SAS,1610612759,San Antonio Spurs,13,1,W
1147,21,7,37,13,4,0.308,79,39,0.494,17,12,0.706,2015-11-02,0021500048,SAS @ NYK,240,8,12,10,94,45,22015,6,SAS,1610612759,San Antonio Spurs,14,1,W
1203,17,5,34,18,9,0.5,79,38,0.481,12,11,0.917,2016-02-25,0021500860,SAS @ UTA,240,9,16,18,96,43,22015,5,SAS,1610612759,San Antonio Spurs,12,1,W
1213,24,11,33,20,8,0.4,89,38,0.427,15,14,0.933,2016-02-10,0021500790,SAS @ ORL,240,11,14,2,98,44,22015,6,SAS,1610612759,San Antonio Spurs,13,1,W
1244,17,7,34,17,5,0.294,83,38,0.458,22,18,0.818,2016-01-14,0021500590,SAS vs. CLE,240,11,16,4,99,45,22015,6,SAS,1610612759,San Antonio Spurs,12,1,W
1324,29,10,35,23,7,0.304,89,38,0.427,13,10,0.769,2015-11-16,0021500156,SAS vs. POR,240,12,13,13,93,47,22015,9,SAS,1610612759,San Antonio Spurs,6,1,W
1354,15,8,31,14,4,0.286,87,37,0.425,32,24,0.75,2016-04-12,0021501215,SAS vs. OKC,265,11,22,4,102,42,22015,12,SAS,1610612759,San Antonio Spurs,11,1,W
1377,23,7,33,15,5,0.333,72,37,0.514,30,22,0.733,2016-03-28,0021501100,SAS @ MEM,240,10,21,14,101,43,22015,9,SAS,1610612759,San Antonio Spurs,15,1,W
1382,14,3,21,15,4,0.267,86,37,0.43,17,14,0.824,2016-03-26,0021501088,SAS @ OKC,240,13,17,-19,92,34,22015,8,SAS,1610612759,San Antonio Spurs,14,1,L
1392,23,12,38,17,4,0.235,86,37,0.43,13,10,0.769,2016-03-21,0021501043,SAS @ CHA,240,9,17,-3,88,47,22015,9,SAS,1610612759,San Antonio Spurs,16,1,L
1425,24,4,36,19,8,0.421,76,37,0.487,28,22,0.786,2016-02-27,0021500872,SAS @ HOU,240,7,21,10,104,43,22015,4,SAS,1610612759,San Antonio Spurs,14,1,W
1489,25,5,31,17,5,0.294,72,37,0.514,28,22,0.786,2015-12-28,0021500465,SAS vs. MIN,240,5,18,6,101,36,22015,5,SAS,1610612759,San Antonio Spurs,17,1,W
1521,25,9,43,21,7,0.333,90,37,0.411,20,14,0.7,2015-12-02,0021500275,SAS vs. MIL,240,11,12,25,95,54,22015,11,SAS,1610612759,San Antonio Spurs,11,1,W
1526,20,4,35,14,2,0.143,90,37,0.411,18,13,0.722,2015-11-30,0021500257,SAS @ CHI,240,12,17,-3,89,47,22015,5,SAS,1610612759,San Antonio Spurs,9,1,L
1560,21,3,40,22,7,0.318,81,37,0.457,20,18,0.9,2015-11-04,0021500061,SAS @ WAS,240,9,21,-3,99,49,22015,5,SAS,1610612759,San Antonio Spurs,21,1,L
1577,20,8,37,14,3,0.214,85,36,0.424,28,23,0.821,2016-04-08,0021501186,SAS @ DEN,240,8,12,-4,98,45,22015,6,SAS,1610612759,San Antonio Spurs,10,1,L
1589,23,8,32,24,12,0.5,75,36,0.48,22,16,0.727,2016-03-30,0021501118,SAS vs. NOP,240,6,18,8,100,38,22015,10,SAS,1610612759,San Antonio Spurs,12,1,W
1615,27,10,44,21,8,0.381,81,36,0.444,15,14,0.933,2016-03-03,0021500909,SAS @ NOP,240,5,11,8,94,49,22015,8,SAS,1610612759,San Antonio Spurs,13,1,W
1682,24,4,33,20,5,0.25,88,36,0.409,8,7,0.875,2015-12-25,0021500439,SAS @ HOU,240,14,20,-4,84,47,22015,11,SAS,1610612759,San Antonio Spurs,17,1,L
1697,26,2,43,20,10,0.5,74,36,0.486,22,21,0.955,2015-12-12,0021500347,SAS @ ATL,240,6,16,25,103,49,22015,11,SAS,1610612759,San Antonio Spurs,23,1,W
1719,22,7,37,22,8,0.364,75,36,0.48,14,11,0.786,2015-11-27,0021500235,SAS @ DEN,240,5,17,11,91,42,22015,11,SAS,1610612759,San Antonio Spurs,19,1,W
1747,22,6,41,19,5,0.263,83,36,0.434,25,18,0.72,2015-11-01,0021500040,SAS @ BOS,240,10,16,8,95,51,22015,10,SAS,1610612759,San Antonio Spurs,20,1,W
1755,24,3,34,23,6,0.261,74,35,0.473,26,20,0.769,2016-04-13,0021501223,SAS @ DAL,240,8,19,5,96,42,22015,8,SAS,1610612759,San Antonio Spurs,15,1,W
1765,28,5,32,20,5,0.25,77,35,0.455,30,27,0.9,2016-04-02,0021501140,SAS vs. TOR,240,15,14,7,102,47,22015,11,SAS,1610612759,San Antonio Spurs,15,1,W
1813,19,2,28,17,4,0.235,83,35,0.422,15,12,0.8,2016-02-18,0021500804,SAS @ LAC,240,5,16,-19,86,33,22015,11,SAS,1610612759,San Antonio Spurs,16,1,L
1917,21,5,35,17,3,0.176,90,34,0.378,19,15,0.789,2016-04-10,0021501201,SAS vs. GSW,240,18,18,-6,86,53,22015,10,SAS,1610612759,San Antonio Spurs,12,1,L
1938,17,3,31,24,4,0.167,85,34,0.4,25,21,0.84,2016-03-12,0021500979,SAS vs. OKC,240,13,17,8,93,44,22015,12,SAS,1610612759,San Antonio Spurs,11,1,W
1941,15,6,34,28,4,0.143,96,34,0.354,22,19,0.864,2016-03-07,0021500939,SAS @ IND,240,18,19,-8,91,52,22015,5,SAS,1610612759,San Antonio Spurs,8,1,L
1999,23,2,22,25,7,0.28,76,34,0.447,24,19,0.792,2015-12-09,0021500323,SAS @ TOR,240,13,19,-3,94,35,22015,10,SAS,1610612759,San Antonio Spurs,17,1,L
2013,20,6,33,21,7,0.333,72,34,0.472,22,17,0.773,2015-11-21,0021500195,SAS vs. MEM,240,7,20,10,92,40,22015,7,SAS,1610612759,San Antonio Spurs,18,1,W
2016,22,8,38,17,9,0.529,84,34,0.405,16,13,0.813,2015-11-20,0021500182,SAS @ NOP,240,5,17,-14,90,43,22015,5,SAS,1610612759,San Antonio Spurs,8,1,L
2126,23,4,40,28,8,0.286,81,33,0.407,19,14,0.737,2015-11-25,0021500224,SAS vs. DAL,240,12,12,5,88,52,22015,6,SAS,1610612759,San Antonio Spurs,14,1,W
2132,23,7,42,16,5,0.313,85,33,0.388,25,21,0.84,2015-11-14,0021500142,SAS vs. PHI,240,12,9,9,92,54,22015,10,SAS,1610612759,San Antonio Spurs,14,1,W
2161,16,4,28,17,7,0.412,72,32,0.444,19,17,0.895,2016-04-05,0021501161,SAS @ UTA,240,4,16,2,88,32,22015,10,SAS,1610612759,San Antonio Spurs,9,1,W
2171,17,6,39,21,8,0.381,78,32,0.41,18,15,0.833,2016-03-19,0021501036,SAS vs. GSW,240,14,19,8,87,53,22015,4,SAS,1610612759,San Antonio Spurs,18,1,W
2280,21,4,29,14,5,0.357,74,31,0.419,31,23,0.742,2016-01-25,0021500675,SAS @ GSW,240,9,21,-30,90,38,22015,11,SAS,1610612759,San Antonio Spurs,26,1,L
30,31,8,42,25,15,0.6,89,49,0.551,23,19,0.826,2016-03-20,0021501037,DAL vs. POR,265,8,21,12,132,50,22015,7,DAL,1610612742,Dallas Mavericks,16,1,W
95,34,6,35,36,13,0.361,89,47,0.528,21,21,1.0,2016-02-28,0021500882,DAL vs. MIN,240,8,26,27,128,43,22015,9,DAL,1610612742,Dallas Mavericks,8,1,W
200,25,3,34,29,7,0.241,94,45,0.479,6,4,0.667,2016-03-03,0021500910,DAL vs. SAC,240,13,25,-3,101,47,22015,5,DAL,1610612742,Dallas Mavericks,15,1,L
203,25,1,35,29,11,0.379,88,45,0.511,27,21,0.778,2016-02-26,0021500866,DAL vs. DEN,265,10,25,6,122,45,22015,9,DAL,1610612742,Dallas Mavericks,14,1,W
228,22,2,42,29,12,0.414,98,45,0.459,23,15,0.652,2016-01-05,0021500523,DAL vs. SAC,290,13,18,1,117,55,22015,13,DAL,1610612742,Dallas Mavericks,17,1,W
234,27,4,29,34,16,0.471,82,45,0.549,15,13,0.867,2015-12-23,0021500428,DAL @ BKN,265,5,18,1,119,34,22015,3,DAL,1610612742,Dallas Mavericks,18,1,W
296,20,0,26,31,11,0.355,87,44,0.506,12,8,0.667,2016-01-27,0021500691,DAL @ GSW,240,8,21,-20,107,34,22015,4,DAL,1610612742,Dallas Mavericks,10,1,L
332,26,4,27,19,10,0.526,83,44,0.53,28,16,0.571,2015-11-22,0021500199,DAL @ OKC,240,9,17,-3,114,36,22015,8,DAL,1610612742,Dallas Mavericks,17,1,L
358,31,6,36,35,18,0.514,96,43,0.448,21,16,0.762,2016-03-25,0021501080,DAL @ GSW,240,15,19,-8,120,51,22015,3,DAL,1610612742,Dallas Mavericks,11,1,L
370,27,4,30,19,9,0.474,77,43,0.558,31,26,0.839,2016-03-01,0021500894,DAL vs. ORL,240,6,19,13,121,36,22015,7,DAL,1610612742,Dallas Mavericks,15,1,W
453,23,5,37,29,9,0.31,94,43,0.457,24,20,0.833,2015-12-01,0021500267,DAL @ POR,265,12,17,3,115,49,22015,7,DAL,1610612742,Dallas Mavericks,12,1,W
465,24,7,37,28,8,0.286,89,43,0.483,21,16,0.762,2015-11-14,0021500140,DAL @ HOU,240,8,21,12,110,45,22015,6,DAL,1610612742,Dallas Mavericks,11,1,W
489,22,2,29,24,8,0.333,88,42,0.477,24,19,0.792,2016-03-27,0021501095,DAL @ SAC,240,12,24,-22,111,41,22015,6,DAL,1610612742,Dallas Mavericks,13,1,L
493,21,6,36,30,9,0.3,96,42,0.438,11,10,0.909,2016-03-23,0021501067,DAL @ POR,240,11,17,-6,103,47,22015,8,DAL,1610612742,Dallas Mavericks,17,1,L
500,30,6,36,30,9,0.3,87,42,0.483,18,14,0.778,2016-03-14,0021500988,DAL @ CHA,240,6,26,11,107,42,22015,9,DAL,1610612742,Dallas Mavericks,15,1,W
544,18,2,37,25,5,0.2,97,42,0.433,22,17,0.773,2016-01-20,0021500637,DAL vs. MIN,265,9,15,12,106,46,22015,11,DAL,1610612742,Dallas Mavericks,12,1,W
563,20,4,40,27,14,0.519,82,42,0.512,20,16,0.8,2015-12-30,0021500480,DAL vs. GSW,240,12,19,23,114,52,22015,6,DAL,1610612742,Dallas Mavericks,15,1,W
594,23,3,36,24,11,0.458,76,42,0.553,30,23,0.767,2015-11-11,0021500118,DAL vs. LAC,240,8,29,10,118,44,22015,8,DAL,1610612742,Dallas Mavericks,14,1,W
647,25,8,35,29,9,0.31,93,41,0.441,22,21,0.955,2016-03-18,0021501026,DAL vs. GSW,240,11,15,-18,112,46,22015,4,DAL,1610612742,Dallas Mavericks,13,1,L
651,30,1,33,22,8,0.364,85,41,0.482,18,15,0.833,2016-03-12,0021500973,DAL vs. IND,240,7,21,-7,105,40,22015,7,DAL,1610612742,Dallas Mavericks,14,1,L
660,29,8,38,41,16,0.39,93,41,0.441,20,16,0.8,2016-03-06,0021500933,DAL @ DEN,265,8,19,-2,114,46,22015,5,DAL,1610612742,Dallas Mavericks,12,1,L
677,23,3,34,34,13,0.382,85,41,0.482,36,34,0.944,2016-02-21,0021500830,DAL vs. PHI,240,14,19,26,129,48,22015,8,DAL,1610612742,Dallas Mavericks,11,1,W
865,24,6,26,33,10,0.303,87,40,0.46,18,16,0.889,2016-01-22,0021500651,DAL vs. OKC,240,7,15,-3,106,33,22015,9,DAL,1610612742,Dallas Mavericks,8,1,L
867,23,2,40,34,16,0.471,93,40,0.43,24,22,0.917,2016-01-18,0021500623,DAL vs. BOS,265,11,21,5,118,51,22015,4,DAL,1610612742,Dallas Mavericks,14,1,W
889,24,1,26,33,16,0.485,87,40,0.46,28,22,0.786,2015-12-26,0021500449,DAL vs. CHI,240,16,25,7,118,42,22015,10,DAL,1610612742,Dallas Mavericks,12,1,W
893,23,7,30,29,11,0.379,92,40,0.435,11,8,0.727,2015-12-22,0021500421,DAL @ TOR,240,4,25,-4,99,34,22015,8,DAL,1610612742,Dallas Mavericks,6,1,L
944,20,2,36,24,9,0.375,84,40,0.476,22,18,0.818,2015-11-07,0021500088,DAL vs. NOP,240,6,17,9,107,42,22015,5,DAL,1610612742,Dallas Mavericks,11,1,W
952,28,4,41,30,11,0.367,87,40,0.46,16,12,0.75,2015-11-01,0021500045,DAL @ LAL,240,8,22,10,103,49,22015,5,DAL,1610612742,Dallas Mavericks,11,1,W
954,24,3,42,21,10,0.476,85,40,0.471,31,21,0.677,2015-10-28,0021500014,DAL @ PHX,240,6,25,16,111,48,22015,7,DAL,1610612742,Dallas Mavericks,8,1,W
975,18,5,40,24,8,0.333,85,39,0.459,14,12,0.857,2016-04-01,0021501129,DAL @ DET,240,8,18,9,98,48,22015,4,DAL,1610612742,Dallas Mavericks,10,1,W
1009,25,2,33,30,9,0.3,86,39,0.453,11,9,0.818,2016-03-09,0021500954,DAL vs. DET,240,7,19,-6,96,40,22015,6,DAL,1610612742,Dallas Mavericks,10,1,L
1071,25,7,37,28,11,0.393,79,39,0.494,22,18,0.818,2016-01-12,0021500575,DAL vs. CLE,265,7,16,-3,107,44,22015,4,DAL,1610612742,Dallas Mavericks,16,1,L
1129,24,5,26,28,8,0.286,83,39,0.47,17,16,0.941,2015-11-20,0021500184,DAL vs. UTA,240,8,19,9,102,34,22015,10,DAL,1610612742,Dallas Mavericks,9,1,W
1139,20,4,36,20,5,0.25,88,39,0.443,26,22,0.846,2015-11-10,0021500112,DAL @ NOP,240,8,17,-15,105,44,22015,4,DAL,1610612742,Dallas Mavericks,13,1,L
1215,26,1,33,38,15,0.395,88,38,0.432,33,23,0.697,2016-02-06,0021500765,DAL @ MEM,265,9,21,4,114,42,22015,6,DAL,1610612742,Dallas Mavericks,6,1,W
1265,25,2,28,22,10,0.455,84,38,0.452,26,17,0.654,2015-12-28,0021500464,DAL vs. MIL,240,6,15,10,103,34,22015,9,DAL,1610612742,Dallas Mavericks,4,1,W
1288,17,1,36,32,12,0.375,77,38,0.494,21,16,0.762,2015-12-14,0021500363,DAL vs. PHX,240,5,22,10,104,41,22015,12,DAL,1610612742,Dallas Mavericks,16,1,W
1290,23,3,35,33,14,0.424,89,38,0.427,24,21,0.875,2015-12-12,0021500350,DAL vs. WAS,240,11,12,-3,111,46,22015,5,DAL,1610612742,Dallas Mavericks,13,1,L
1298,25,4,44,31,16,0.516,76,38,0.5,27,24,0.889,2015-12-06,0021500302,DAL @ WAS,240,6,17,12,116,50,22015,5,DAL,1610612742,Dallas Mavericks,16,1,W
1396,24,7,28,22,7,0.318,79,37,0.468,19,17,0.895,2016-03-16,0021501005,DAL @ CLE,240,4,18,-1,98,32,22015,6,DAL,1610612742,Dallas Mavericks,11,1,L
1439,23,6,39,41,19,0.463,89,37,0.416,18,11,0.611,2016-02-19,0021500805,DAL @ ORL,265,6,12,-6,104,45,22015,8,DAL,1610612742,Dallas Mavericks,18,1,L
1456,22,5,39,21,8,0.381,80,37,0.463,15,9,0.6,2016-01-29,0021500702,DAL vs. BKN,240,10,17,12,91,49,22015,6,DAL,1610612742,Dallas Mavericks,14,1,W
1476,22,6,41,28,7,0.25,87,37,0.425,22,19,0.864,2016-01-06,0021500531,DAL @ NOP,240,11,18,9,100,52,22015,7,DAL,1610612742,Dallas Mavericks,10,1,W
1512,21,3,36,31,13,0.419,82,37,0.451,20,17,0.85,2015-12-07,0021500307,DAL @ NYK,240,7,14,7,104,43,22015,7,DAL,1610612742,Dallas Mavericks,9,1,W
1519,23,5,31,29,8,0.276,81,37,0.457,20,14,0.7,2015-12-04,0021500287,DAL vs. HOU,240,11,17,-4,96,42,22015,8,DAL,1610612742,Dallas Mavericks,18,1,L
1537,22,7,32,20,7,0.35,72,37,0.514,35,25,0.714,2015-11-18,0021500168,DAL @ BOS,240,7,22,4,106,39,22015,7,DAL,1610612742,Dallas Mavericks,17,1,W
1573,19,2,37,32,11,0.344,81,36,0.444,22,18,0.818,2016-04-11,0021501210,DAL @ UTA,240,10,15,9,101,47,22015,7,DAL,1610612742,Dallas Mavericks,9,1,W
1593,23,6,25,32,11,0.344,88,36,0.409,15,14,0.933,2016-03-28,0021501103,DAL @ DEN,240,9,20,9,97,34,22015,14,DAL,1610612742,Dallas Mavericks,4,1,W
1630,24,1,30,29,11,0.379,75,36,0.48,41,36,0.878,2016-02-09,0021500787,DAL vs. UTA,265,6,21,-2,119,36,22015,5,DAL,1610612742,Dallas Mavericks,11,1,L
1646,17,4,28,30,15,0.5,79,36,0.456,22,17,0.773,2016-01-24,0021500665,DAL @ HOU,240,8,20,-11,104,36,22015,4,DAL,1610612742,Dallas Mavericks,16,1,L
1662,20,3,28,20,6,0.3,77,36,0.468,21,15,0.714,2016-01-10,0021500557,DAL @ MIN,240,11,19,6,93,39,22015,7,DAL,1610612742,Dallas Mavericks,15,1,W
1669,20,2,30,26,10,0.385,83,36,0.434,19,16,0.842,2016-01-02,0021500501,DAL vs. NOP,240,3,17,-7,98,33,22015,10,DAL,1610612742,Dallas Mavericks,13,1,L
1703,18,3,31,31,7,0.226,100,36,0.36,19,16,0.842,2015-12-09,0021500328,DAL vs. ATL,240,20,15,-3,95,51,22015,7,DAL,1610612742,Dallas Mavericks,9,1,L
1715,22,3,31,37,9,0.243,84,36,0.429,22,17,0.773,2015-11-30,0021500260,DAL @ SAC,240,9,30,-14,98,40,22015,8,DAL,1610612742,Dallas Mavericks,16,1,L
1769,18,1,28,25,8,0.32,85,35,0.412,17,13,0.765,2016-03-30,0021501117,DAL vs. NYK,240,14,15,2,91,42,22015,7,DAL,1610612742,Dallas Mavericks,15,1,W
1809,26,4,29,28,9,0.321,86,35,0.407,30,24,0.8,2016-02-24,0021500852,DAL vs. OKC,240,13,21,-13,103,42,22015,10,DAL,1610612742,Dallas Mavericks,10,1,L
1843,27,5,26,44,14,0.318,84,35,0.417,16,11,0.688,2016-01-08,0021500545,DAL @ MIL,240,16,21,-1,95,42,22015,6,DAL,1610612742,Dallas Mavericks,16,1,L
1911,22,2,41,30,6,0.2,97,35,0.361,15,12,0.8,2015-10-29,0021500020,DAL @ LAC,240,14,26,-16,88,55,22015,4,DAL,1610612742,Dallas Mavericks,13,1,L
1959,18,5,38,20,8,0.4,87,34,0.391,19,14,0.737,2016-02-03,0021500741,DAL vs. MIA,240,8,16,-3,90,46,22015,4,DAL,1610612742,Dallas Mavericks,4,1,L
