,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,GAME_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,REB,SEASON_ID,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,VIDEO_AVAILABLE,WL
497,26,4,36,28,10,0.357,80,42,0.525,26,21,0.808,2016-03-19,0021501031,OKC @ IND,240,9,25,4,115,45,22015,8,OKC,1610612760,Oklahoma City Thunder,18,1,W
524,28,4,39,26,5,0.192,96,42,0.438,10,9,0.9,2016-02-19,0021500812,OKC vs. IND,240,9,21,-3,98,48,22015,6,OKC,1610612760,Oklahoma City Thunder,13,1,L
530,23,5,24,33,15,0.455,85,42,0.494,30,23,0.767,2016-02-08,0021500783,OKC @ PHX,240,14,29,16,122,38,22015,8,OKC,1610612760,Oklahoma City Thunder,14,1,W
562,29,5,25,21,7,0.333,80,42,0.525,24,19,0.792,2015-12-31,0021500488,OKC vs. PHX,240,12,14,4,110,37,22015,12,OKC,1610612760,Oklahoma City Thunder,13,1,W
583,22,10,30,27,11,0.407,77,42,0.545,18,16,0.889,2015-11-23,0021500208,OKC @ UTA,240,6,31,22,111,36,22015,12,OKC,1610612760,Oklahoma City Thunder,17,1,W
610,21,4,34,19,7,0.368,86,42,0.488,22,21,0.955,2015-10-28,0021500013,OKC vs. SAS,240,11,19,6,112,45,22015,7,OKC,1610612760,Oklahoma City Thunder,19,1,W
636,29,5,41,26,11,0.423,86,41,0.477,32,26,0.813,2016-03-28,0021501098,OKC @ TOR,240,12,22,19,119,53,22015,7,OKC,1610612760,Oklahoma City Thunder,10,1,W
644,22,7,33,35,8,0.229,91,41,0.451,29,21,0.724,2016-03-22,0021501054,OKC vs. HOU,240,13,17,4,111,46,22015,10,OKC,1610612760,Oklahoma City Thunder,13,1,W
691,23,7,46,19,8,0.421,86,41,0.477,30,26,0.867,2016-01-29,0021500701,OKC vs. HOU,240,11,29,8,116,57,22015,6,OKC,1610612760,Oklahoma City Thunder,19,1,W
697,30,5,36,28,6,0.214,97,41,0.423,30,22,0.733,2016-01-19,0021500627,OKC @ DEN,240,16,28,6,110,52,22015,11,OKC,1610612760,Oklahoma City Thunder,13,1,W
748,26,7,38,24,10,0.417,78,41,0.526,21,18,0.857,2015-11-25,0021500223,OKC vs. BKN,240,4,11,11,110,42,22015,11,OKC,1610612760,Oklahoma City Thunder,19,1,W
755,22,6,32,24,10,0.417,81,41,0.506,31,22,0.71,2015-11-16,0021500155,OKC @ MEM,240,12,28,-8,114,44,22015,7,OKC,1610612760,Oklahoma City Thunder,19,1,L
825,22,4,35,20,4,0.2,86,40,0.465,27,22,0.815,2016-03-03,0021500911,OKC @ GSW,240,11,18,-15,106,46,22015,3,OKC,1610612760,Oklahoma City Thunder,14,1,L
869,24,8,31,22,7,0.318,88,40,0.455,12,12,1.0,2016-01-17,0021500611,OKC vs. MIA,240,13,13,25,99,44,22015,11,OKC,1610612760,Oklahoma City Thunder,14,1,W
895,21,4,34,17,4,0.235,85,40,0.471,20,16,0.8,2015-12-21,0021500418,OKC @ LAC,240,10,16,1,100,44,22015,10,OKC,1610612760,Oklahoma City Thunder,11,1,W
951,17,9,41,23,10,0.435,84,40,0.476,22,15,0.682,2015-11-02,0021500049,OKC @ HOU,240,14,24,-5,105,55,22015,7,OKC,1610612760,Oklahoma City Thunder,25,1,L
963,24,5,31,32,13,0.406,81,39,0.481,28,21,0.75,2016-04-09,0021501193,OKC @ SAC,240,13,25,-2,112,44,22015,6,OKC,1610612760,Oklahoma City Thunder,21,1,L
1016,22,8,45,35,10,0.286,98,39,0.398,11,10,0.909,2016-03-02,0021500907,OKC @ LAC,240,18,21,-5,98,63,22015,3,OKC,1610612760,Oklahoma City Thunder,17,1,L
1064,28,3,37,24,9,0.375,83,39,0.47,30,22,0.733,2016-01-20,0021500636,OKC vs. CHA,240,14,16,14,109,51,22015,9,OKC,1610612760,Oklahoma City Thunder,20,1,W
1072,21,3,33,22,9,0.409,84,39,0.464,18,14,0.778,2016-01-12,0021500574,OKC @ MIN,240,8,21,5,101,41,22015,10,OKC,1610612760,Oklahoma City Thunder,18,1,W
1081,23,9,28,29,10,0.345,89,39,0.438,23,16,0.696,2016-01-04,0021500517,OKC vs. SAC,240,11,27,-12,104,39,22015,7,OKC,1610612760,Oklahoma City Thunder,15,1,L
1104,24,2,42,17,9,0.529,80,39,0.488,26,20,0.769,2015-12-10,0021500331,OKC vs. ATL,240,10,16,13,107,52,22015,6,OKC,1610612760,Oklahoma City Thunder,14,1,W
1135,20,13,39,25,8,0.32,97,39,0.402,21,16,0.762,2015-11-13,0021500134,OKC vs. PHI,240,16,19,17,102,55,22015,9,OKC,1610612760,Oklahoma City Thunder,13,1,W
1146,26,10,30,23,8,0.348,82,39,0.476,14,12,0.857,2015-11-04,0021500066,OKC vs. TOR,240,11,29,-5,98,41,22015,8,OKC,1610612760,Oklahoma City Thunder,19,1,L
1160,21,5,35,27,7,0.259,82,38,0.463,32,27,0.844,2016-04-03,0021501145,OKC @ HOU,240,15,21,-8,110,50,22015,5,OKC,1610612760,Oklahoma City Thunder,21,1,L
1245,24,5,41,33,15,0.455,82,38,0.463,29,17,0.586,2016-01-13,0021500582,OKC vs. DAL,240,13,26,19,108,54,22015,11,OKC,1610612760,Oklahoma City Thunder,18,1,W
1256,20,6,39,17,8,0.471,83,38,0.458,33,28,0.848,2016-01-06,0021500534,OKC vs. MEM,240,13,23,18,112,52,22015,3,OKC,1610612760,Oklahoma City Thunder,16,1,W
1283,13,8,37,14,2,0.143,79,38,0.481,37,28,0.757,2015-12-16,0021500378,OKC vs. POR,240,14,20,16,106,51,22015,6,OKC,1610612760,Oklahoma City Thunder,19,1,W
1319,19,4,34,17,7,0.412,85,38,0.447,40,27,0.675,2015-11-18,0021500171,OKC vs. NOP,240,16,16,7,110,50,22015,6,OKC,1610612760,Oklahoma City Thunder,14,1,W
1339,21,8,35,13,5,0.385,84,38,0.452,20,17,0.85,2015-11-05,0021500070,OKC @ CHI,240,9,18,-6,98,44,22015,2,OKC,1610612760,Oklahoma City Thunder,9,1,L
1435,22,7,25,21,5,0.238,90,37,0.411,19,13,0.684,2016-02-21,0021500824,OKC vs. CLE,240,14,23,-23,92,39,22015,9,OKC,1610612760,Oklahoma City Thunder,10,1,L
1472,23,6,34,21,10,0.476,76,37,0.487,36,26,0.722,2016-01-10,0021500564,OKC @ POR,240,8,16,-5,110,42,22015,8,OKC,1610612760,Oklahoma City Thunder,19,1,L
1493,20,3,30,24,6,0.25,96,37,0.385,23,16,0.696,2015-12-25,0021500437,OKC vs. CHI,240,18,15,-9,96,48,22015,12,OKC,1610612760,Oklahoma City Thunder,14,1,L
1507,14,2,34,17,6,0.353,79,37,0.468,16,14,0.875,2015-12-11,0021500341,OKC @ UTA,240,11,19,4,94,45,22015,4,OKC,1610612760,Oklahoma City Thunder,13,1,W
1524,19,8,35,19,7,0.368,93,37,0.398,22,19,0.864,2015-11-30,0021500256,OKC @ ATL,240,13,19,-6,100,48,22015,8,OKC,1610612760,Oklahoma City Thunder,13,1,L
1532,19,9,46,24,7,0.292,79,37,0.468,26,22,0.846,2015-11-27,0021500234,OKC vs. DET,240,12,19,16,103,58,22015,2,OKC,1610612760,Oklahoma City Thunder,19,1,W
1606,15,7,38,27,6,0.222,84,36,0.429,25,18,0.72,2016-03-11,0021500968,OKC vs. MIN,240,16,24,-3,96,54,22015,3,OKC,1610612760,Oklahoma City Thunder,24,1,L
1634,22,5,38,22,7,0.318,85,36,0.424,37,29,0.784,2016-02-06,0021500769,OKC @ GSW,240,12,18,-8,108,50,22015,10,OKC,1610612760,Oklahoma City Thunder,17,1,L
1756,18,5,37,25,6,0.24,87,35,0.402,25,22,0.88,2016-04-12,0021501215,OKC @ SAS,265,18,23,-4,98,55,22015,7,OKC,1610612760,Oklahoma City Thunder,21,1,L
1848,20,15,43,23,9,0.391,79,35,0.443,37,30,0.811,2016-01-02,0021500497,OKC @ CHA,240,10,27,19,109,53,22015,2,OKC,1610612760,Oklahoma City Thunder,14,1,W
1863,23,7,27,20,6,0.3,74,35,0.473,28,24,0.857,2015-12-17,0021500384,OKC @ CLE,240,9,20,-4,100,36,22015,7,OKC,1610612760,Oklahoma City Thunder,12,1,L
1867,18,13,34,21,7,0.333,79,35,0.443,30,27,0.9,2015-12-13,0021500356,OKC vs. UTA,265,8,18,6,104,42,22015,7,OKC,1610612760,Oklahoma City Thunder,10,1,W
1872,18,6,43,22,6,0.273,86,35,0.407,31,22,0.71,2015-12-06,0021500303,OKC vs. SAC,240,19,22,3,98,62,22015,8,OKC,1610612760,Oklahoma City Thunder,21,1,W
1875,15,1,35,16,4,0.25,79,35,0.443,24,21,0.875,2015-12-03,0021500277,OKC @ MIA,240,9,18,-2,95,44,22015,5,OKC,1610612760,Oklahoma City Thunder,16,1,L
1890,12,4,28,29,3,0.103,92,35,0.38,23,17,0.739,2015-11-20,0021500183,OKC vs. NYK,240,21,19,-3,90,49,22015,9,OKC,1610612760,Oklahoma City Thunder,15,1,L
2182,27,8,41,25,7,0.28,76,32,0.421,43,33,0.767,2016-03-06,0021500930,OKC @ MIL,240,14,23,8,104,55,22015,5,OKC,1610612760,Oklahoma City Thunder,22,1,W
2259,16,7,31,21,6,0.286,82,31,0.378,22,14,0.636,2016-03-29,0021501110,OKC @ DET,240,14,21,-6,82,45,22015,10,OKC,1610612760,Oklahoma City Thunder,19,1,L
2270,18,2,38,18,2,0.111,81,31,0.383,25,21,0.84,2016-03-12,0021500979,OKC @ SAS,240,18,23,-8,85,56,22015,7,OKC,1610612760,Oklahoma City Thunder,19,1,L
2434,18,6,24,25,6,0.24,77,28,0.364,29,23,0.793,2015-11-15,0021500149,OKC vs. BOS,240,10,20,-15,85,34,22015,10,OKC,1610612760,Oklahoma City Thunder,18,1,L
7,28,4,40,30,17,0.567,97,52,0.536,23,16,0.696,2016-02-19,0021500815,POR vs. GSW,240,8,21,32,137,48,22015,12,POR,1610612757,Portland Trail Blazers,13,1,W
89,34,3,42,35,17,0.486,84,47,0.56,11,10,0.909,2016-03-12,0021500982,POR vs. ORL,240,9,20,37,121,51,22015,2,POR,1610612757,Portland Trail Blazers,15,1,W
108,26,1,28,31,10,0.323,93,47,0.505,22,17,0.773,2016-01-23,0021500662,POR vs. LAL,240,14,22,18,121,42,22015,12,POR,1610612757,Portland Trail Blazers,9,1,W
113,26,5,30,35,15,0.429,93,47,0.505,11,7,0.636,2016-01-15,0021500596,POR @ BKN,240,12,18,12,116,42,22015,7,POR,1610612757,Portland Trail Blazers,9,1,W
216,24,4,38,20,7,0.35,92,45,0.489,16,12,0.75,2016-01-29,0021500705,POR vs. CHA,240,13,21,18,109,51,22015,10,POR,1610612757,Portland Trail Blazers,11,1,W
237,23,3,37,34,12,0.353,96,45,0.469,7,4,0.571,2015-12-11,0021500343,POR @ PHX,240,14,14,10,106,51,22015,7,POR,1610612757,Portland Trail Blazers,12,1,W
287,22,6,29,29,10,0.345,89,44,0.494,20,14,0.7,2016-02-08,0021500781,POR @ MEM,265,8,23,6,112,37,22015,9,POR,1610612757,Portland Trail Blazers,13,1,W
297,28,8,38,30,9,0.3,90,44,0.489,19,15,0.789,2016-01-26,0021500682,POR vs. SAC,240,10,23,15,112,48,22015,6,POR,1610612757,Portland Trail Blazers,13,1,W
327,26,3,33,36,18,0.5,85,44,0.518,20,17,0.85,2015-12-03,0021500281,POR vs. IND,240,15,20,12,123,48,22015,11,POR,1610612757,Portland Trail Blazers,16,1,W
340,29,3,33,30,15,0.5,87,44,0.506,20,12,0.6,2015-11-05,0021500074,POR vs. MEM,240,14,19,19,115,47,22015,3,POR,1610612757,Portland Trail Blazers,9,1,W
343,22,4,45,32,12,0.375,88,44,0.5,14,12,0.857,2015-10-28,0021500015,POR vs. NOP,240,6,21,18,112,51,22015,7,POR,1610612757,Portland Trail Blazers,12,1,W
349,32,6,30,33,15,0.455,84,43,0.512,24,19,0.792,2016-04-06,0021501171,POR vs. OKC,240,9,23,5,120,39,22015,11,POR,1610612757,Portland Trail Blazers,15,1,W
412,25,2,39,31,17,0.548,84,43,0.512,11,5,0.455,2016-01-18,0021500617,POR @ WAS,240,9,24,10,108,48,22015,5,POR,1610612757,Portland Trail Blazers,15,1,W
460,27,8,36,25,8,0.32,87,43,0.494,17,13,0.765,2015-11-22,0021500201,POR @ LAL,240,7,18,14,107,43,22015,7,POR,1610612757,Portland Trail Blazers,10,1,W
496,25,4,30,46,18,0.391,104,42,0.404,28,18,0.643,2016-03-20,0021501037,POR @ DAL,265,22,22,-12,120,52,22015,9,POR,1610612757,Portland Trail Blazers,15,1,L
555,27,4,32,44,19,0.432,100,42,0.42,14,12,0.857,2016-01-10,0021500564,POR vs. OKC,240,20,28,5,115,52,22015,7,POR,1610612757,Portland Trail Blazers,17,1,W
630,21,4,37,15,10,0.667,79,41,0.519,23,18,0.783,2016-04-02,0021501142,POR vs. MIA,240,8,19,17,110,45,22015,9,POR,1610612757,Portland Trail Blazers,16,1,W
633,26,10,35,34,14,0.412,90,41,0.456,27,20,0.741,2016-03-31,0021501127,POR vs. BOS,240,15,20,7,116,50,22015,9,POR,1610612757,Portland Trail Blazers,16,1,W
655,24,4,40,24,10,0.417,89,41,0.461,31,24,0.774,2016-03-08,0021500948,POR vs. WAS,265,13,27,7,116,53,22015,2,POR,1610612757,Portland Trail Blazers,20,1,W
668,19,7,37,24,14,0.583,81,41,0.506,21,15,0.714,2016-02-28,0021500880,POR @ IND,240,8,20,9,111,45,22015,4,POR,1610612757,Portland Trail Blazers,13,1,W
685,21,2,33,28,8,0.286,89,41,0.461,34,26,0.765,2016-02-10,0021500800,POR vs. HOU,240,16,27,13,116,49,22015,11,POR,1610612757,Portland Trail Blazers,13,1,W
696,23,4,37,31,9,0.29,94,41,0.436,11,7,0.636,2016-01-20,0021500639,POR vs. ATL,240,13,18,-6,98,50,22015,5,POR,1610612757,Portland Trail Blazers,13,1,L
717,22,6,35,32,12,0.375,87,41,0.471,20,16,0.8,2015-12-30,0021500482,POR vs. DEN,240,12,18,7,110,47,22015,8,POR,1610612757,Portland Trail Blazers,15,1,W
719,28,3,39,22,9,0.409,89,41,0.461,19,14,0.737,2015-12-26,0021500453,POR vs. CLE,240,10,12,29,105,49,22015,9,POR,1610612757,Portland Trail Blazers,9,1,W
736,15,0,25,21,6,0.286,89,41,0.461,29,22,0.759,2015-12-12,0021500352,POR vs. NYK,240,14,22,-2,110,39,22015,4,POR,1610612757,Portland Trail Blazers,8,1,L
747,24,1,37,40,15,0.375,100,41,0.41,17,15,0.882,2015-12-01,0021500267,POR vs. DAL,265,13,23,-3,112,50,22015,6,POR,1610612757,Portland Trail Blazers,16,1,L
761,24,2,33,25,9,0.36,76,41,0.539,18,12,0.667,2015-11-08,0021500098,POR vs. DET,240,7,22,-17,103,40,22015,5,POR,1610612757,Portland Trail Blazers,23,1,L
764,11,7,35,25,11,0.44,77,41,0.532,32,15,0.469,2015-11-04,0021500068,POR @ UTA,240,13,25,16,108,48,22015,5,POR,1610612757,Portland Trail Blazers,19,1,W
765,18,6,35,30,9,0.3,89,41,0.461,20,15,0.75,2015-11-02,0021500050,POR @ MIN,240,11,27,5,106,46,22015,5,POR,1610612757,Portland Trail Blazers,16,1,W
779,19,4,26,24,9,0.375,80,40,0.5,18,16,0.889,2016-04-09,0021501192,POR vs. MIN,240,11,20,-1,105,37,22015,2,POR,1610612757,Portland Trail Blazers,19,1,L
783,20,7,30,31,12,0.387,93,40,0.43,27,23,0.852,2016-04-05,0021501162,POR @ SAC,240,19,19,8,115,49,22015,12,POR,1610612757,Portland Trail Blazers,14,1,W
792,19,8,35,27,7,0.259,89,40,0.449,25,22,0.88,2016-03-23,0021501067,POR vs. DAL,240,11,12,6,109,46,22015,12,POR,1610612757,Portland Trail Blazers,14,1,W
836,24,6,33,23,10,0.435,80,40,0.5,25,22,0.88,2016-02-23,0021500844,POR vs. BKN,240,7,18,8,112,40,22015,6,POR,1610612757,Portland Trail Blazers,15,1,W
884,23,3,34,23,10,0.435,78,40,0.513,32,22,0.688,2016-01-03,0021500509,POR @ DEN,240,7,34,6,112,41,22015,4,POR,1610612757,Portland Trail Blazers,11,1,W
910,21,2,26,26,11,0.423,79,40,0.506,16,9,0.563,2015-12-08,0021500313,POR @ CLE,240,10,25,-5,100,36,22015,3,POR,1610612757,Portland Trail Blazers,19,1,L
957,19,8,32,36,11,0.306,89,39,0.438,22,18,0.818,2016-04-13,0021501230,POR vs. DEN,240,13,19,8,107,45,22015,11,POR,1610612757,Portland Trail Blazers,17,1,W
996,23,6,35,22,10,0.455,89,39,0.438,30,22,0.733,2016-03-17,0021501018,POR @ SAS,240,14,22,-8,110,49,22015,5,POR,1610612757,Portland Trail Blazers,13,1,L
1014,14,3,26,27,11,0.407,83,39,0.47,35,26,0.743,2016-03-04,0021500916,POR @ TOR,240,10,35,-2,115,36,22015,5,POR,1610612757,Portland Trail Blazers,12,1,L
1030,20,6,25,32,12,0.375,90,39,0.433,38,25,0.658,2016-02-21,0021500832,POR vs. UTA,240,23,21,4,115,48,22015,7,POR,1610612757,Portland Trail Blazers,14,1,W
1048,25,7,39,31,11,0.355,85,39,0.459,25,18,0.72,2016-02-02,0021500733,POR vs. MIL,240,10,23,12,107,49,22015,6,POR,1610612757,Portland Trail Blazers,15,1,W
1070,25,10,37,26,11,0.423,88,39,0.443,15,10,0.667,2016-01-13,0021500584,POR vs. UTA,240,17,20,14,99,54,22015,7,POR,1610612757,Portland Trail Blazers,13,1,W
1094,23,0,32,34,13,0.382,80,39,0.488,22,18,0.818,2015-12-20,0021500404,POR @ MIA,240,10,24,-7,109,42,22015,7,POR,1610612757,Portland Trail Blazers,19,1,L
1112,23,3,32,20,10,0.5,77,39,0.506,30,21,0.7,2015-12-05,0021500294,POR @ MIN,240,8,21,6,109,40,22015,7,POR,1610612757,Portland Trail Blazers,15,1,W
1136,26,3,26,22,9,0.409,88,39,0.443,23,14,0.609,2015-11-11,0021500123,POR vs. SAS,240,10,15,-12,101,36,22015,6,POR,1610612757,Portland Trail Blazers,9,1,L
1159,23,4,26,24,9,0.375,85,38,0.447,33,26,0.788,2016-04-03,0021501152,POR @ GSW,240,11,16,-25,111,37,22015,8,POR,1610612757,Portland Trail Blazers,13,1,L
1173,25,10,37,29,14,0.483,80,38,0.475,18,15,0.833,2016-03-28,0021501105,POR vs. SAC,240,5,23,12,105,42,22015,6,POR,1610612757,Portland Trail Blazers,19,1,W
1176,21,5,45,25,8,0.32,91,38,0.418,30,24,0.8,2016-03-26,0021501091,POR vs. PHI,240,11,21,3,108,56,22015,9,POR,1610612757,Portland Trail Blazers,10,1,W
1202,20,7,39,21,5,0.238,87,38,0.437,27,22,0.815,2016-02-27,0021500871,POR @ CHI,240,8,17,8,103,47,22015,6,POR,1610612757,Portland Trail Blazers,10,1,W
1221,21,6,30,25,10,0.4,81,38,0.469,23,17,0.739,2016-02-04,0021500748,POR vs. TOR,240,10,20,-7,103,40,22015,8,POR,1610612757,Portland Trail Blazers,14,1,L
1253,21,4,33,33,12,0.364,96,38,0.396,28,20,0.714,2016-01-08,0021500548,POR vs. GSW,240,12,17,-20,108,45,22015,12,POR,1610612757,Portland Trail Blazers,9,1,L
1255,21,4,32,26,9,0.346,86,38,0.442,23,13,0.565,2016-01-06,0021500535,POR vs. LAC,240,17,18,-11,98,49,22015,5,POR,1610612757,Portland Trail Blazers,14,1,L
1269,19,5,38,33,10,0.303,92,38,0.413,16,12,0.75,2015-12-27,0021500457,POR @ SAC,240,14,23,4,98,52,22015,13,POR,1610612757,Portland Trail Blazers,18,1,W
1279,24,4,36,24,5,0.208,81,38,0.469,22,16,0.727,2015-12-21,0021500413,POR @ ATL,240,14,20,-9,97,50,22015,5,POR,1610612757,Portland Trail Blazers,19,1,L
1307,24,2,34,30,12,0.4,78,38,0.487,26,20,0.769,2015-11-28,0021500244,POR vs. LAL,240,12,16,12,108,46,22015,5,POR,1610612757,Portland Trail Blazers,16,1,W
1314,16,3,38,25,8,0.32,90,38,0.422,24,18,0.75,2015-11-20,0021500186,POR vs. LAC,240,17,17,11,102,55,22015,8,POR,1610612757,Portland Trail Blazers,14,1,W
1402,20,4,32,36,19,0.528,86,37,0.43,23,19,0.826,2016-03-11,0021500971,POR @ GSW,240,7,23,-16,112,39,22015,4,POR,1610612757,Portland Trail Blazers,11,1,L
1419,17,7,46,30,12,0.4,88,37,0.42,20,18,0.9,2016-03-01,0021500893,POR @ NYK,240,9,18,19,104,55,22015,5,POR,1610612757,Portland Trail Blazers,10,1,W
1429,22,3,29,35,13,0.371,80,37,0.463,22,18,0.818,2016-02-25,0021500859,POR vs. HOU,240,11,30,-14,105,40,22015,4,POR,1610612757,Portland Trail Blazers,21,1,L
