,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_DATE,GAME_ID,MATCHUP,MIN,OREB,PF,PLUS_MINUS,PTS,REB,SEASON_ID,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,VIDEO_AVAILABLE,WL
369,20,8,38,26,7,0.269,107,43,0.402,24,23,0.958,2016-03-02,0021500899,BOS vs. POR,240,19,16,23,116,57,22015,9,BOS,1610612738,Boston Celtics,5,1,W
395,28,6,38,24,10,0.417,86,43,0.5,21,17,0.81,2016-01-29,0021500698,BOS vs. ORL,240,8,20,19,113,46,22015,8,BOS,1610612738,Boston Celtics,12,1,W
400,29,2,36,25,11,0.44,97,43,0.443,19,15,0.789,2016-01-24,0021500656,BOS @ PHI,240,15,17,20,112,51,22015,14,BOS,1610612738,Boston Celtics,17,1,W
406,26,6,30,23,8,0.348,96,43,0.448,21,16,0.762,2016-01-22,0021500646,BOS vs. CHI,240,16,22,9,110,46,22015,14,BOS,1610612738,Boston Celtics,12,1,W
410,30,1,25,26,12,0.462,85,43,0.506,15,11,0.733,2016-01-20,0021500633,BOS @ TOR,240,8,19,-6,109,33,22015,8,BOS,1610612738,Boston Celtics,14,1,L
444,17,2,34,25,10,0.4,89,43,0.483,24,20,0.833,2015-12-16,0021500374,BOS @ DET,240,10,35,-3,116,44,22015,4,BOS,1610612738,Boston Celtics,18,1,L
535,28,7,43,21,7,0.333,96,42,0.438,13,11,0.846,2016-02-03,0021500737,BOS vs. DET,240,6,24,7,102,49,22015,8,BOS,1610612738,Boston Celtics,10,1,W
550,30,5,39,30,14,0.467,96,42,0.438,29,19,0.655,2016-01-15,0021500595,BOS vs. PHX,240,17,19,14,117,56,22015,12,BOS,1610612738,Boston Celtics,13,1,W
554,25,4,35,29,9,0.31,86,42,0.488,26,21,0.808,2016-01-12,0021500571,BOS @ NYK,240,7,20,-6,114,42,22015,5,BOS,1610612738,Boston Celtics,9,1,L
580,28,7,39,33,12,0.364,97,42,0.433,19,15,0.789,2015-11-27,0021500229,BOS vs. WAS,240,19,15,33,111,58,22015,11,BOS,1610612738,Boston Celtics,15,1,W
588,27,7,33,33,11,0.333,103,42,0.408,12,11,0.917,2015-11-13,0021500129,BOS vs. ATL,240,17,18,13,106,50,22015,10,BOS,1610612738,Boston Celtics,10,1,W
628,30,1,41,30,8,0.267,91,41,0.451,22,17,0.773,2016-04-03,0021501153,BOS @ LAL,240,9,25,7,107,50,22015,8,BOS,1610612738,Boston Celtics,12,1,W
632,28,1,33,23,8,0.348,87,41,0.471,30,19,0.633,2016-04-01,0021501136,BOS @ GSW,240,11,14,3,109,44,22015,10,BOS,1610612738,Boston Celtics,14,1,W
654,26,7,31,32,15,0.469,87,41,0.471,24,19,0.792,2016-03-09,0021500953,BOS vs. MEM,240,7,27,20,116,38,22015,9,BOS,1610612738,Boston Celtics,13,1,W
661,20,2,38,20,4,0.2,90,41,0.456,25,19,0.76,2016-03-04,0021500915,BOS vs. NYK,240,13,14,1,105,51,22015,8,BOS,1610612738,Boston Celtics,9,1,W
672,21,3,33,23,5,0.217,84,41,0.488,33,25,0.758,2016-02-25,0021500856,BOS vs. MIL,240,9,21,5,112,42,22015,9,BOS,1610612738,Boston Celtics,16,1,W
693,29,5,34,28,9,0.321,96,41,0.427,24,20,0.833,2016-01-27,0021500685,BOS vs. DEN,240,14,24,8,111,48,22015,15,BOS,1610612738,Boston Celtics,12,1,W
712,22,5,36,21,6,0.286,92,41,0.446,19,15,0.789,2016-01-04,0021500513,BOS @ BKN,240,12,21,9,103,48,22015,10,BOS,1610612738,Boston Celtics,7,1,W
780,26,6,30,28,11,0.393,90,40,0.444,24,16,0.667,2016-04-09,0021501188,BOS @ ATL,240,10,21,-11,107,40,22015,10,BOS,1610612738,Boston Celtics,15,1,L
797,22,6,37,22,7,0.318,85,40,0.471,24,20,0.833,2016-03-21,0021501046,BOS vs. ORL,240,9,16,11,107,46,22015,8,BOS,1610612738,Boston Celtics,15,1,W
809,17,4,26,19,5,0.263,93,40,0.43,27,24,0.889,2016-03-16,0021501003,BOS vs. OKC,240,16,22,-21,109,42,22015,4,BOS,1610612738,Boston Celtics,11,1,L
850,20,2,33,19,3,0.158,90,40,0.444,17,14,0.824,2016-02-02,0021500730,BOS @ NYK,240,12,24,8,97,45,22015,9,BOS,1610612738,Boston Celtics,10,1,W
868,24,3,36,30,12,0.4,94,40,0.426,26,21,0.808,2016-01-18,0021500623,BOS @ DAL,265,13,30,-5,113,49,22015,9,BOS,1610612738,Boston Celtics,12,1,L
875,24,2,35,26,9,0.346,90,40,0.444,20,14,0.7,2016-01-13,0021500580,BOS vs. IND,240,14,18,9,103,49,22015,7,BOS,1610612738,Boston Celtics,19,1,W
904,26,5,39,25,9,0.36,96,40,0.417,10,9,0.9,2015-12-12,0021500345,BOS @ CHA,240,3,13,5,98,42,22015,5,BOS,1610612738,Boston Celtics,5,1,W
912,24,8,36,28,12,0.429,81,40,0.494,24,19,0.792,2015-12-07,0021500312,BOS @ NOP,240,10,18,18,111,46,22015,8,BOS,1610612738,Boston Celtics,17,1,W
920,34,5,34,33,14,0.424,84,40,0.476,24,20,0.833,2015-12-03,0021500282,BOS @ SAC,240,6,32,17,114,40,22015,14,BOS,1610612738,Boston Celtics,16,1,W
1024,26,6,36,16,5,0.313,96,39,0.406,22,18,0.818,2016-02-27,0021500869,BOS vs. MIA,240,12,19,12,101,48,22015,12,BOS,1610612738,Boston Celtics,11,1,W
1036,28,2,31,29,10,0.345,84,39,0.464,24,23,0.958,2016-02-09,0021500786,BOS @ MIL,240,13,23,-1,111,44,22015,11,BOS,1610612738,Boston Celtics,18,1,L
1052,17,2,28,46,16,0.348,93,39,0.419,25,20,0.8,2016-01-31,0021500716,BOS @ ORL,240,13,22,-5,114,41,22015,9,BOS,1610612738,Boston Celtics,11,1,L
1068,27,3,30,29,9,0.31,88,39,0.443,36,32,0.889,2016-01-16,0021500604,BOS @ WAS,240,17,25,2,119,47,22015,7,BOS,1610612738,Boston Celtics,16,1,W
1088,20,1,36,23,4,0.174,84,39,0.464,23,17,0.739,2015-12-26,0021500446,BOS @ DET,240,11,24,6,99,47,22015,6,BOS,1610612738,Boston Celtics,15,1,W
1111,22,3,28,29,12,0.414,86,39,0.453,22,15,0.682,2015-12-05,0021500296,BOS @ SAS,240,11,22,-3,105,39,22015,9,BOS,1610612738,Boston Celtics,14,1,L
1132,25,7,35,23,9,0.391,82,39,0.476,20,13,0.65,2015-11-15,0021500149,BOS @ OKC,240,12,26,15,100,47,22015,12,BOS,1610612738,Boston Celtics,18,1,W
1154,31,7,31,24,8,0.333,85,39,0.459,27,26,0.963,2015-10-28,0021500005,BOS vs. PHI,240,10,23,17,112,41,22015,10,BOS,1610612738,Boston Celtics,17,1,W
1219,21,5,38,20,7,0.35,88,38,0.432,25,21,0.84,2016-02-05,0021500755,BOS @ CLE,240,11,27,1,104,49,22015,6,BOS,1610612738,Boston Celtics,15,1,W
1262,23,5,36,27,7,0.259,88,38,0.432,25,21,0.84,2015-12-30,0021500476,BOS vs. LAL,240,9,20,-8,104,45,22015,7,BOS,1610612738,Boston Celtics,10,1,L
1294,22,4,32,23,5,0.217,92,38,0.413,28,24,0.857,2015-12-09,0021500319,BOS vs. CHI,240,13,22,5,105,45,22015,10,BOS,1610612738,Boston Celtics,12,1,W
1304,23,3,28,20,8,0.4,80,38,0.475,25,21,0.84,2015-11-30,0021500255,BOS @ MIA,240,12,21,10,105,40,22015,15,BOS,1610612738,Boston Celtics,16,1,W
1322,22,1,29,26,8,0.308,92,38,0.413,24,18,0.75,2015-11-18,0021500168,BOS vs. DAL,240,14,28,-4,102,43,22015,12,BOS,1610612738,Boston Celtics,14,1,L
1329,21,6,31,30,7,0.233,86,38,0.442,19,16,0.842,2015-11-10,0021500110,BOS @ MIL,240,14,18,16,99,45,22015,11,BOS,1610612738,Boston Celtics,13,1,W
1351,20,3,29,14,5,0.357,86,37,0.43,22,19,0.864,2016-04-13,0021501217,BOS vs. MIA,240,10,20,10,98,39,22015,7,BOS,1610612738,Boston Celtics,7,1,W
1368,20,6,32,24,9,0.375,88,37,0.42,34,26,0.765,2016-03-31,0021501127,BOS @ POR,240,16,25,-7,109,48,22015,12,BOS,1610612738,Boston Celtics,15,1,L
1412,17,1,27,23,10,0.435,80,37,0.463,27,19,0.704,2016-03-05,0021500922,BOS @ CLE,240,10,22,-17,103,37,22015,8,BOS,1610612738,Boston Celtics,14,1,L
1421,27,13,36,18,6,0.333,84,37,0.44,29,20,0.69,2016-02-29,0021500886,BOS vs. UTA,240,11,18,5,100,47,22015,6,BOS,1610612738,Boston Celtics,9,1,W
1473,22,4,28,22,7,0.318,88,37,0.42,23,17,0.739,2016-01-10,0021500560,BOS @ MEM,240,11,28,-3,98,39,22015,17,BOS,1610612738,Boston Celtics,16,1,L
1581,24,7,33,34,10,0.294,87,36,0.414,27,22,0.815,2016-04-06,0021501168,BOS vs. NOP,240,8,20,7,104,41,22015,10,BOS,1610612738,Boston Celtics,10,1,W
1601,18,3,30,21,9,0.429,82,36,0.439,12,10,0.833,2016-03-18,0021501023,BOS @ TOR,240,7,18,-14,91,37,22015,8,BOS,1610612738,Boston Celtics,16,1,L
1603,23,3,33,31,8,0.258,94,36,0.383,22,18,0.818,2016-03-15,0021500997,BOS @ IND,240,17,21,-5,98,50,22015,6,BOS,1610612738,Boston Celtics,14,1,L
1680,18,4,39,20,8,0.4,85,36,0.424,29,20,0.69,2015-12-27,0021500454,BOS vs. NYK,240,12,24,9,100,51,22015,5,BOS,1610612738,Boston Celtics,10,1,W
1685,25,4,39,29,7,0.241,85,36,0.424,26,23,0.885,2015-12-23,0021500423,BOS @ CHA,240,10,23,13,102,49,22015,9,BOS,1610612738,Boston Celtics,14,1,W
1717,28,6,25,27,5,0.185,88,36,0.409,20,14,0.7,2015-11-29,0021500249,BOS @ ORL,240,9,16,-19,91,34,22015,7,BOS,1610612738,Boston Celtics,12,1,L
1770,14,3,32,29,8,0.276,84,35,0.417,27,24,0.889,2016-03-26,0021501090,BOS @ PHX,240,17,23,3,102,49,22015,7,BOS,1610612738,Boston Celtics,19,1,W
1775,24,5,41,20,8,0.4,80,35,0.438,21,13,0.619,2016-03-23,0021501057,BOS vs. TOR,240,7,18,12,91,48,22015,5,BOS,1610612738,Boston Celtics,8,1,W
1844,17,3,36,25,5,0.2,98,35,0.357,22,17,0.773,2016-01-07,0021500537,BOS @ CHI,240,15,19,-9,92,51,22015,11,BOS,1610612738,Boston Celtics,11,1,L
1885,19,2,25,37,14,0.378,82,35,0.427,21,17,0.81,2015-11-22,0021500197,BOS @ BKN,240,10,28,-10,101,35,22015,9,BOS,1610612738,Boston Celtics,17,1,L
1906,20,5,34,27,10,0.37,83,35,0.422,22,18,0.818,2015-11-04,0021500060,BOS @ IND,240,15,22,-2,98,49,22015,7,BOS,1610612738,Boston Celtics,19,1,L
1907,21,5,29,29,6,0.207,98,35,0.357,14,11,0.786,2015-11-01,0021500040,BOS vs. SAS,240,16,23,-8,87,45,22015,10,BOS,1610612738,Boston Celtics,16,1,L
1916,17,1,33,24,8,0.333,89,34,0.382,29,24,0.828,2016-04-11,0021501205,BOS vs. CHA,240,13,17,-14,100,46,22015,6,BOS,1610612738,Boston Celtics,12,1,L
1940,24,3,31,31,8,0.258,91,34,0.374,28,22,0.786,2016-03-11,0021500965,BOS vs. HOU,240,14,17,-4,98,45,22015,14,BOS,1610612738,Boston Celtics,15,1,L
1980,23,5,26,28,6,0.214,91,34,0.374,27,20,0.741,2016-01-06,0021500528,BOS vs. DET,240,13,28,-5,94,39,22015,5,BOS,1610612738,Boston Celtics,10,1,L
1983,17,4,35,32,7,0.219,88,34,0.386,28,22,0.786,2016-01-02,0021500495,BOS vs. BKN,240,16,24,-3,97,51,22015,8,BOS,1610612738,Boston Celtics,14,1,L
1993,19,2,37,23,10,0.435,77,34,0.442,31,23,0.742,2015-12-18,0021500389,BOS vs. ATL,240,6,25,-8,101,43,22015,5,BOS,1610612738,Boston Celtics,22,1,L
2011,23,2,23,21,9,0.429,82,34,0.415,26,20,0.769,2015-11-24,0021500210,BOS @ ATL,240,10,19,-24,97,33,22015,14,BOS,1610612738,Boston Celtics,17,1,L
2249,18,3,28,24,4,0.167,77,32,0.416,32,23,0.719,2015-11-11,0021500116,BOS vs. IND,240,8,26,-11,91,36,22015,10,BOS,1610612738,Boston Celtics,18,1,L
2255,23,3,31,26,7,0.269,85,32,0.376,41,32,0.78,2015-10-30,0021500024,BOS vs. TOR,240,7,28,-10,103,38,22015,14,BOS,1610612738,Boston Celtics,17,1,L
2261,14,4,31,19,7,0.368,89,31,0.348,27,21,0.778,2016-03-28,0021501106,BOS @ LAC,240,18,17,-24,90,49,22015,7,BOS,1610612738,Boston Celtics,16,1,L
2310,18,6,43,29,9,0.31,91,31,0.341,18,13,0.722,2015-11-25,0021500217,BOS vs. PHI,240,11,12,4,84,54,22015,7,BOS,1610612738,Boston Celtics,17,1,W
2337,18,3,26,25,7,0.28,81,30,0.37,36,26,0.722,2016-02-19,0021500817,BOS @ UTA,240,8,31,-18,93,34,22015,8,BOS,1610612738,Boston Celtics,7,1,L
2425,18,6,29,32,9,0.281,87,28,0.322,14,12,0.857,2015-12-15,0021500367,BOS vs. CLE,240,12,11,-12,77,41,22015,6,BOS,1610612738,Boston Celtics,10,1,L
6,28,11,34,12,6,0.5,77,52,0.675,25,19,0.76,2016-03-01,0021500892,MIA vs. CHI,240,4,23,18,129,38,22015,5,MIA,1610612748,Miami Heat,15,1,W
52,25,4,25,16,5,0.313,84,48,0.571,12,9,0.75,2016-03-28,0021501097,MIA vs. BKN,240,7,14,11,110,32,22015,11,MIA,1610612748,Miami Heat,13,1,W
88,24,6,27,17,8,0.471,79,47,0.595,28,22,0.786,2016-03-14,0021500990,MIA vs. DEN,240,6,20,5,124,33,22015,9,MIA,1610612748,Miami Heat,15,1,W
91,30,6,34,18,10,0.556,91,47,0.516,20,14,0.7,2016-03-11,0021500966,MIA @ CHI,240,9,13,22,118,43,22015,14,MIA,1610612748,Miami Heat,8,1,W
99,23,9,48,13,2,0.154,96,47,0.49,28,18,0.643,2016-02-20,0021500820,MIA vs. WAS,240,19,20,20,114,67,22015,2,MIA,1610612748,Miami Heat,8,1,W
136,29,5,29,19,11,0.579,84,46,0.548,23,19,0.826,2016-03-19,0021501033,MIA vs. CLE,240,13,14,21,122,42,22015,7,MIA,1610612748,Miami Heat,12,1,W
159,24,1,42,18,8,0.444,82,46,0.561,9,6,0.667,2016-01-01,0021500491,MIA vs. DAL,240,8,16,24,106,50,22015,4,MIA,1610612748,Miami Heat,13,1,W
181,18,5,30,22,8,0.364,100,45,0.45,21,11,0.524,2016-04-08,0021501179,MIA @ ORL,240,23,23,-3,109,53,22015,6,MIA,1610612748,Miami Heat,13,1,L
218,27,4,32,9,3,0.333,83,45,0.542,10,9,0.9,2016-01-26,0021500678,MIA @ BKN,240,5,20,4,102,37,22015,10,MIA,1610612748,Miami Heat,12,1,W
255,16,2,32,14,4,0.286,92,44,0.478,17,14,0.824,2016-04-07,0021501174,MIA vs. CHI,240,15,20,8,106,47,22015,8,MIA,1610612748,Miami Heat,10,1,W
258,22,4,34,14,9,0.643,84,44,0.524,14,10,0.714,2016-04-05,0021501155,MIA vs. DET,240,7,17,18,107,41,22015,6,MIA,1610612748,Miami Heat,10,1,W
265,21,5,39,19,3,0.158,88,44,0.5,27,22,0.815,2016-03-22,0021501053,MIA @ NOP,240,14,22,14,113,53,22015,5,MIA,1610612748,Miami Heat,13,1,W
282,27,1,36,20,8,0.4,88,44,0.5,28,19,0.679,2016-02-19,0021500808,MIA @ ATL,240,10,12,4,115,46,22015,13,MIA,1610612748,Miami Heat,16,1,W
345,28,3,37,20,6,0.3,77,43,0.558,30,26,0.867,2016-04-10,0021501200,MIA vs. ORL,240,4,16,22,118,41,22015,10,MIA,1610612748,Miami Heat,12,1,W
390,20,12,40,9,0,0.0,94,43,0.457,18,12,0.667,2016-02-05,0021500751,MIA @ CHA,240,8,16,3,98,48,22015,7,MIA,1610612748,Miami Heat,8,1,W
442,26,7,25,23,12,0.522,75,43,0.573,26,18,0.692,2015-12-20,0021500404,MIA vs. POR,240,5,14,7,116,30,22015,11,MIA,1610612748,Miami Heat,12,1,W
485,23,6,31,22,12,0.545,82,42,0.512,17,16,0.941,2016-04-01,0021501135,MIA @ SAC,240,7,22,6,112,38,22015,5,MIA,1610612748,Miami Heat,18,1,W
507,23,8,29,15,6,0.4,80,42,0.525,19,18,0.947,2016-03-09,0021500952,MIA @ MIL,240,10,24,-6,108,39,22015,6,MIA,1610612748,Miami Heat,17,1,L
585,25,7,29,24,7,0.292,89,42,0.472,33,25,0.758,2015-11-19,0021500175,MIA vs. SAC,240,12,15,7,116,41,22015,11,MIA,1610612748,Miami Heat,7,1,W
604,24,5,37,22,9,0.409,86,42,0.488,21,16,0.762,2015-11-01,0021500041,MIA vs. HOU,240,11,16,20,109,48,22015,11,MIA,1610612748,Miami Heat,15,1,W
634,26,13,41,17,3,0.176,86,41,0.477,26,15,0.577,2016-03-30,0021501121,MIA @ LAL,265,14,23,-2,100,55,22015,6,MIA,1610612748,Miami Heat,18,1,L
706,31,4,38,19,7,0.368,91,41,0.451,16,14,0.875,2016-01-11,0021500568,MIA @ GSW,240,9,19,-8,103,47,22015,2,MIA,1610612748,Miami Heat,11,1,L
743,25,6,30,16,5,0.313,69,41,0.594,22,16,0.727,2015-12-07,0021500306,MIA vs. WAS,240,4,18,-11,103,34,22015,5,MIA,1610612748,Miami Heat,17,1,L
791,23,7,33,15,5,0.333,80,40,0.5,33,23,0.697,2016-03-25,0021501075,MIA vs. ORL,240,12,20,11,108,45,22015,9,MIA,1610612748,Miami Heat,14,1,W
806,22,8,33,17,7,0.412,75,40,0.533,24,19,0.792,2016-03-17,0021501014,MIA vs. CHA,240,6,17,-3,106,39,22015,5,MIA,1610612748,Miami Heat,15,1,L
826,25,8,41,17,9,0.529,83,40,0.482,25,19,0.76,2016-03-03,0021500908,MIA vs. PHX,240,7,25,16,108,48,22015,5,MIA,1610612748,Miami Heat,13,1,W
832,25,4,42,8,1,0.125,84,40,0.476,21,17,0.81,2016-02-28,0021500883,MIA @ NYK,240,12,18,17,98,54,22015,9,MIA,1610612748,Miami Heat,16,1,W
835,19,8,35,14,6,0.429,86,40,0.465,31,26,0.839,2016-02-24,0021500848,MIA vs. GSW,240,11,23,-6,112,46,22015,8,MIA,1610612748,Miami Heat,12,1,L
843,21,5,30,12,4,0.333,70,40,0.571,24,17,0.708,2016-02-09,0021500784,MIA vs. SAS,240,1,20,-18,101,31,22015,7,MIA,1610612748,Miami Heat,18,1,L
871,26,13,33,12,4,0.333,81,40,0.494,19,14,0.737,2016-01-15,0021500600,MIA @ DEN,240,9,20,3,98,42,22015,5,MIA,1610612748,Miami Heat,14,1,W
900,16,6,37,21,7,0.333,75,40,0.533,24,17,0.708,2015-12-16,0021500373,MIA @ BKN,240,8,13,6,104,45,22015,4,MIA,1610612748,Miami Heat,12,1,W
902,26,5,39,16,7,0.438,89,40,0.449,15,13,0.867,2015-12-14,0021500360,MIA @ ATL,240,15,16,12,100,54,22015,6,MIA,1610612748,Miami Heat,18,1,W
919,25,3,29,13,3,0.231,81,40,0.494,24,14,0.583,2015-12-03,0021500277,MIA vs. OKC,240,6,14,2,97,35,22015,10,MIA,1610612748,Miami Heat,9,1,W
1015,24,5,39,16,5,0.313,88,39,0.443,36,29,0.806,2016-03-04,0021500914,MIA @ PHI,240,16,19,10,112,55,22015,7,MIA,1610612748,Miami Heat,17,1,W
1053,21,4,37,20,5,0.25,81,39,0.481,26,22,0.846,2016-01-31,0021500715,MIA vs. ATL,240,10,23,18,105,47,22015,10,MIA,1610612748,Miami Heat,18,1,W
1083,27,11,45,23,9,0.391,86,39,0.453,12,10,0.833,2016-01-03,0021500508,MIA @ WAS,240,9,15,22,97,54,22015,8,MIA,1610612748,Miami Heat,13,1,W
1091,13,7,29,18,4,0.222,88,39,0.443,12,10,0.833,2015-12-22,0021500420,MIA vs. DET,240,11,12,-1,92,40,22015,9,MIA,1610612748,Miami Heat,5,1,L
1155,14,10,30,19,2,0.105,88,38,0.432,12,10,0.833,2016-04-13,0021501217,MIA @ BOS,240,14,21,-10,88,44,22015,5,MIA,1610612748,Miami Heat,10,1,L
1156,15,5,31,20,7,0.35,78,38,0.487,22,16,0.727,2016-04-12,0021501213,MIA @ DET,240,8,21,6,99,39,22015,7,MIA,1610612748,Miami Heat,15,1,W
1206,19,8,46,13,2,0.154,100,38,0.38,34,23,0.676,2016-02-22,0021500834,MIA vs. IND,265,20,24,8,101,66,22015,8,MIA,1610612748,Miami Heat,15,1,W
1224,26,3,38,17,6,0.353,85,38,0.447,27,20,0.741,2016-02-02,0021500731,MIA @ HOU,240,13,18,-13,102,51,22015,5,MIA,1610612748,Miami Heat,17,1,L
1275,22,4,29,20,10,0.5,77,38,0.494,23,22,0.957,2015-12-26,0021500444,MIA @ ORL,240,9,10,7,108,38,22015,5,MIA,1610612748,Miami Heat,9,1,W
1331,23,7,32,20,5,0.25,84,38,0.452,27,20,0.741,2015-11-10,0021500108,MIA vs. LAL,240,15,12,13,101,47,22015,7,MIA,1610612748,Miami Heat,12,1,W
1341,13,9,36,28,5,0.179,86,38,0.442,16,11,0.688,2015-11-03,0021500055,MIA vs. ATL,240,13,21,-6,92,49,22015,10,MIA,1610612748,Miami Heat,19,1,L
1391,23,6,30,14,7,0.5,77,37,0.481,12,7,0.583,2016-03-23,0021501063,MIA @ SAS,240,6,16,-24,88,36,22015,8,MIA,1610612748,Miami Heat,15,1,L
1400,19,5,31,25,9,0.36,98,37,0.378,26,21,0.808,2016-03-12,0021500977,MIA @ TOR,265,16,30,-8,104,47,22015,9,MIA,1610612748,Miami Heat,14,1,L
1454,18,11,43,15,2,0.133,88,37,0.42,23,17,0.739,2016-02-03,0021500741,MIA @ DAL,240,11,20,3,93,54,22015,3,MIA,1610612748,Miami Heat,8,1,W
1457,27,9,26,18,7,0.389,74,37,0.5,32,26,0.813,2016-01-29,0021500703,MIA @ MIL,240,8,23,4,107,34,22015,12,MIA,1610612748,Miami Heat,18,1,W
1459,21,3,40,14,3,0.214,81,37,0.457,17,12,0.706,2016-01-25,0021500669,MIA @ CHI,240,6,15,5,89,46,22015,7,MIA,1610612748,Miami Heat,12,1,W
1477,14,4,23,17,2,0.118,82,37,0.451,15,14,0.933,2016-01-06,0021500525,MIA vs. NYK,240,12,16,-8,90,35,22015,2,MIA,1610612748,Miami Heat,13,1,L
1506,18,1,28,22,7,0.318,77,37,0.481,23,19,0.826,2015-12-13,0021500354,MIA vs. MEM,240,7,15,3,100,35,22015,9,MIA,1610612748,Miami Heat,11,1,W
1516,21,9,38,16,7,0.438,68,37,0.544,29,18,0.621,2015-12-05,0021500291,MIA vs. CLE,240,3,25,15,99,41,22015,5,MIA,1610612748,Miami Heat,17,1,W
1559,14,6,35,14,4,0.286,76,37,0.487,25,18,0.72,2015-11-05,0021500071,MIA @ MIN,240,7,19,12,96,42,22015,6,MIA,1610612748,Miami Heat,16,1,W
1611,16,10,38,14,8,0.571,81,36,0.444,30,23,0.767,2016-03-06,0021500935,MIA vs. PHI,240,13,18,5,103,51,22015,7,MIA,1610612748,Miami Heat,13,1,W
1619,19,12,40,13,1,0.077,87,36,0.414,23,16,0.696,2016-02-27,0021500869,MIA @ BOS,240,14,19,-12,89,54,22015,7,MIA,1610612748,Miami Heat,20,1,L
1664,23,6,35,18,7,0.389,73,36,0.493,30,24,0.8,2016-01-08,0021500547,MIA @ PHX,240,6,13,8,103,41,22015,9,MIA,1610612748,Miami Heat,13,1,W
1678,20,8,31,24,10,0.417,78,36,0.462,30,23,0.767,2015-12-28,0021500462,MIA vs. BKN,240,11,23,-6,105,42,22015,9,MIA,1610612748,Miami Heat,14,1,L
1716,21,6,27,17,5,0.294,75,36,0.48,24,18,0.75,2015-11-30,0021500255,MIA vs. BOS,240,11,19,-10,95,38,22015,9,MIA,1610612748,Miami Heat,19,1,L
1727,20,12,41,24,5,0.208,79,36,0.456,30,14,0.467,2015-11-17,0021500161,MIA vs. MIN,240,10,26,-12,91,51,22015,3,MIA,1610612748,Miami Heat,22,1,L
1734,14,11,39,13,4,0.308,77,36,0.468,25,16,0.64,2015-11-12,0021500124,MIA vs. UTA,240,8,20,1,92,47,22015,6,MIA,1610612748,Miami Heat,15,1,W
1742,21,6,33,20,6,0.3,81,36,0.444,13,9,0.692,2015-11-06,0021500080,MIA @ IND,240,7,19,-3,87,40,22015,5,MIA,1610612748,Miami Heat,12,1,L
1753,23,7,39,20,12,0.6,73,36,0.493,21,20,0.952,2015-10-28,0021500008,MIA vs. CHA,240,2,25,10,104,41,22015,5,MIA,1610612748,Miami Heat,13,1,W
1854,23,6,30,29,11,0.379,79,35,0.443,18,9,0.5,2015-12-29,0021500471,MIA @ MEM,265,8,22,-9,90,38,22015,5,MIA,1610612748,Miami Heat,15,1,L
