,AST,BLK,COMMENT,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_ID,MIN,OREB,PF,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,START_POSITION,STL,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TO
0,1.0,2.0,,2.0,2.0,1.0,0.5,7.0,4.0,0.571,3.0,3.0,1.0,0021500835,26:32,0.0,2.0,201949,James Johnson,25.0,12.0,2.0,F,0.0,TOR,Toronto,1610612761,0.0
1,3.0,0.0,,6.0,3.0,0.0,0.0,6.0,2.0,0.333,0.0,0.0,0.0,0021500835,20:06,0.0,4.0,2449,Luis Scola,10.0,4.0,6.0,F,1.0,TOR,Toronto,1610612761,1.0
2,0.0,3.0,,5.0,0.0,0.0,0.0,14.0,9.0,0.643,2.0,2.0,1.0,0021500835,25:18,1.0,1.0,202685,Jonas Valanciunas,14.0,20.0,6.0,C,0.0,TOR,Toronto,1610612761,2.0
3,2.0,0.0,,3.0,3.0,1.0,0.333,17.0,8.0,0.471,7.0,5.0,0.714,0021500835,31:54,0.0,2.0,201942,DeMar DeRozan,23.0,22.0,3.0,G,3.0,TOR,Toronto,1610612761,0.0
4,11.0,0.0,,7.0,4.0,2.0,0.5,13.0,7.0,0.538,6.0,6.0,1.0,0021500835,35:16,4.0,1.0,200768,Kyle Lowry,19.0,22.0,11.0,G,0.0,TOR,Toronto,1610612761,2.0
5,1.0,1.0,,4.0,0.0,0.0,0.0,4.0,4.0,1.0,5.0,2.0,0.4,0021500835,19:21,5.0,4.0,202687,Bismack Biyombo,10.0,10.0,9.0,,0.0,TOR,Toronto,1610612761,0.0
6,6.0,0.0,,1.0,3.0,2.0,0.667,9.0,5.0,0.556,2.0,1.0,0.5,0021500835,24:33,0.0,0.0,202709,Cory Joseph,9.0,13.0,1.0,,2.0,TOR,Toronto,1610612761,0.0
7,1.0,0.0,,2.0,8.0,4.0,0.5,10.0,4.0,0.4,0.0,0.0,0.0,0021500835,20:35,0.0,2.0,203082,Terrence Ross,-1.0,12.0,2.0,,0.0,TOR,Toronto,1610612761,0.0
8,0.0,0.0,,3.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0021500835,26:05,0.0,3.0,202335,Patrick Patterson,14.0,5.0,3.0,,0.0,TOR,Toronto,1610612761,1.0
9,1.0,0.0,,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.0,0.0,0.0,0021500835,3:21,1.0,0.0,1626153,Delon Wright,3.0,2.0,1.0,,1.0,TOR,Toronto,1610612761,0.0
10,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0021500835,3:21,1.0,0.0,203512,Lucas Nogueira,3.0,0.0,1.0,,0.0,TOR,Toronto,1610612761,0.0
