,COMMENT,GAME_ID,MIN,PCT_AST,PCT_BLK,PCT_BLKA,PCT_DREB,PCT_FG3A,PCT_FG3M,PCT_FGA,PCT_FGM,PCT_FTA,PCT_FTM,PCT_OREB,PCT_PF,PCT_PFD,PCT_PTS,PCT_REB,PCT_STL,PCT_TOV,PLAYER_ID,PLAYER_NAME,START_POSITION,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,USG_PCT
0,,0021501214,36:49,0.15,0.0,0.0,0.056,0.261,0.091,0.224,0.207,0.0,0.0,0.167,0.188,0.071,0.167,0.083,0.286,0.167,203917,Nik Stauskas,F,PHI,Philadelphia,1610612755,0.194
1,,0021501214,14:46,0.286,1.0,1.0,0.222,0.2,0.2,0.238,0.222,0.2,0.333,0.0,0.833,0.25,0.231,0.222,0.0,0.25,203924,Jerami Grant,F,PHI,Philadelphia,1610612755,0.237
2,,0021501214,34:13,0.176,0.25,0.0,0.5,0.0,0.0,0.161,0.185,0.471,0.444,0.333,0.308,0.385,0.194,0.455,0.429,0.1,203457,Nerlens Noel,C,PHI,Philadelphia,1610612755,0.184
3,,0021501214,34:25,0.15,0.2,0.25,0.158,0.417,0.5,0.222,0.241,0.316,0.4,0.0,0.154,0.375,0.3,0.12,0.0,0.3,203496,Robert Covington,G,PHI,Philadelphia,1610612755,0.244
4,,0021501214,33:36,0.235,0.0,0.0,0.059,0.143,0.2,0.216,0.296,0.0,0.0,0.2,0.143,0.0,0.247,0.091,0.286,0.273,202397,Ish Smith,G,PHI,Philadelphia,1610612755,0.201
5,,0021501214,30:43,0.133,0.0,0.333,0.063,0.32,0.3,0.224,0.136,0.111,0.0,0.0,0.111,0.143,0.145,0.05,0.25,0.125,203138,Hollis Thompson,,PHI,Philadelphia,1610612755,0.198
6,,0021501214,19:27,0.0,0.667,0.333,0.2,0.063,0.0,0.156,0.2,0.8,0.8,1.0,0.167,0.625,0.267,0.385,0.0,0.0,1626174,Christian Wood,,PHI,Philadelphia,1610612755,0.196
7,,0021501214,21:37,0.4,0.0,0.0,0.25,0.1,0.125,0.158,0.071,0.0,0.0,0.0,0.0,0.0,0.068,0.2,0.0,0.2,204456,TJ McConnell,,PHI,Philadelphia,1610612755,0.142
8,,0021501214,14:24,0.429,0.0,0.5,0.5,0.214,0.2,0.192,0.125,0.0,0.0,0.0,0.0,0.0,0.12,0.4,0.0,0.333,203088,Kendall Marshall,,PHI,Philadelphia,1610612755,0.185
9,DNP - Coach's Decision                  ,0021501214,,,,,,,,,,,,,,,,,,,1882,Elton Brand,,PHI,Philadelphia,1610612755,0.0
10,DND - Left Shoulder Injury              ,0021501214,,,,,,,,,,,,,,,,,,,203477,Isaiah Canaan,,PHI,Philadelphia,1610612755,0.0
11,DND - Right Achilles Strain             ,0021501214,,,,,,,,,,,,,,,,,,,1626158,Richaun Holmes,,PHI,Philadelphia,1610612755,0.0
12,DND - Lower Back Soreness               ,0021501214,,,,,,,,,,,,,,,,,,,201171,Carl Landry,,PHI,Philadelphia,1610612755,0.0
13,,0021501214,38:22,0.053,0.0,0.0,0.154,0.211,0.25,0.13,0.154,0.308,0.364,0.0,0.143,0.133,0.186,0.103,0.333,0.167,1626181,Norman Powell,F,TOR,Toronto,1610612761,0.145
14,,0021501214,21:04,0.143,1.0,0.5,0.308,0.444,0.5,0.25,0.278,0.333,0.0,0.0,0.333,0.222,0.273,0.222,0.0,0.111,2449,Luis Scola,F,TOR,Toronto,1610612761,0.23
15,,0021501214,17:10,0.0,0.5,0.333,0.417,0.0,0.0,0.41,0.444,0.2,0.333,0.667,0.375,0.25,0.415,0.524,0.0,0.167,202685,Jonas Valanciunas,C,TOR,Toronto,1610612761,0.369
16,,0021501214,22:20,0.545,0.0,0.25,0.278,0.071,0.0,0.196,0.167,0.286,0.4,0.182,0.0,0.222,0.169,0.241,0.25,0.5,201942,DeMar DeRozan,G,TOR,Toronto,1610612761,0.231
17,,0021501214,26:16,0.333,0.0,0.25,0.158,0.533,0.5,0.224,0.154,0.0,0.0,0.083,0.091,0.3,0.175,0.129,0.5,0.25,200768,Kyle Lowry,G,TOR,Toronto,1610612761,0.217
18,,0021501214,9:10,0.143,0.5,0.0,0.143,0.0,0.0,0.118,0.154,0.0,0.0,0.0,1.0,0.0,0.125,0.143,0.25,0.0,203512,Lucas Nogueira,,TOR,Toronto,1610612761,0.101
19,,0021501214,21:44,0.385,0.333,0.0,0.118,0.0,0.0,0.189,0.136,0.167,0.182,0.0,0.0,0.125,0.136,0.095,0.143,0.333,1626153,Delon Wright,,TOR,Toronto,1610612761,0.205
