,AST,BLK,COMMENT,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GAME_ID,MIN,OREB,PF,PLAYER_ID,PLAYER_NAME,PLUS_MINUS,PTS,REB,START_POSITION,STL,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,TO
0,3.0,0.0,,1.0,6.0,1.0,0.167,13.0,6.0,0.462,0.0,0.0,0.0,0021501214,36:49,1.0,3.0,203917,Nik Stauskas,-16.0,13.0,2.0,F,2.0,PHI,Philadelphia,1610612755,2.0
1,2.0,2.0,,2.0,2.0,1.0,0.5,5.0,2.0,0.4,1.0,1.0,1.0,0021501214,14:46,0.0,5.0,203924,Jerami Grant,-5.0,6.0,2.0,F,0.0,PHI,Philadelphia,1610612755,1.0
2,3.0,1.0,,8.0,0.0,0.0,0.0,9.0,5.0,0.556,8.0,4.0,0.5,0021501214,34:13,2.0,4.0,203457,Nerlens Noel,-20.0,14.0,10.0,C,3.0,PHI,Philadelphia,1610612755,1.0
3,3.0,1.0,,3.0,10.0,6.0,0.6,12.0,7.0,0.583,6.0,4.0,0.667,0021501214,34:25,0.0,2.0,203496,Robert Covington,6.0,24.0,3.0,G,0.0,PHI,Philadelphia,1610612755,3.0
4,4.0,0.0,,1.0,3.0,2.0,0.667,11.0,8.0,0.727,0.0,0.0,0.0,0021501214,33:36,1.0,2.0,202397,Ish Smith,-9.0,18.0,2.0,G,2.0,PHI,Philadelphia,1610612755,3.0
5,2.0,0.0,,1.0,8.0,3.0,0.375,11.0,3.0,0.273,2.0,0.0,0.0,0021501214,30:43,0.0,1.0,203138,Hollis Thompson,-17.0,9.0,1.0,,1.0,PHI,Philadelphia,1610612755,1.0
6,0.0,2.0,,2.0,1.0,0.0,0.0,5.0,2.0,0.4,8.0,4.0,0.5,0021501214,19:27,3.0,1.0,1626174,Christian Wood,-22.0,8.0,5.0,,0.0,PHI,Philadelphia,1610612755,0.0
7,4.0,0.0,,3.0,2.0,1.0,0.5,6.0,1.0,0.167,0.0,0.0,0.0,0021501214,21:37,0.0,0.0,204456,TJ McConnell,-22.0,3.0,3.0,,0.0,PHI,Philadelphia,1610612755,1.0
8,3.0,0.0,,4.0,3.0,1.0,0.333,5.0,1.0,0.2,0.0,0.0,0.0,0021501214,14:24,0.0,0.0,203088,Kendall Marshall,-15.0,3.0,4.0,,0.0,PHI,Philadelphia,1610612755,1.0
9,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021501214,,,,1882,Elton Brand,,,,,,PHI,Philadelphia,1610612755,
10,,,DND - Left Shoulder Injury              ,,,,,,,,,,,0021501214,,,,203477,Isaiah Canaan,,,,,,PHI,Philadelphia,1610612755,
11,,,DND - Right Achilles Strain             ,,,,,,,,,,,0021501214,,,,1626158,Richaun Holmes,,,,,,PHI,Philadelphia,1610612755,
12,,,DND - Lower Back Soreness               ,,,,,,,,,,,0021501214,,,,201171,Carl Landry,,,,,,PHI,Philadelphia,1610612755,
13,1.0,0.0,,4.0,4.0,2.0,0.5,10.0,6.0,0.6,4.0,4.0,1.0,0021501214,38:22,0.0,2.0,1626181,Norman Powell,15.0,18.0,4.0,F,3.0,TOR,Toronto,1610612761,2.0
14,1.0,1.0,,4.0,4.0,2.0,0.5,10.0,5.0,0.5,2.0,0.0,0.0,0021501214,21:04,0.0,2.0,2449,Luis Scola,-7.0,12.0,4.0,F,0.0,TOR,Toronto,1610612761,1.0
15,0.0,1.0,,5.0,0.0,0.0,0.0,16.0,8.0,0.5,1.0,1.0,1.0,0021501214,17:10,6.0,3.0,202685,Jonas Valanciunas,14.0,17.0,11.0,C,0.0,TOR,Toronto,1610612761,1.0
16,6.0,0.0,,5.0,1.0,0.0,0.0,10.0,4.0,0.4,2.0,2.0,1.0,0021501214,22:20,2.0,0.0,201942,DeMar DeRozan,24.0,10.0,7.0,G,1.0,TOR,Toronto,1610612761,3.0
17,4.0,0.0,,3.0,8.0,3.0,0.375,13.0,4.0,0.308,0.0,0.0,0.0,0021501214,26:16,1.0,1.0,200768,Kyle Lowry,12.0,11.0,4.0,G,2.0,TOR,Toronto,1610612761,2.0
18,1.0,1.0,,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0021501214,9:10,0.0,4.0,203512,Lucas Nogueira,11.0,4.0,1.0,,1.0,TOR,Toronto,1610612761,0.0
19,5.0,1.0,,2.0,0.0,0.0,0.0,7.0,3.0,0.429,2.0,2.0,1.0,0021501214,21:44,0.0,0.0,1626153,Delon Wright,12.0,8.0,2.0,,1.0,TOR,Toronto,1610612761,2.0
20,2.0,0.0,,3.0,5.0,2.0,0.4,7.0,3.0,0.429,0.0,0.0,0.0,0021501214,20:42,3.0,2.0,201960,DeMarre Carroll,30.0,8.0,6.0,,1.0,TOR,Toronto,1610612761,1.0
21,1.0,0.0,,3.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,3.0,0.75,0021501214,14:27,1.0,3.0,201574,Jason Thompson,5.0,3.0,4.0,,0.0,TOR,Toronto,1610612761,1.0
22,4.0,0.0,,2.0,2.0,1.0,0.5,10.0,7.0,0.7,2.0,2.0,1.0,0021501214,27:05,0.0,1.0,203082,Terrence Ross,5.0,17.0,2.0,,2.0,TOR,Toronto,1610612761,0.0
23,0.0,1.0,,4.0,0.0,0.0,0.0,8.0,6.0,0.75,2.0,2.0,1.0,0021501214,21:40,3.0,2.0,202687,Bismack Biyombo,-1.0,14.0,7.0,,0.0,TOR,Toronto,1610612761,0.0
24,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021501214,,,,202709,Cory Joseph,,,,,,TOR,Toronto,1610612761,
25,,,DNP - Coach's Decision                  ,,,,,,,,,,,0021501214,,,,202335,Patrick Patterson,,,,,,TOR,Toronto,1610612761,
