,AST,BLK,BLKA,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GROUP_ID,GROUP_NAME,GROUP_SET,GROUP_VALUE,L,MIN,OREB,PF,PFD,PLUS_MINUS,PTS,REB,STL,TEAM_ABBREVIATION,TEAM_ID,TEAM_NAME,TOV,W,W_PCT
216,0.0,0.0,0.0,2.02638,1.01319,2.02638,0.667,0.0,3.03957,0.3,-3.03957,-3.03957,-1.0,2,2440 - 200770 - 203210 - 2216 - 202362,"Barnes,Matt - Farmar,Jordan - Green,JaMychal - Randolph,Zach - Stephenson,Lance",Lineups,,2,4.0,-1.01319,1.01319,-1.01319,5.06595,5.06595,1.01319,0.0,,,,-1.01319,0,0.0
217,-1.01319,-2.02638,2.02638,-2.02638,-3.03957,-2.02638,-0.5,2.02638,0.0,-0.159,2.02638,1.01319,-0.333,3,2440 - 1713 - 201144 - 201145 - 2216,"Barnes,Matt - Carter,Vince - Conley,Mike - Green,Jeff - Randolph,Zach",Lineups,,1,3.98333333333,0.0,-1.01319,1.01319,-1.01319,-1.01319,-2.02638,2.02638,,,,-3.03957,2,0.667
218,0.0,0.0,0.0,-3.03957,2.02638,0.0,-0.667,3.03957,0.0,-0.222,2.02638,1.01319,0.5,1,203798 - 200797 - 203492 - 202362 - 1627362,"Hairston,PJ - Hollins,Ryan - McCallum,Ray - Stephenson,Lance - Weber,Briante",Lineups,,1,3.98333333333,2.02638,-2.02638,2.02638,1.01319,1.01319,-1.01319,2.02638,,,,-2.02638,0,0.0
219,2.02638,-1.01319,1.01319,-1.01319,0.0,-1.01319,-0.333,5.06595,2.02638,-0.167,-4.05276,-2.02638,-0.5,2,1713 - 201596 - 201144 - 203210 - 200797,"Carter,Vince - Chalmers,Mario - Conley,Mike - Green,JaMychal - Hollins,Ryan",Lineups,,0,3.91666666667,1.01319,3.03957,-3.03957,1.01319,1.01319,0.0,1.01319,,,,1.01319,2,1.0
220,0.0,0.0,0.0,-1.01319,1.01319,0.0,0.0,4.05276,3.03957,0.238,-3.03957,-2.02638,0.2,1,1713 - 200770 - 203210 - 204098 - 202362,"Carter,Vince - Farmar,Jordan - Green,JaMychal - Munford,Xavier - Stephenson,Lance",Lineups,,0,3.91666666667,0.0,1.01319,-1.01319,4.05276,4.05276,-1.01319,1.01319,,,,-3.03957,1,1.0
221,0.0,1.01319,-1.01319,1.01319,-1.01319,-2.02638,-1.0,0.0,-2.02638,-0.25,-1.01319,-1.01319,-1.0,2,2754 - 2440 - 201144 - 203210 - 201148,"Allen,Tony - Barnes,Matt - Conley,Mike - Green,JaMychal - Wright,Brandan",Lineups,,1,3.83333333333,2.02638,1.01319,-1.01319,-7.09233,-7.09233,3.03957,0.0,,,,2.02638,1,0.5
222,-1.01319,0.0,0.0,0.0,-3.03957,-3.03957,-1.0,0.0,1.01319,0.2,1.01319,1.01319,0.0,1,1713 - 203210 - 201145 - 2216 - 203893,"Carter,Vince - Green,JaMychal - Green,Jeff - Randolph,Zach - Smith,Russ",Lineups,,1,3.8,0.0,-1.01319,1.01319,0.0,0.0,0.0,0.0,,,,-2.02638,0,0.0
223,1.01319,-1.01319,1.01319,-1.01319,-2.02638,-1.01319,-0.333,2.02638,1.01319,0.083,4.05276,3.03957,0.75,1,2365 - 2440 - 203210 - 203798 - 204098,"Andersen,Chris - Barnes,Matt - Green,JaMychal - Hairston,PJ - Munford,Xavier",Lineups,,1,3.78333333333,1.01319,-2.02638,2.02638,4.05276,4.05276,0.0,3.03957,,,,-3.03957,0,0.0
224,-2.02638,1.01319,-1.01319,-1.01319,0.0,-1.01319,-0.5,-1.01319,-1.01319,-0.067,3.03957,1.01319,-0.333,1,2754 - 1713 - 201144 - 203210 - 2216,"Allen,Tony - Carter,Vince - Conley,Mike - Green,JaMychal - Randolph,Zach",Lineups,,1,3.76666666667,0.0,-4.05276,4.05276,-2.02638,-2.02638,-1.01319,2.02638,,,,-2.02638,0,0.0
225,-1.01319,0.0,0.0,-1.01319,-3.03957,-2.02638,-0.667,1.01319,-1.01319,-0.3,-2.02638,-2.02638,-1.0,3,2440 - 201188 - 201145 - 2216 - 2757,"Barnes,Matt - Gasol,Marc - Green,Jeff - Randolph,Zach - Udrih,Beno",Lineups,,1,3.75333333333,0.0,0.0,0.0,-6.07914,-6.07914,-1.01319,-1.01319,,,,1.01319,2,0.667
