,AST,CFGA,CFGM,CFG_PCT,COMMENT,DFGA,DFGM,DFG_PCT,DIST,DRBC,FG_PCT,FTAST,GAME_ID,MIN,ORBC,PASS,PLAYER_ID,PLAYER_NAME,RBC,SAST,SPD,START_POSITION,TCHS,TEAM_ABBREVIATION,TEAM_CITY,TEAM_ID,UFGA,UFGM,UFG_PCT
0,1,6,5,0.833,,10,3,0.3,3.49,9,0.636,0,0021500967,45:59,3,35,201967,Dante Cunningham,12,0,4.54,F,49,NOP,New Orleans,1610612740,5,2,0.4
1,2,11,5,0.455,,5,4,0.8,2.99,17,0.529,0,0021500967,46:30,5,57,203076,Anthony Davis,22,0,3.84,F,82,NOP,New Orleans,1610612740,6,4,0.667
2,0,2,0,0.0,,4,1,0.25,0.87,8,0.0,0,0021500967,12:52,4,18,201600,Omer Asik,12,0,4.05,C,20,NOP,New Orleans,1610612740,0,0,0.0
3,6,5,2,0.4,,1,1,1.0,3.14,7,0.333,1,0021500967,41:44,2,58,201962,Toney Douglas,9,0,4.51,G,80,NOP,New Orleans,1610612740,10,3,0.3
4,10,16,8,0.5,,9,6,0.667,2.87,11,0.444,0,0021500967,40:31,1,61,201950,Jrue Holiday,12,2,4.24,G,106,NOP,New Orleans,1610612740,11,4,0.364
5,3,7,2,0.286,,16,9,0.563,2.36,10,0.471,1,0021500967,36:36,9,40,201583,Ryan Anderson,19,0,3.86,,64,NOP,New Orleans,1610612740,10,6,0.6
6,0,0,0,0.0,,5,3,0.6,1.81,4,0.0,0,0021500967,25:23,1,15,202087,Alonzo Gee,5,0,4.26,,20,NOP,New Orleans,1610612740,0,0,0.0
7,0,2,0,0.0,,0,0,0.0,0.37,1,0.0,0,0021500967,4:47,0,9,203111,Orlando Johnson,1,0,4.62,,14,NOP,New Orleans,1610612740,2,0,0.0
8,1,3,1,0.333,,4,3,0.75,0.84,3,0.333,0,0021500967,10:39,3,12,202337,Luke Babbitt,6,0,4.72,,15,NOP,New Orleans,1610612740,0,0,0.0
9,0,0,0,0.0,DND - Fractured Sternum                 ,0,0,0.0,0.0,0,0.0,0,0021500967,0:00,0,0,201582,Alexis Ajinca,0,0,0.0,,0,NOP,New Orleans,1610612740,0,0,0.0
10,0,0,0,0.0,DND - Lower Back                        ,0,0,0.0,0.0,0,0.0,0,0021500967,0:00,0,0,202708,Norris Cole,0,0,0.0,,0,NOP,New Orleans,1610612740,0,0,0.0
11,0,0,0,0.0,NWT - Fractured Right Ring Finger       ,0,0,0.0,0.0,0,0.0,0,0021500967,0:00,0,0,201569,Eric Gordon,0,0,0.0,,0,NOP,New Orleans,1610612740,0,0,0.0
12,0,0,0,0.0,DNP - Coach's Decision                  ,0,0,0.0,0.0,0,0.0,0,0021500967,0:00,0,0,2570,Kendrick Perkins,0,0,0.0,,0,NOP,New Orleans,1610612740,0,0,0.0
13,10,10,4,0.4,,8,4,0.5,2.99,17,0.421,1,0021500967,43:36,6,77,2440,Matt Barnes,23,0,4.1,F,99,MEM,Memphis,1610612763,9,4,0.444
14,1,7,5,0.714,,8,2,0.25,2.66,12,0.6,0,0021500967,38:03,11,43,203210,JaMychal Green,23,0,4.18,F,64,MEM,Memphis,1610612763,8,4,0.5
15,0,2,1,0.5,,7,3,0.429,0.87,6,0.667,0,0021500967,12:34,3,12,200797,Ryan Hollins,9,0,4.15,C,19,MEM,Memphis,1610612763,1,1,1.0
16,1,8,4,0.5,,1,0,0.0,2.46,6,0.4,0,0021500967,36:31,5,19,2754,Tony Allen,11,0,4.03,G,33,MEM,Memphis,1610612763,2,0,0.0
17,7,3,1,0.333,,3,1,0.333,3.06,6,0.667,2,0021500967,39:42,1,80,1627362,Briante Weber,7,0,4.61,G,94,MEM,Memphis,1610612763,3,3,1.0
18,1,6,3,0.5,,2,1,0.5,1.69,4,0.4,0,0021500967,24:02,2,15,203798,PJ Hairston,6,1,4.21,,27,MEM,Memphis,1610612763,4,1,0.25
19,2,6,3,0.5,,3,1,0.333,1.57,5,0.333,0,0021500967,21:16,4,20,1626185,Jarell Martin,9,0,4.41,,31,MEM,Memphis,1610612763,3,0,0.0
20,1,2,0,0.0,,0,0,0.0,0.76,6,0.25,0,0021500967,11:27,0,20,1713,Vince Carter,6,0,3.97,,26,MEM,Memphis,1610612763,2,1,0.5
21,4,11,7,0.636,,5,3,0.6,2.38,10,0.6,2,0021500967,37:48,0,48,202362,Lance Stephenson,10,2,3.76,,81,MEM,Memphis,1610612763,9,5,0.556
22,0,0,0,0.0,DND - Left Shoulder Subluxation         ,0,0,0.0,0.0,0,0.0,0,0021500967,0:00,0,0,2365,Chris Andersen,0,0,0.0,,0,MEM,Memphis,1610612763,0,0,0.0
23,0,0,0,0.0,DND - Sore Left Foot                    ,0,0,0.0,0.0,0,0.0,0,0021500967,0:00,0,0,201144,Mike Conley,0,0,0.0,,0,MEM,Memphis,1610612763,0,0,0.0
24,0,0,0,0.0,DND - Sore Right Knee                   ,0,0,0.0,0.0,0,0.0,0,0021500967,0:00,0,0,2216,Zach Randolph,0,0,0.0,,0,MEM,Memphis,1610612763,0,0,0.0
