AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,OREB,PF,PLUS_MINUS,PTS,REB,STL,TOV,WL
-47.0,-31.0,-58.0,47.0,19.0,11.9,-103.0,-55.0,-7.5830000000000055,-80.0,-75.0,-17.435000000000002,-39.0,-22.0,-106.0,-166.0,-97.0,-4.0,-15.0,1
183.0,102.0,352.0,-162.0,-77.0,-7.728999999999999,214.0,154.0,15.517999999999986,233.0,161.0,19.334999999999994,72.0,141.0,-140.0,392.0,424.0,40.0,96.0,-1
129.0,-114.0,-301.0,406.0,147.0,25.240000000000006,731.0,300.0,-9.048000000000002,-103.0,-46.0,-2.0220000000000056,-134.0,-61.0,130.0,701.0,-435.0,98.0,38.0,-1
-7.0,21.0,101.0,-125.0,-48.0,-17.4,135.0,81.0,13.703000000000007,18.0,6.0,7.166999999999998,113.0,-7.0,316.0,120.0,214.0,0.0,22.0,1
238.0,4.0,-90.0,-99.0,-31.0,1.9810000000000123,-238.0,-117.0,-2.333999999999996,-66.0,-53.0,-5.717999999999996,-3.0,59.0,772.0,-318.0,-93.0,15.0,1.0,1
-34.0,23.0,195.0,-49.0,-24.0,-1.1200000000000045,-32.0,-1.0,0.2969999999999935,92.0,78.0,0.5640000000000001,7.0,-16.0,53.0,52.0,202.0,-18.0,-34.0,-1
54.0,-4.0,47.0,42.0,26.0,7.873999999999999,60.0,39.0,7.158000000000005,0.0,-4.0,-3.3339999999999996,31.0,109.0,-134.0,100.0,78.0,7.0,23.0,-1
341.0,-46.0,59.0,399.0,139.0,23.334999999999994,447.0,111.0,-19.042000000000012,-4.0,49.0,14.294999999999987,-164.0,-109.0,-263.0,410.0,-105.0,23.0,121.0,-1
137.0,-26.0,55.0,497.0,185.0,30.241999999999994,475.0,163.0,-5.882000000000005,-4.0,0.0,3.067999999999998,-73.0,26.0,93.0,511.0,-18.0,139.0,46.0,-1
76.0,7.0,65.0,105.0,38.0,17.498,330.0,158.0,23.992000000000004,54.0,45.0,17.917,24.0,88.0,50.0,399.0,89.0,42.0,49.0,1
-275.0,-9.0,-31.0,-177.0,-58.0,-2.977999999999998,-106.0,-14.0,-3.8429999999999964,76.0,50.0,-12.916999999999994,-7.0,-13.0,-181.0,-36.0,-38.0,-29.0,-127.0,1
-47.0,91.0,211.0,1.0,0.0,0.0,-82.0,-35.0,3.3899999999999864,153.0,96.0,15.573000000000008,20.0,78.0,-103.0,26.0,231.0,-7.0,2.0,1
0.0,108.0,359.0,-82.0,-22.0,-9.526,113.0,85.0,24.250999999999998,171.0,98.0,19.406000000000006,164.0,180.0,79.0,246.0,523.0,0.0,47.0,1
-68.0,-35.0,-209.0,-307.0,-111.0,-15.919999999999995,-250.0,-84.0,-6.157999999999991,-18.0,-25.0,-18.012999999999995,6.0,4.0,-151.0,-304.0,-203.0,38.0,-42.0,-1
120.0,-14.0,107.0,303.0,109.0,24.890000000000004,341.0,126.0,-7.215000000000007,-14.0,-3.0,2.493000000000002,-112.0,25.0,128.0,358.0,-5.0,77.0,71.0,-1
157.0,-1.0,49.0,54.0,32.0,8.001000000000008,42.0,19.0,4.055000000000021,2.0,8.0,10.184000000000005,12.0,46.0,394.0,78.0,61.0,14.0,34.0,-1
51.0,-26.0,-105.0,109.0,39.0,18.498,55.0,21.0,3.5950000000000024,0.0,0.0,2.2830000000000013,-47.0,-27.0,108.0,81.0,-152.0,25.0,-1.0,1
149.0,-35.0,-14.0,271.0,105.0,21.477,622.0,260.0,-1.3619999999999948,100.0,78.0,16.655999999999995,-26.0,8.0,12.0,703.0,-40.0,32.0,80.0,1
21.0,7.0,18.0,-78.0,-29.0,-0.7279999999999802,297.0,196.0,7.427000000000014,-57.0,-54.0,-10.960000000000008,28.0,31.0,700.0,309.0,46.0,61.0,18.0,1
-81.0,-5.0,139.0,153.0,63.0,6.019999999999996,280.0,136.0,6.389000000000017,68.0,61.0,15.902000000000001,15.0,-13.0,-378.0,396.0,154.0,-1.0,33.0,-1
-97.0,46.0,150.0,-254.0,-88.0,-19.980999999999998,-250.0,-68.0,14.652000000000012,83.0,59.0,11.733000000000004,122.0,65.0,-52.0,-165.0,272.0,-14.0,-13.0,1
-372.0,-7.0,-179.0,-398.0,-139.0,-23.334999999999994,-558.0,-222.0,-2.6419999999999924,-130.0,-111.0,-29.786999999999992,20.0,20.0,-276.0,-694.0,-159.0,-46.0,-151.0,1
135.0,90.0,248.0,-48.0,-18.0,-10.9,65.0,56.0,13.704999999999984,-18.0,-26.0,-11.0,56.0,118.0,532.0,68.0,304.0,4.0,56.0,1
25.0,-50.0,38.0,336.0,129.0,26.841999999999988,432.0,150.0,-4.137999999999998,-16.0,-15.0,-3.216000000000001,-68.0,-6.0,-371.0,414.0,-30.0,-4.0,73.0,-1
-33.0,44.0,159.0,1.0,0.0,0.0,-138.0,-105.0,-5.1980000000000075,30.0,28.0,2.280000000000001,-37.0,2.0,-387.0,-182.0,122.0,-23.0,-13.0,1
-118.0,79.0,234.0,-185.0,-66.0,-20.821999999999992,-43.0,73.0,22.134000000000015,132.0,65.0,16.309000000000005,198.0,91.0,486.0,145.0,432.0,12.0,2.0,-1
-45.0,7.0,-56.0,-181.0,-69.0,-8.856999999999996,-379.0,-168.0,11.205000000000016,-162.0,-142.0,-14.502999999999997,118.0,68.0,36.0,-547.0,62.0,23.0,3.0,1
20.0,6.0,-55.0,117.0,45.0,17.683,119.0,30.0,-10.905000000000022,-20.0,-6.0,-4.532999999999998,-76.0,38.0,-241.0,99.0,-131.0,27.0,-3.0,-1
-67.0,6.0,38.0,-443.0,-161.0,-13.967999999999986,-253.0,-45.0,1.7010000000000112,-42.0,-60.0,-23.173000000000005,84.0,42.0,395.0,-311.0,122.0,54.0,-13.0,1
12.0,21.0,112.0,0.0,0.0,0.0,201.0,127.0,13.762999999999998,112.0,54.0,13.170000000000009,133.0,84.0,499.0,308.0,245.0,-5.0,20.0,1
107.0,-22.0,-179.0,88.0,36.0,-1.0279999999999987,104.0,33.0,-21.964000000000013,66.0,67.0,0.9069999999999929,-148.0,-94.0,-114.0,169.0,-327.0,4.0,29.0,-1
-34.0,-39.0,-194.0,-16.0,0.0,0.0,-675.0,-345.0,2.145000000000003,-229.0,-213.0,-34.35699999999999,-14.0,-4.0,-320.0,-903.0,-208.0,-12.0,-30.0,-1
215.0,17.0,74.0,-100.0,-46.0,-6.907,14.0,15.0,-4.518000000000004,31.0,37.0,8.09599999999999,-12.0,-63.0,169.0,21.0,62.0,-95.0,92.0,-1
81.0,5.0,-139.0,-153.0,-63.0,-6.019999999999996,-280.0,-136.0,-6.389000000000017,-68.0,-61.0,-15.902000000000001,-15.0,13.0,378.0,-396.0,-154.0,1.0,-33.0,-1
-171.0,-36.0,-347.0,-305.0,-109.0,-24.890000000000004,-715.0,-315.0,-29.356999999999996,-151.0,-123.0,-40.25000000000001,-26.0,-175.0,-89.0,-862.0,-373.0,-97.0,-137.0,-1
-254.0,12.0,32.0,-114.0,-50.0,-11.423000000000002,-276.0,-97.0,-4.212000000000007,-11.0,-17.0,-14.335000000000004,16.0,-24.0,-508.0,-261.0,48.0,-18.0,-69.0,-1
-75.0,2.0,-11.0,-282.0,-99.0,-7.840000000000007,-784.0,-346.0,-8.044999999999991,-68.0,-56.0,-20.718,1.0,-10.0,-343.0,-847.0,-10.0,-91.0,-62.0,-1
43.0,16.0,125.0,-59.0,9.0,11.794,-148.0,-12.0,10.956000000000014,-40.0,-43.0,-6.962999999999997,44.0,99.0,247.0,-58.0,169.0,38.0,0.0,1
-90.0,14.0,-125.0,-165.0,-63.0,-9.871000000000004,-419.0,-176.0,-2.259999999999991,-66.0,-52.0,-14.729,-12.0,-33.0,-586.0,-467.0,-137.0,-12.0,-30.0,-1
219.0,-19.0,-35.0,135.0,52.0,5.399000000000001,476.0,207.0,5.375999999999991,41.0,34.0,18.334,-23.0,-44.0,57.0,500.0,-58.0,0.0,66.0,1
-108.0,121.0,319.0,-484.0,-176.0,-25.967999999999986,-434.0,-104.0,16.475000000000016,46.0,-8.0,-8.938000000000002,162.0,92.0,570.0,-392.0,481.0,-37.0,-20.0,1
-26.0,-30.0,-15.0,-75.0,-30.0,-5.683,-20.0,-6.0,-0.47899999999999565,85.0,50.0,5.871000000000002,18.0,-10.0,-37.0,8.0,3.0,57.0,12.0,1
-157.0,28.0,-71.0,-238.0,-100.0,-28.732000000000003,-310.0,-134.0,-10.347000000000008,-22.0,-15.0,-7.4239999999999995,13.0,-81.0,-96.0,-383.0,-58.0,-53.0,-48.0,-1
-48.0,47.0,25.0,-336.0,-129.0,-26.841999999999988,-365.0,-130.0,7.102999999999994,33.0,16.0,3.538000000000004,104.0,32.0,339.0,-373.0,129.0,-8.0,-48.0,1
59.0,-41.0,-9.0,102.0,38.0,17.633,81.0,-10.0,-12.841000000000005,-19.0,-6.0,-2.455999999999996,-35.0,-28.0,70.0,12.0,-44.0,-25.0,-6.0,-1
165.0,35.0,327.0,300.0,108.0,23.890000000000004,685.0,307.0,26.223999999999997,143.0,116.0,36.75000000000001,24.0,157.0,84.0,838.0,351.0,96.0,134.0,1
-171.0,20.0,36.0,-119.0,-49.0,-7.336999999999998,-136.0,-29.0,7.690000000000005,-60.0,-53.0,-9.593000000000004,57.0,18.0,-95.0,-160.0,93.0,-9.0,-57.0,1
8.0,104.0,370.0,-130.0,-70.0,-15.075,502.0,306.0,10.414999999999978,343.0,239.0,26.273999999999987,80.0,80.0,-545.0,781.0,450.0,50.0,92.0,-1
19.0,32.0,8.0,-1.0,0.0,0.0,-90.0,-16.0,7.9210000000000065,22.0,8.0,2.3219999999999956,11.0,5.0,40.0,-24.0,19.0,28.0,10.0,1
-240.0,31.0,225.0,243.0,72.0,-7.318000000000001,201.0,67.0,-4.873000000000012,111.0,83.0,6.981999999999999,32.0,54.0,-661.0,289.0,257.0,61.0,27.0,-1
-67.0,85.0,266.0,-116.0,-45.0,-17.683,-201.0,-65.0,14.295000000000009,173.0,102.0,20.106000000000005,96.0,40.0,138.0,-73.0,362.0,-34.0,5.0,-1
-62.0,-11.0,-139.0,-349.0,-126.0,-27.919999999999995,-349.0,-108.0,5.2260000000000275,-83.0,-69.0,-19.351,64.0,-24.0,127.0,-411.0,-75.0,-46.0,-51.0,-1
-23.0,-23.0,58.0,241.0,86.0,4.932999999999989,440.0,176.0,-1.4749999999999872,175.0,159.0,33.535,45.0,-76.0,83.0,597.0,103.0,-15.0,24.0,1
-16.0,21.0,47.0,-83.0,-22.0,-9.526,2.0,28.0,7.628999999999998,21.0,13.0,1.2840000000000025,49.0,64.0,-43.0,47.0,96.0,3.0,8.0,-1
50.0,-27.0,-102.0,150.0,59.0,2.321999999999999,140.0,58.0,-0.7099999999999866,5.0,11.0,0.14100000000000534,-31.0,6.0,-21.0,186.0,-133.0,88.0,-7.0,1
101.0,15.0,-59.0,-49.0,-30.0,-2.956999999999983,118.0,43.0,-0.8109999999999964,124.0,105.0,7.856999999999992,-9.0,106.0,16.0,161.0,-68.0,15.0,45.0,-1
31.0,53.0,120.0,-1.0,0.0,0.0,111.0,111.0,21.684000000000005,134.0,62.0,15.492000000000004,144.0,89.0,539.0,284.0,264.0,23.0,30.0,-1
187.0,94.0,327.0,-298.0,-119.0,-11.492000000000004,-6.0,57.0,6.581999999999994,286.0,200.0,19.89099999999999,65.0,94.0,-380.0,195.0,392.0,-23.0,99.0,-1
-69.0,36.0,72.0,-110.0,-39.0,-18.498,-193.0,-72.0,-3.731000000000005,14.0,5.0,-2.632999999999999,39.0,2.0,-78.0,-178.0,111.0,-22.0,-21.0,-1
83.0,57.0,333.0,-33.0,-19.0,-11.9,831.0,417.0,8.457000000000008,234.0,209.0,35.68999999999999,111.0,48.0,635.0,1024.0,444.0,9.0,72.0,1
-46.0,20.0,-5.0,-117.0,-45.0,-17.683,-264.0,-87.0,5.730000000000018,31.0,20.0,4.655999999999995,0.0,-46.0,26.0,-199.0,-5.0,-6.0,-2.0,-1
33.0,64.0,200.0,-83.0,-22.0,-9.526,251.0,190.0,29.449000000000005,141.0,70.0,17.126000000000005,201.0,178.0,466.0,428.0,401.0,23.0,60.0,1
62.0,42.0,119.0,-12.0,-4.0,-3.5,245.0,136.0,22.020000000000007,112.0,100.0,29.435000000000002,68.0,96.0,52.0,368.0,187.0,18.0,33.0,-1
-166.0,-9.0,-54.0,-148.0,-54.0,-16.75099999999999,-410.0,-167.0,-20.98699999999999,-49.0,-38.0,-13.15,-20.0,-107.0,43.0,-426.0,-74.0,-26.0,-80.0,-1
-109.0,80.0,72.0,-348.0,-126.0,-27.919999999999995,-431.0,-143.0,8.616000000000014,70.0,27.0,-3.7779999999999916,84.0,54.0,24.0,-385.0,156.0,-53.0,-49.0,1
175.0,-2.0,-18.0,-32.0,-7.0,7.346,-288.0,-152.0,5.103000000000009,-110.0,-78.0,-6.938999999999993,-8.0,61.0,405.0,-389.0,-26.0,-10.0,4.0,1
122.0,21.0,281.0,255.0,88.0,23.54999999999999,673.0,308.0,26.837999999999997,183.0,137.0,36.224000000000004,99.0,90.0,64.0,841.0,380.0,65.0,70.0,1
-14.0,-9.0,71.0,-169.0,-56.0,1.2250000000000014,-220.0,-102.0,-3.2580000000000027,8.0,14.0,2.3299999999999983,-25.0,-22.0,-368.0,-246.0,46.0,-92.0,-27.0,-1
20.0,6.0,144.0,117.0,52.0,1.516999999999996,-148.0,-64.0,-6.231999999999996,-14.0,1.0,2.85799999999999,13.0,-60.0,102.0,-75.0,157.0,-85.0,2.0,1
187.0,-26.0,-1.0,289.0,99.0,23.885000000000005,690.0,268.0,5.264000000000014,180.0,158.0,23.29199999999999,-40.0,116.0,-339.0,793.0,-41.0,22.0,128.0,1
275.0,-22.0,3.0,211.0,81.0,10.899,497.0,198.0,2.274999999999995,28.0,24.0,12.5,-39.0,7.0,56.0,501.0,-36.0,-3.0,86.0,-1
-20.0,79.0,225.0,-110.0,-39.0,-18.498,56.0,90.0,18.089000000000002,134.0,62.0,13.209000000000003,191.0,116.0,431.0,203.0,416.0,-2.0,31.0,-1
-71.0,-28.0,-224.0,-27.0,-8.0,-8.0,-316.0,-152.0,-21.947000000000013,-70.0,-46.0,-13.501000000000001,-130.0,-140.0,-137.0,-358.0,-354.0,-44.0,-72.0,1
-202.0,-17.0,-71.0,-89.0,-22.0,-9.748000000000001,-434.0,-205.0,1.2250000000000156,-161.0,-91.0,-4.548999999999992,44.0,-39.0,157.0,-523.0,-27.0,0.0,-68.0,-1
21.0,75.0,241.0,-86.0,-23.0,-6.699000000000001,248.0,194.0,36.20100000000001,167.0,92.0,25.293000000000006,206.0,169.0,555.0,457.0,447.0,21.0,42.0,1
54.0,-9.0,-7.0,360.0,128.0,8.567999999999987,487.0,150.0,0.6179999999999772,125.0,110.0,31.678000000000008,-29.0,-21.0,-357.0,538.0,-36.0,30.0,44.0,1
-73.0,-43.0,-168.0,-2.0,0.0,0.0,-307.0,-168.0,-32.607000000000006,-140.0,-119.0,-34.435,-96.0,-110.0,3.0,-455.0,-264.0,-31.0,-40.0,1
-17.0,5.0,-130.0,-228.0,-90.0,-8.343999999999987,-379.0,-153.0,-2.3440000000000047,-70.0,-58.0,-12.802,-8.0,-12.0,433.0,-454.0,-138.0,15.0,-62.0,1
142.0,1.0,200.0,222.0,87.0,22.465000000000007,751.0,328.0,20.042999999999992,110.0,95.0,31.13,12.0,123.0,-112.0,838.0,212.0,19.0,75.0,-1
-34.0,23.0,195.0,-49.0,-24.0,-1.1200000000000045,-32.0,-1.0,0.2969999999999935,92.0,78.0,0.5640000000000001,7.0,-16.0,53.0,52.0,202.0,-18.0,-34.0,-1
27.0,-69.0,-302.0,469.0,176.0,25.967999999999986,-323.0,-276.0,-10.940000000000026,-122.0,-109.0,-9.845999999999982,-156.0,-18.0,-993.0,-485.0,-458.0,18.0,-8.0,-1
-402.0,-31.0,-360.0,-399.0,-139.0,-23.334999999999994,-863.0,-366.0,-25.171999999999993,-184.0,-157.0,-45.92099999999999,-47.0,-99.0,-227.0,-1028.0,-407.0,-63.0,-203.0,-1
-266.0,-31.0,-219.0,86.0,37.0,2.632999999999992,-151.0,-112.0,-2.631000000000011,-12.0,-13.0,-3.076999999999984,-35.0,19.0,-694.0,-200.0,-254.0,-9.0,-114.0,-1
-131.0,-24.0,-172.0,-76.0,-16.0,-8.318999999999999,-543.0,-247.0,-16.177999999999997,-303.0,-257.0,-31.84199999999999,-61.0,-49.0,-37.0,-767.0,-233.0,-47.0,-22.0,1
155.0,-120.0,-267.0,466.0,133.0,17.744999999999997,825.0,242.0,-19.256,55.0,90.0,9.894999999999996,-141.0,-110.0,-655.0,707.0,-408.0,43.0,58.0,-1
126.0,2.0,189.0,237.0,91.0,26.465000000000007,727.0,323.0,24.232999999999993,122.0,102.0,32.714,14.0,110.0,-113.0,839.0,203.0,16.0,71.0,1
-59.0,-14.0,47.0,-69.0,-18.0,1.6019999999999825,-270.0,-132.0,-1.4989999999999881,9.0,14.0,-0.6649999999999991,-12.0,-45.0,-607.0,-268.0,35.0,-88.0,6.0,-1
68.0,-32.0,-19.0,238.0,91.0,26.465000000000007,429.0,163.0,-8.916000000000018,58.0,64.0,15.881,-139.0,-5.0,-341.0,481.0,-158.0,-1.0,13.0,-1
-165.0,-103.0,-419.0,76.0,38.0,7.073999999999991,-544.0,-325.0,-14.469999999999999,-345.0,-247.0,-36.45799999999999,-92.0,-126.0,151.0,-859.0,-511.0,-64.0,-126.0,1
-119.0,-17.0,-190.0,-363.0,-122.0,-24.05099999999999,-709.0,-303.0,-14.932999999999993,-194.0,-177.0,-40.101,-26.0,-120.0,-196.0,-905.0,-216.0,-112.0,-61.0,-1
-56.0,-43.0,-312.0,-239.0,-87.0,-9.421999999999993,-349.0,-128.0,-4.274999999999981,-94.0,-63.0,-19.266999999999996,-70.0,-64.0,-20.0,-406.0,-382.0,-28.0,-67.0,1
139.0,17.0,322.0,256.0,88.0,23.54999999999999,735.0,333.0,29.314999999999998,184.0,139.0,37.724000000000004,100.0,107.0,42.0,893.0,422.0,72.0,79.0,1
13.0,28.0,140.0,0.0,0.0,0.0,243.0,119.0,20.053,53.0,44.0,14.634,66.0,102.0,-27.0,282.0,206.0,10.0,43.0,-1
29.0,-18.0,-191.0,-16.0,-10.0,-1.004999999999999,142.0,47.0,-0.6989999999999839,105.0,92.0,1.8259999999999863,-1.0,49.0,-451.0,176.0,-192.0,-54.0,22.0,-1
117.0,-21.0,-126.0,248.0,87.0,12.385000000000005,479.0,177.0,-4.876000000000001,150.0,144.0,20.574999999999992,-139.0,56.0,-440.0,585.0,-265.0,-15.0,79.0,-1
-8.0,-104.0,-370.0,130.0,70.0,15.075,-502.0,-306.0,-10.414999999999978,-343.0,-239.0,-26.273999999999987,-80.0,-80.0,545.0,-781.0,-450.0,-50.0,-92.0,1
75.0,-25.0,-132.0,131.0,56.0,9.403999999999998,55.0,10.0,-9.378999999999998,45.0,41.0,4.575000000000003,-17.0,-12.0,-236.0,117.0,-149.0,-22.0,25.0,1
-46.0,20.0,-5.0,-117.0,-45.0,-17.683,-264.0,-87.0,5.730000000000018,31.0,20.0,4.655999999999995,0.0,-46.0,26.0,-199.0,-5.0,-6.0,-2.0,1
-112.0,16.0,-37.0,-499.0,-185.0,-30.241999999999994,-489.0,-166.0,5.936000000000014,-88.0,-80.0,-19.492000000000004,95.0,-30.0,148.0,-597.0,58.0,-134.0,-44.0,1
-64.0,-2.0,-35.0,-109.0,-39.0,-18.498,-298.0,-140.0,-23.648000000000003,-53.0,-44.0,-16.917,-19.0,-75.0,-81.0,-363.0,-54.0,-35.0,-42.0,-1
-254.0,32.0,157.0,-198.0,-86.0,-17.323,-123.0,-17.0,6.399000000000001,40.0,14.0,-7.0000000000000036,133.0,-9.0,-316.0,-106.0,290.0,15.0,-35.0,1
88.0,-44.0,-34.0,269.0,105.0,21.477,482.0,185.0,-11.575000000000003,28.0,10.0,-1.9950000000000045,-63.0,-8.0,-4.0,485.0,-97.0,21.0,70.0,1
41.0,24.0,116.0,-82.0,-41.0,-3.291999999999998,-4.0,15.0,0.8459999999999894,60.0,35.0,6.505000000000003,72.0,3.0,416.0,24.0,188.0,45.0,-34.0,1
-117.0,1.0,1.0,-164.0,-51.0,-6.4850000000000065,-632.0,-257.0,-5.7350000000000065,-201.0,-175.0,-27.909999999999993,22.0,-71.0,248.0,-740.0,23.0,-18.0,-113.0,-1
-14.0,-38.0,-118.0,-7.0,-6.0,0.8150000000000013,-119.0,-50.0,1.4040000000000141,9.0,12.0,4.617000000000001,-58.0,-78.0,94.0,-94.0,-176.0,-9.0,-13.0,-1
8.0,104.0,370.0,-130.0,-70.0,-15.075,502.0,306.0,10.414999999999978,343.0,239.0,26.273999999999987,80.0,80.0,-545.0,781.0,450.0,50.0,92.0,1
-41.0,7.0,-78.0,41.0,7.0,-2.474,-294.0,-144.0,-9.476999999999993,-83.0,-46.0,-5.171000000000003,-86.0,-130.0,96.0,-327.0,-164.0,-91.0,-54.0,1
-50.0,27.0,102.0,-150.0,-59.0,-2.321999999999999,-140.0,-58.0,0.7099999999999866,-5.0,-11.0,-0.14100000000000534,31.0,-6.0,21.0,-186.0,133.0,-88.0,7.0,1
76.0,-36.0,87.0,349.0,126.0,27.919999999999995,293.0,38.0,-13.814000000000021,-40.0,1.0,6.057999999999993,-121.0,-52.0,-411.0,203.0,-34.0,30.0,36.0,-1
-44.0,19.0,-128.0,-139.0,-43.0,-5.86699999999999,-256.0,-118.0,-4.594000000000008,-139.0,-105.0,-23.924000000000003,-22.0,63.0,-77.0,-384.0,-150.0,-21.0,-15.0,-1
-151.0,123.0,393.0,-184.0,-66.0,-20.821999999999992,-181.0,-32.0,16.936000000000007,162.0,93.0,18.589000000000006,161.0,93.0,99.0,-37.0,554.0,-11.0,-11.0,-1
13.0,19.0,179.0,-102.0,-38.0,-0.3500000000000014,-294.0,-136.0,-1.6110000000000007,28.0,27.0,5.366000000000007,-20.0,12.0,-140.0,-283.0,159.0,-19.0,29.0,1
118.0,10.0,71.0,179.0,60.0,5.387000000000004,497.0,196.0,1.5330000000000084,194.0,163.0,20.658999999999992,-1.0,118.0,-417.0,615.0,70.0,0.0,107.0,-1
74.0,-30.0,25.0,121.0,55.0,11.049000000000003,-2.0,12.0,8.020000000000017,45.0,32.0,9.408000000000001,-32.0,5.0,112.0,111.0,-7.0,22.0,14.0,-1
-287.0,59.0,73.0,-239.0,-98.0,-28.823,-286.0,-73.0,4.315999999999995,18.0,3.0,-7.045000000000009,53.0,-39.0,-407.0,-241.0,126.0,3.0,-52.0,-1
-125.0,-7.0,-240.0,-349.0,-126.0,-27.919999999999995,-542.0,-200.0,-8.005999999999986,-80.0,-58.0,-21.899999999999995,-31.0,-62.0,-98.0,-584.0,-271.0,-50.0,-88.0,-1
246.0,108.0,280.0,-229.0,-101.0,-13.093999999999987,264.0,189.0,8.080999999999982,277.0,186.0,20.55599999999999,77.0,139.0,227.0,463.0,357.0,65.0,93.0,1
-95.0,4.0,-89.0,-305.0,-109.0,-24.890000000000004,-355.0,-129.0,7.269000000000016,-78.0,-77.0,-18.91700000000001,134.0,-29.0,113.0,-444.0,45.0,-72.0,-69.0,-1
-70.0,45.0,-62.0,-236.0,-91.0,-26.465000000000007,-482.0,-180.0,5.897000000000013,17.0,15.0,0.22100000000000364,81.0,-17.0,132.0,-436.0,19.0,8.0,-40.0,-1
-56.0,-17.0,-163.0,8.0,7.0,0.40000000000000036,-174.0,-71.0,-7.510000000000012,-38.0,-21.0,-1.5010000000000012,-101.0,-66.0,-191.0,-156.0,-264.0,-30.0,-54.0,-1
13.0,-11.0,13.0,37.0,12.0,4.071,49.0,15.0,1.093,7.0,5.0,2.167,-7.0,10.0,47.0,47.0,6.0,2.0,0.0,1
374.0,18.0,259.0,316.0,117.0,13.808999999999994,698.0,301.0,10.406999999999993,137.0,119.0,31.420999999999992,37.0,69.0,203.0,838.0,296.0,46.0,181.0,-1
56.0,10.0,18.0,47.0,26.0,6.3999999999999915,304.0,134.0,4.356000000000002,133.0,130.0,25.061999999999998,10.0,31.0,355.0,424.0,28.0,15.0,33.0,1
83.0,-30.0,-274.0,-297.0,-104.0,-0.6830000000000069,-243.0,-86.0,0.8179999999999907,-113.0,-91.0,-17.166000000000004,-44.0,-100.0,267.0,-367.0,-318.0,-75.0,-61.0,1
-116.0,-72.0,-305.0,29.0,13.0,7.9,-365.0,-189.0,-12.751000000000005,-180.0,-155.0,-30.226,-92.0,-116.0,-119.0,-520.0,-397.0,-65.0,-113.0,-1
108.0,9.0,18.0,19.0,9.0,-8.026,122.0,52.0,-15.555000000000001,110.0,86.0,0.9909999999999926,-10.0,-32.0,-91.0,199.0,8.0,19.0,57.0,-1
-14.0,-33.0,-249.0,101.0,45.0,17.683,-556.0,-315.0,-8.76000000000002,-249.0,-219.0,-38.889999999999986,-90.0,34.0,-561.0,-804.0,-339.0,15.0,-33.0,-1
-11.0,-37.0,-70.0,2.0,0.0,0.0,-42.0,-67.0,-8.642000000000003,-31.0,12.0,3.1310000000000002,-79.0,-72.0,-525.0,-122.0,-149.0,-21.0,-17.0,-1
-101.0,-20.0,-159.0,-263.0,-94.0,-12.890000000000004,-256.0,-105.0,-4.115000000000002,-13.0,-33.0,-17.579000000000004,76.0,-1.0,-165.0,-337.0,-83.0,12.0,-60.0,-1
-51.0,-14.0,-145.0,-14.0,-9.0,-4.274000000000008,-137.0,-97.0,-7.149000000000015,19.0,24.0,5.0190000000000055,-47.0,-44.0,-525.0,-179.0,-192.0,-104.0,-22.0,-1
-245.0,-1.0,-17.0,-205.0,-64.0,-18.791,-665.0,-279.0,8.87800000000001,-402.0,-349.0,-32.91699999999999,83.0,23.0,201.0,-971.0,66.0,-84.0,-63.0,1
-16.0,24.0,99.0,-16.0,-10.0,-6.108000000000011,-32.0,4.0,-5.380999999999997,137.0,103.0,-1.2100000000000009,25.0,-41.0,181.0,101.0,124.0,11.0,-4.0,1
-114.0,44.0,54.0,-297.0,-91.0,-16.938000000000002,-458.0,-146.0,0.6090000000000053,-62.0,-58.0,-14.386999999999997,57.0,18.0,151.0,-441.0,111.0,-15.0,-48.0,-1
133.0,-122.0,-326.0,270.0,105.0,21.477,511.0,203.0,-17.983999999999995,-50.0,-7.0,-1.4660000000000082,-141.0,-108.0,-110.0,504.0,-467.0,35.0,41.0,-1
-23.0,43.0,-63.0,-358.0,-131.0,-22.61599999999999,-704.0,-263.0,7.205000000000005,-144.0,-139.0,-28.878999999999998,-45.0,30.0,-57.0,-796.0,-108.0,9.0,-26.0,1
187.0,94.0,327.0,-298.0,-119.0,-11.492000000000004,-6.0,57.0,6.581999999999994,286.0,200.0,19.89099999999999,65.0,94.0,-380.0,195.0,392.0,-23.0,99.0,-1
-485.0,84.0,19.0,-281.0,-87.0,-21.98999999999999,-1128.0,-581.0,2.2310000000000016,-265.0,-217.0,-19.246000000000002,71.0,82.0,-532.0,-1466.0,90.0,-85.0,-178.0,1
-38.0,-7.0,65.0,-147.0,-47.0,0.8740000000000023,27.0,64.0,5.928000000000026,-48.0,-40.0,-11.625000000000007,16.0,-14.0,93.0,41.0,81.0,-27.0,24.0,1
108.0,9.0,18.0,19.0,9.0,-8.026,122.0,52.0,-15.555000000000001,110.0,86.0,0.9909999999999926,-10.0,-32.0,-91.0,199.0,8.0,19.0,57.0,-1
9.0,-22.0,-188.0,263.0,95.0,5.61099999999999,-45.0,-98.0,1.2119999999999855,-88.0,-63.0,9.84000000000001,-28.0,32.0,-513.0,-164.0,-216.0,20.0,13.0,-1
63.0,8.0,6.0,-196.0,-77.0,-2.0829999999999806,145.0,107.0,5.117000000000029,76.0,65.0,-3.768000000000015,7.0,92.0,109.0,202.0,13.0,-12.0,69.0,-1
